Date,Tianjin Songjiang Co Ltd
20100901,179.55941640208164
20100902,185.04580112564773
20100903,190.13053030892573
20100904,190.13053030892573
20100905,190.13053030892573
20100906,199.29933071246992
20100907,197.61452216144903
20100908,191.11329902770046
20100909,194.41940623139337
20100910,194.95837300887186
20100911,194.95837300887186
20100912,194.95837300887186
20100913,194.4352682766762
20100914,198.89222708021248
20100915,200.2613458089711
20100916,195.3669960980021
20100917,198.01986674858455
20100918,198.01986674858455
20100919,198.01986674858455
20100920,206.78028901772714
20100921,209.46274398553456
20100922,209.46274398553456
20100923,209.46274398553456
20100924,209.46274398553456
20100925,209.46274398553456
20100926,209.46274398553456
20100927,202.74328659224278
20100928,208.18145922730346
20100929,205.4535668001034
20100930,206.86099428909736
20101001,206.24679670903507
20101002,206.24679670903507
20101003,206.24679670903507
20101004,206.24679670903507
20101005,206.24679670903507
20101006,206.24679670903507
20101007,206.24679670903507
20101008,208.77523487493266
20101009,208.77523487493266
20101010,208.77523487493266
20101011,193.8717581993187
20101012,199.36414078642485
20101013,199.02521707309182
20101014,216.7623523586243
20101015,225.8087564758555
20101016,225.8087564758555
20101017,225.8087564758555
20101018,224.20118581794955
20101019,221.54370577946383
20101020,225.38698825168163
20101021,220.94411918946923
20101022,218.6299058449535
20101023,218.6299058449535
20101024,218.6299058449535
20101025,218.35386090217085
20101026,215.2320909319899
20101027,197.65937164107154
20101028,205.6730365879191
20101029,215.59050700991602
20101030,215.59050700991602
20101031,215.59050700991602
20101101,214.0688745729962
20101102,207.56021293111309
20101103,215.24807210767074
20101104,214.7344143263001
20101105,212.24591370881453
20101106,212.24591370881453
20101107,212.24591370881453
20101108,204.47878640977976
20101109,208.47383677982154
20101110,213.188815948952
20101111,215.9200817468619
20101112,212.77343137092709
20101113,212.77343137092709
20101114,212.77343137092709
20101115,224.47677424251987
20101116,240.0361393305095
20101117,246.93246988267086
20101118,242.759202681701
20101119,238.90017732564237
20101120,238.90017732564237
20101121,238.90017732564237
20101122,237.85900425071063
20101123,249.98954287729896
20101124,246.99956399954772
20101125,239.81926209538648
20101126,242.99607304043894
20101127,242.99607304043894
20101128,242.99607304043894
20101129,244.74786607667315
20101130,234.19601588060002
20101201,234.118630383518
20101202,239.1866534477214
20101203,240.03663086653088
20101204,240.03663086653088
20101205,240.03663086653088
20101206,229.04849966616527
20101207,232.79127294052455
20101208,238.18460810969282
20101209,242.57370575156426
20101210,234.4059750040336
20101211,234.4059750040336
20101212,234.4059750040336
20101213,229.66645459999685
20101214,230.8301857443738
20101215,235.63716093250864
20101216,232.6517418577092
20101217,227.04996621757797
20101218,227.04996621757797
20101219,227.04996621757797
20101220,232.4256670926479
20101221,231.16670168944063
20101222,232.90146993176324
20101223,238.17084053773172
20101224,231.84526109936408
20101225,231.84526109936408
20101226,231.84526109936408
20101227,232.0436681913761
20101228,236.29542945138925
20101229,228.9368033436529
20101230,229.07906767723395
20101231,230.0870522608392
20110101,229.4755812558674
20110102,229.4755812558674
20110103,229.4755812558674
20110104,226.55995755993266
20110105,231.2929241524301
20110106,228.11537925542947
20110107,223.39446068510793
20110108,223.39446068510793
20110109,223.39446068510793
20110110,223.25401259528036
20110111,212.08991586691133
20110112,216.93669081016952
20110113,229.62419914111902
20110114,235.19353119588155
20110115,235.19353119588155
20110116,235.19353119588155
20110117,255.00409101834785
20110118,256.42177070889426
20110119,253.98560906303592
20110120,275.90896027756185
20110121,272.09708613878746
20110122,272.09708613878746
20110123,272.09708613878746
20110124,275.7682319953931
20110125,275.59442544826265
20110126,270.14346394392925
20110127,275.85559376480734
20110128,271.96372925665
20110129,271.96372925665
20110130,271.96372925665
20110131,271.1529511190809
20110201,272.9087930991483
20110202,272.9087930991483
20110203,272.9087930991483
20110204,272.9087930991483
20110205,272.9087930991483
20110206,272.9087930991483
20110207,272.9087930991483
20110208,272.9087930991483
20110209,263.39006806225206
20110210,258.13530215305616
20110211,251.09365602445052
20110212,251.09365602445052
20110213,251.09365602445052
20110214,249.6723938344638
20110215,250.37384386302244
20110216,249.4564816305261
20110217,251.54231851108244
20110218,251.8448053320106
20110219,251.8448053320106
20110220,251.8448053320106
20110221,246.907981174307
20110222,249.90912044193269
20110223,245.4457047441647
20110224,243.4283652927939
20110225,244.25139643469277
20110226,244.25139643469277
20110227,244.25139643469277
20110228,242.00344421512918
20110301,240.72524031233485
20110302,238.01186985013896
20110303,243.04280805338266
20110304,238.00931544893433
20110305,238.00931544893433
20110306,238.00931544893433
20110307,239.1237179695479
20110308,234.78104711213516
20110309,231.3819068748867
20110310,238.34108419933494
20110311,242.67785376882463
20110312,242.67785376882463
20110313,242.67785376882463
20110314,239.5208238484995
20110315,243.66504131630364
20110316,238.15088261316882
20110317,238.02164421874505
20110318,237.68499905226895
20110319,237.68499905226895
20110320,237.68499905226895
20110321,238.8147525214785
20110322,241.68603186617696
20110323,232.5940195780154
20110324,237.78764629668606
20110325,237.17196975591602
20110326,237.17196975591602
20110327,237.17196975591602
20110328,236.15903604298103
20110329,231.46128927771701
20110330,234.44391742215043
20110331,227.36920141553276
20110401,221.0714261081139
20110402,221.0714261081139
20110403,221.0714261081139
20110404,221.0714261081139
20110405,221.0714261081139
20110406,215.98116255996152
20110407,218.90713911720673
20110408,213.28911139861955
20110409,213.28911139861955
20110410,213.28911139861955
20110411,201.35190782309735
20110412,204.19471450742424
20110413,201.59653461615073
20110414,205.54467897891385
20110415,202.64250571652326
20110416,202.64250571652326
20110417,202.64250571652326
20110418,200.26232721271398
20110419,199.74963154172795
20110420,200.83996996025107
20110421,194.78983871189826
20110422,201.92051490662575
20110423,201.92051490662575
20110424,201.92051490662575
20110425,211.68465893229188
20110426,215.70477432929192
20110427,220.25304529672934
20110428,255.36721494076653
20110429,248.10297587038153
20110430,248.10297587038153
20110501,247.52520955877495
20110502,247.52520955877495
20110503,243.03060738959928
20110504,248.21124756984773
20110505,239.95144690308123
20110506,244.46852697610322
20110507,244.46852697610322
20110508,244.46852697610322
20110509,244.54652676174248
20110510,243.07900084891688
20110511,240.99472040048263
20110512,243.2381667044531
20110513,246.0947748401119
20110514,246.0947748401119
20110515,246.0947748401119
20110516,243.43360992893636
20110517,245.09943067056636
20110518,240.45713200215258
20110519,240.39039237119948
20110520,223.72684149173938
20110521,223.72684149173938
20110522,223.72684149173938
20110523,229.66950004772343
20110524,230.60851910592237
20110525,226.54825551697374
20110526,234.09880586792448
20110527,257.689097747884
20110528,257.689097747884
20110529,257.689097747884
20110530,282.3267566987886
20110531,279.6362768927178
20110601,275.0157129749908
20110602,272.1140170553088
20110603,271.84103675591325
20110604,271.84103675591325
20110605,271.84103675591325
20110606,271.84103675591325
20110607,268.13439711169406
20110608,246.47436814976956
20110609,247.27423329578644
20110610,249.47355510617845
20110611,249.47355510617845
20110612,249.47355510617845
20110613,251.09683098661077
20110614,242.4797684083756
20110615,249.017767867327
20110616,262.62529994009896
20110617,252.92906438211705
20110618,252.92906438211705
20110619,252.92906438211705
20110620,254.04195413304987
20110621,251.9432413245428
20110622,260.3707282404317
20110623,259.7575296469152
20110624,258.3806826911066
20110625,258.3806826911066
20110626,258.3806826911066
20110627,244.02823493840552
20110628,242.0123507466397
20110629,253.0419568720806
20110630,248.26574521068383
20110701,250.18039377204332
20110702,250.18039377204332
20110703,250.18039377204332
20110704,250.52561439119575
20110705,249.46980207837396
20110706,250.43315823468444
20110707,244.07207637940832
20110708,244.4748308622877
20110709,244.4748308622877
20110710,244.4748308622877
20110711,238.2153371594939
20110712,234.3425038387949
20110713,237.93384476957172
20110714,242.23222476944125
20110715,252.05275816759658
20110716,252.05275816759658
20110717,252.05275816759658
20110718,250.61408497581928
20110719,252.41213072421237
20110720,250.48616413982546
20110721,252.03158081515838
20110722,250.5043996185338
20110723,250.5043996185338
20110724,250.5043996185338
20110725,263.500945452964
20110726,260.7461377785005
20110727,259.22794784890715
20110728,260.5399235013106
20110729,256.89133854938024
20110730,256.89133854938024
20110731,256.89133854938024
20110801,257.66920251940763
20110802,261.9759080524521
20110803,253.86842900807386
20110804,255.51669410317896
20110805,257.3166934078737
20110806,257.3166934078737
20110807,257.3166934078737
20110808,262.67415946635634
20110809,252.70834032655756
20110810,252.10492948098783
20110811,254.90297318474938
20110812,258.68863782158036
20110813,258.68863782158036
20110814,258.68863782158036
20110815,257.38675899045603
20110816,255.48807277421588
20110817,259.8630670170982
20110818,267.801532068969
20110819,270.96974101281455
20110820,270.96974101281455
20110821,270.96974101281455
20110822,272.70051935615743
20110823,268.1141076035279
20110824,265.1289943799843
20110825,274.2144601597252
20110826,268.1113497344213
20110827,268.1113497344213
20110828,268.1113497344213
20110829,268.917467129662
20110830,262.8714356772045
20110831,256.9273013219649
20110901,244.70307375067017
20110902,245.8731371096795
20110903,245.8731371096795
20110904,245.8731371096795
20110905,247.58038077488112
20110906,248.0007141547281
20110907,246.56675571685983
20110908,260.32777715672853
20110909,258.3257303453451
20110910,258.3257303453451
20110911,258.3257303453451
20110912,258.3257303453451
20110913,259.1584562181825
20110914,258.15480223774927
20110915,249.88115803824348
20110916,255.28837541503103
20110917,255.28837541503103
20110918,255.28837541503103
20110919,268.04340991812626
20110920,265.1283639623525
20110921,253.77514182236982
20110922,257.0340937138088
20110923,255.15275184162167
20110924,255.15275184162167
20110925,255.15275184162167
20110926,262.1871401383215
20110927,259.70683755826644
20110928,261.9396487100355
20110929,271.4696999966729
20110930,275.4758771888364
20111001,274.9347196788269
20111002,274.9347196788269
20111003,274.9347196788269
20111004,274.9347196788269
20111005,274.9347196788269
20111006,274.9347196788269
20111007,274.9347196788269
20111008,274.9347196788269
20111009,274.9347196788269
20111010,261.5951338619385
20111011,260.0902143544278
20111012,239.96199147501252
20111013,247.07924503641212
20111014,254.54692821696042
20111015,254.54692821696042
20111016,254.54692821696042
20111017,251.57308499706426
20111018,263.32967401108834
20111019,261.97812197139
20111020,266.9521877598568
20111021,266.4056686010772
20111022,266.4056686010772
20111023,266.4056686010772
20111024,262.9417061029191
20111025,258.8985388785638
20111026,252.0828551008133
20111027,262.28369933035316
20111028,251.3747770938505
20111029,251.3747770938505
20111030,251.3747770938505
20111031,247.6043267796862
20111101,249.57138575573177
20111102,245.7549998646333
20111103,243.73618645190496
20111104,235.78221785615366
20111105,235.78221785615366
20111106,235.78221785615366
20111107,235.9872369444544
20111108,232.68398102741008
20111109,238.21658903600732
20111110,240.4384549617065
20111111,240.02305873027822
20111112,240.02305873027822
20111113,240.02305873027822
20111114,241.8722037436296
20111115,245.56907094262576
20111116,255.58443351928025
20111117,258.09643368533386
20111118,263.2332971886929
20111119,263.2332971886929
20111120,263.2332971886929
20111121,262.76172493379147
20111122,251.45975223596383
20111123,249.11956329668877
20111124,251.91460064931732
20111125,251.65128125383978
20111126,251.65128125383978
20111127,251.65128125383978
20111128,255.15579272585023
20111129,252.523214502858
20111130,256.0241920282059
20111201,248.44565388560451
20111202,245.94095545691837
20111203,245.94095545691837
20111204,245.94095545691837
20111205,246.40592584196204
20111206,236.0765006076186
20111207,247.53617206356108
20111208,256.5077807156515
20111209,257.79536583892985
20111210,257.79536583892985
20111211,257.79536583892985
20111212,263.7388810539005
20111213,277.1999571502746
20111214,283.88382078098357
20111215,282.969317941703
20111216,281.64047057848416
20111217,281.64047057848416
20111218,281.64047057848416
20111219,289.11433319959406
20111220,290.12570183478954
20111221,302.49862168830253
20111222,316.5604198344583
20111223,307.0593703939009
20111224,307.0593703939009
20111225,307.0593703939009
20111226,310.26281798326346
20111227,321.56432026905077
20111228,328.7946060188647
20111229,321.83437385763773
20111230,316.0140488552286
20111231,316.0140488552286
20120101,315.44751948552096
20120102,315.44751948552096
20120103,315.44751948552096
20120104,316.7153339858788
20120105,331.896489656216
20120106,328.6622268694675
20120107,328.6622268694675
20120108,328.6622268694675
20120109,310.9362515360492
20120110,287.9144184417434
20120111,280.5041052232435
20120112,280.24645203037755
20120113,293.1023074293941
20120114,293.1023074293941
20120115,293.1023074293941
20120116,293.9778104693698
20120117,277.62653298201303
20120118,280.88011875720315
20120119,274.7578695979787
20120120,278.4451521451854
20120121,278.4451521451854
20120122,278.4451521451854
20120123,278.4451521451854
20120124,278.4451521451854
20120125,278.4451521451854
20120126,278.4451521451854
20120127,278.4451521451854
20120128,278.4451521451854
20120129,278.4451521451854
20120130,286.9530406627156
20120131,281.40020662552433
20120201,272.8776773294123
20120202,272.8871319448497
20120203,276.85667907688753
20120204,276.85667907688753
20120205,276.85667907688753
20120206,265.60293614994964
20120207,269.2266358154847
20120208,268.1553712633951
20120209,270.8413081978313
20120210,269.62140269162967
20120211,269.62140269162967
20120212,269.62140269162967
20120213,256.7760909110616
20120214,259.49981197476853
20120215,258.87410262338443
20120216,263.1172568186715
20120217,258.5062405779071
20120218,258.5062405779071
20120219,258.5062405779071
20120220,262.148802724372
20120221,255.54284672085817
20120222,256.8824444020485
20120223,257.5877031335711
20120224,251.8406624035785
20120225,251.8406624035785
20120226,251.8406624035785
20120227,238.26505940511
20120228,242.63313147690621
20120229,247.04462293418143
20120301,239.89435114247948
20120302,234.20803726498107
20120303,234.20803726498107
20120304,234.20803726498107
20120305,235.15784510647535
20120306,237.06096395039015
20120307,236.73265265899946
20120308,237.84802007297017
20120309,240.09623552352792
20120310,240.09623552352792
20120311,240.09623552352792
20120312,240.64847407513426
20120313,238.1793287182152
20120314,259.49902041680787
20120315,274.40750287322277
20120316,268.52650147682766
20120317,268.52650147682766
20120318,268.52650147682766
20120319,268.1139636464325
20120320,273.41086092029303
20120321,277.5515150886309
20120322,270.647091964597
20120323,276.0122301349864
20120324,276.0122301349864
20120325,276.0122301349864
20120326,277.5565949100005
20120327,279.04874483790644
20120328,293.52684780821863
20120329,293.42687603445825
20120330,291.62906775229874
20120331,291.62906775229874
20120401,291.1500716487829
20120402,291.1500716487829
20120403,291.1500716487829
20120404,291.1500716487829
20120405,285.5192836849166
20120406,284.80697901978095
20120407,284.80697901978095
20120408,284.80697901978095
20120409,284.6748074808782
20120410,281.5348499549931
20120411,274.29377727785595
20120412,271.2011565443513
20120413,258.52598563059865
20120414,258.52598563059865
20120415,258.52598563059865
20120416,236.2532841769854
20120417,220.1656177587057
20120418,221.93730942734928
20120419,229.9856658051077
20120420,225.40231833359869
20120421,225.40231833359869
20120422,225.40231833359869
20120423,221.93833873573536
20120424,217.33170356138893
20120425,210.22602213407015
20120426,247.9198203098494
20120427,260.17396967060193
20120428,260.17396967060193
20120429,260.17396967060193
20120430,260.17396967060193
20120501,259.75717793707014
20120502,265.6296407804069
20120503,264.9835759958375
20120504,265.8879043500862
20120505,265.8879043500862
20120506,265.8879043500862
20120507,264.7884974594793
20120508,261.6932796467882
20120509,268.2235795641515
20120510,265.5105559375038
20120511,267.53518658191507
20120512,267.53518658191507
20120513,267.53518658191507
20120514,263.28356337091077
20120515,262.5605902753231
20120516,272.2702045752712
20120517,269.13993067769036
20120518,267.90776833594083
20120519,267.90776833594083
20120520,267.90776833594083
20120521,275.3582056114698
20120522,267.91583664817705
20120523,268.7834451934852
20120524,266.2343777836695
20120525,266.53364203635596
20120526,266.53364203635596
20120527,266.53364203635596
20120528,263.46639885755496
20120529,257.72375911584635
20120530,255.08207207533542
20120531,248.80392030621934
20120601,252.53363193656932
20120602,252.53363193656932
20120603,252.53363193656932
20120604,261.0726914138444
20120605,269.5297537972545
20120606,270.34634765392605
20120607,271.27373449801115
20120608,276.5545586173625
20120609,276.5545586173625
20120610,276.5545586173625
20120611,272.83640175464893
20120612,268.9949858380985
20120613,270.2957783953435
20120614,272.58642226008834
20120615,274.35359061361527
20120616,274.35359061361527
20120617,274.35359061361527
20120618,272.4575967444971
20120619,275.8512449536522
20120620,272.13519333834006
20120621,274.28158820104983
20120622,274.28158820104983
20120623,274.28158820104983
20120624,274.28158820104983
20120625,281.2947281358519
20120626,279.9148069305961
20120627,280.8771261510664
20120628,289.61561263717323
20120629,280.19117188872
20120630,280.19117188872
20120701,279.7650233624825
20120702,279.152920020604
20120703,275.3827004558007
20120704,275.6978643132125
20120705,277.5069955652853
20120706,280.68168608177143
20120707,280.68168608177143
20120708,280.68168608177143
20120709,293.282518097649
20120710,298.9879832429757
20120711,295.5268206225404
20120712,294.54003302096595
20120713,294.50059198618976
20120714,294.50059198618976
20120715,294.50059198618976
20120716,308.9359641512272
20120717,301.9631017277505
20120718,298.52172675940216
20120719,293.5792656029687
20120720,291.4146766074354
20120721,291.4146766074354
20120722,291.4146766074354
20120723,293.4659034868101
20120724,290.72704080598686
20120725,296.0304846596548
20120726,294.1844621383255
20120727,292.7064614918497
20120728,292.7064614918497
20120729,292.7064614918497
20120730,293.7922169188333
20120731,301.09589401495833
20120801,295.36815037408047
20120802,302.19021595840496
20120803,294.8359885315499
20120804,294.8359885315499
20120805,294.8359885315499
20120806,289.96787522945965
20120807,286.0635998837785
20120808,289.78709120820605
20120809,286.7347279661122
20120810,290.96555083073355
20120811,290.96555083073355
20120812,290.96555083073355
20120813,301.18519018759923
20120814,298.2471667708779
20120815,299.21088229378176
20120816,301.13401786572337
20120817,299.54056541258416
20120818,299.54056541258416
20120819,299.54056541258416
20120820,300.14195511359867
20120821,296.924888579869
20120822,297.46449520523305
20120823,293.5019808617994
20120824,296.2777639786506
20120825,296.2777639786506
20120826,296.2777639786506
20120827,299.6397291784962
20120828,300.84191081273383
20120829,304.644132284287
20120830,309.91870135599305
20120831,294.2023738370299
20120901,293.78017577636297
20120902,293.78017577636297
20120903,296.5694878397067
20120904,303.29346453027375
20120905,303.359179675699
20120906,300.68384056725324
20120907,293.81300756508176
20120908,293.81300756508176
20120909,293.81300756508176
20120910,291.67003586258176
20120911,294.66426995237725
20120912,292.88590984920404
20120913,299.36114690466997
20120914,296.1683973998446
20120915,296.1683973998446
20120916,296.1683973998446
20120917,312.3699103438074
20120918,314.8031249061574
20120919,311.8598979258488
20120920,320.33866263423624
20120921,321.57063764311357
20120922,321.57063764311357
20120923,321.57063764311357
20120924,326.9628583642332
20120925,327.27710572794217
20120926,341.20857665290794
20120927,333.61127070575486
20120928,327.12384287809346
20120929,327.12384287809346
20120930,327.12384287809346
20121001,326.66889758816353
20121002,326.66889758816353
20121003,326.66889758816353
20121004,326.66889758816353
20121005,326.66889758816353
20121006,326.66889758816353
20121007,326.66889758816353
20121008,330.66372219120615
20121009,315.63517690163167
20121010,288.94906589545633
20121011,263.5884665184798
20121012,238.54601217067335
20121013,238.54601217067335
20121014,238.54601217067335
20121015,229.83102631594397
20121016,208.8120176472289
20121017,208.76437114073406
20121018,210.40390240877448
20121019,210.46037398066244
20121020,210.46037398066244
20121021,210.46037398066244
20121022,217.99873667439098
20121023,224.3212173593636
20121024,230.90093294427922
20121025,248.065618507941
20121026,249.65252840262625
20121027,249.65252840262625
20121028,249.65252840262625
20121029,245.11224454838202
20121030,237.26478218778766
20121031,241.05596533365284
20121101,236.34984527328183
20121102,237.7711795585934
20121103,237.7711795585934
20121104,237.7711795585934
20121105,241.85036091751726
20121106,238.00128489103074
20121107,253.79942040977622
20121108,254.4830366343162
20121109,254.81792037663035
20121110,254.81792037663035
20121111,254.81792037663035
20121112,258.0880856125096
20121113,264.44405572100396
20121114,260.88024564688226
20121115,271.39914433991987
20121116,272.79429127421713
20121117,272.79429127421713
20121118,272.79429127421713
20121119,265.14832293584993
20121120,268.70058866707654
20121121,266.0373146709975
20121122,273.93232331738176
20121123,277.3163883547014
20121124,277.3163883547014
20121125,277.3163883547014
20121126,281.8828889999951
20121127,293.526920391738
20121128,289.57847776530826
20121129,281.5245131363158
20121130,260.0445774224763
20121201,259.7028271773721
20121202,259.7028271773721
20121203,249.82127224550428
20121204,254.19438250998047
20121205,253.09723530795327
20121206,249.00940268544608
20121207,246.3293098574117
20121208,246.3293098574117
20121209,246.3293098574117
20121210,248.14741186126562
20121211,247.21205698459997
20121212,253.57290283966626
20121213,239.21916557032765
20121214,238.80931134082851
20121215,238.80931134082851
20121216,238.80931134082851
20121217,242.36363378788488
20121218,252.1362126963215
20121219,250.57328539977132
20121220,255.2816731366264
20121221,258.8453494312177
20121222,258.8453494312177
20121223,258.8453494312177
20121224,249.90275734269753
20121225,239.7629833868431
20121226,240.83848167982939
20121227,251.3041134573068
20121228,244.43160281797648
20121229,244.43160281797648
20121230,244.43160281797648
20121231,242.94632906750675
20130101,242.63426519576836
20130102,242.63426519576836
20130103,242.63426519576836
20130104,247.29756825175258
20130105,247.29756825175258
20130106,247.29756825175258
20130107,243.081350354254
20130108,241.76172089573376
20130109,237.21040506038128
20130110,234.67785865249988
20130111,246.13824771515004
20130112,246.13824771515004
20130113,246.13824771515004
20130114,242.3010109523751
20130115,240.16073594687464
20130116,239.26156395243518
20130117,232.42708448708794
20130118,228.46059272851727
20130119,228.46059272851727
20130120,228.46059272851727
20130121,227.98435001567333
20130122,233.83841342273976
20130123,234.50454202511736
20130124,246.5274435306828
20130125,251.19160210140348
20130126,251.19160210140348
20130127,251.19160210140348
20130128,246.09087488390364
20130129,243.2200900041508
20130130,244.44888309223577
20130131,246.09053342937133
20130201,247.0395151076749
20130202,247.0395151076749
20130203,247.0395151076749
20130204,248.6831192451064
20130205,241.72289779725415
20130206,243.34808261493416
20130207,244.07300345834673
20130208,239.5219578446472
20130209,239.5219578446472
20130210,239.5219578446472
20130211,239.5219578446472
20130212,239.5219578446472
20130213,239.5219578446472
20130214,239.5219578446472
20130215,239.5219578446472
20130216,239.5219578446472
20130217,239.5219578446472
20130218,234.45006613136866
20130219,239.02754840007847
20130220,235.66106894105738
20130221,244.3716595057843
20130222,243.17128260235202
20130223,243.17128260235202
20130224,243.17128260235202
20130225,241.78424182783996
20130226,247.10218970776958
20130227,245.1770765871823
20130228,241.29309448388415
20130301,241.84645099958271
20130302,241.84645099958271
20130303,241.84645099958271
20130304,263.7364035980178
20130305,264.5694663827538
20130306,262.9934261470167
20130307,259.6143705389451
20130308,261.4672986400073
20130309,261.4672986400073
20130310,261.4672986400073
20130311,258.53266221231195
20130312,263.5709072642837
20130313,264.7017934372175
20130314,265.9078499722622
20130315,265.2684215008885
20130316,265.2684215008885
20130317,265.2684215008885
20130318,266.24184900549506
20130319,258.26666021802833
20130320,255.36571868384866
20130321,256.69319441151833
20130322,258.067356515446
20130323,258.067356515446
20130324,258.067356515446
20130325,258.5697900906013
20130326,262.43180969348975
20130327,256.7248020977216
20130328,267.3900157024024
20130329,257.42781929388985
20130330,257.42781929388985
20130331,257.42781929388985
20130401,259.1506266582377
20130402,261.40262814612856
20130403,268.4704207246817
20130404,268.4704207246817
20130405,268.4704207246817
20130406,268.4704207246817
20130407,268.4704207246817
20130408,273.38152168602835
20130409,250.87079559696278
20130410,247.35213208840378
20130411,252.92143739886205
20130412,258.7060794106913
20130413,258.7060794106913
20130414,258.7060794106913
20130415,255.08993148649589
20130416,248.29628479505283
20130417,233.36019196442675
20130418,234.98246155998805
20130419,232.7653974770687
20130420,232.7653974770687
20130421,232.7653974770687
20130422,231.46504279247426
20130423,240.13123769032794
20130424,237.7498581695422
20130425,265.86214243867084
20130426,280.78336066941364
20130427,280.78336066941364
20130428,280.78336066941364
20130429,280.78336066941364
20130430,280.78336066941364
20130501,280.46207955820233
20130502,277.5116539101057
20130503,275.05493715325844
20130504,275.05493715325844
20130505,275.05493715325844
20130506,273.70170006562796
20130507,259.6585386320955
20130508,265.0574141501374
20130509,272.82100814717063
20130510,268.1103306794447
20130511,268.1103306794447
20130512,268.1103306794447
20130513,270.20694178492425
20130514,267.8497220028585
20130515,270.96580142838326
20130516,266.3946730043219
20130517,264.6706807098523
20130518,264.6706807098523
20130519,264.6706807098523
20130520,267.70864639992413
20130521,263.64649398939434
20130522,262.2941221857232
20130523,261.29513970788764
20130524,255.6678549691576
20130525,255.6678549691576
20130526,255.6678549691576
20130527,251.95782212395838
20130528,234.8839440144301
20130529,241.56658516497365
20130530,245.89811657330392
20130531,240.11504486688852
20130601,239.84798591857924
20130602,239.84798591857924
20130603,226.7817498606399
20130604,235.37870036720673
20130605,239.81260392831035
20130606,247.9465995939529
20130607,250.80168489675953
20130608,250.80168489675953
20130609,250.80168489675953
20130610,250.80168489675953
20130611,250.80168489675953
20130612,250.80168489675953
20130613,262.13127527287674
20130614,256.85430641774735
20130615,256.85430641774735
20130616,256.85430641774735
20130617,257.68207381127854
20130618,250.81516962304158
20130619,252.50673921332339
20130620,260.6721212027254
20130621,256.5961620928777
20130622,256.5961620928777
20130623,256.5961620928777
20130624,262.8866027981281
20130625,269.51427226800905
20130626,246.5892421752578
20130627,255.81142798372727
20130628,266.3897471673064
20130629,266.3897471673064
20130630,266.3897471673064
20130701,264.8308957448816
20130702,265.85716738471837
20130703,270.95183336168
20130704,265.96206247466483
20130705,251.65821915818097
20130706,251.65821915818097
20130707,251.65821915818097
20130708,261.36697201811677
20130709,262.5410991270719
20130710,252.95515497535428
20130711,250.572714789635
20130712,253.55880251216945
20130713,253.55880251216945
20130714,253.55880251216945
20130715,253.32763128165604
20130716,255.38158988382375
20130717,248.0184116425514
20130718,248.29937994647372
20130719,267.6977138109569
20130720,267.6977138109569
20130721,267.6977138109569
20130722,265.29150361996267
20130723,265.81916512689185
20130724,272.8423451768032
20130725,267.9468962821747
20130726,273.6621498812998
20130727,273.6621498812998
20130728,273.6621498812998
20130729,272.68880976544915
20130730,269.98639400385093
20130731,270.9339502156246
20130801,266.7389175002459
20130802,267.96439846564124
20130803,267.96439846564124
20130804,267.96439846564124
20130805,267.2559158803942
20130806,268.8304071559954
20130807,265.5301778263174
20130808,263.20183485128604
20130809,263.749170992251
20130810,263.749170992251
20130811,263.749170992251
20130812,261.94930918418805
20130813,263.2840150388133
20130814,262.90917095472645
20130815,263.1768714968411
20130816,263.0196809508078
20130817,263.0196809508078
20130818,263.0196809508078
20130819,263.6934538205872
20130820,263.6101351913063
20130821,263.3355605336603
20130822,263.59390821450495
20130823,263.18762372607546
20130824,263.18762372607546
20130825,263.18762372607546
20130826,265.4246882960411
20130827,267.02295237013703
20130828,269.63509669529674
20130829,252.22078275733801
20130830,232.86218089120757
20130831,232.86218089120757
20130901,232.62601937426214
20130902,252.52449869959423
20130903,260.8338673256648
20130904,259.7179119333644
20130905,269.57968639677995
20130906,268.84417138343423
20130907,268.8441713834331
20130908,268.8441713834331
20130909,265.2318876954163
20130910,257.84469391071826
20130911,265.8890123094484
20130912,265.2986918781895
20130913,266.974578587691
20130914,266.974578587691
20130915,266.974578587691
20130916,268.55852183592395
20130917,282.47050276342236
20130918,281.3043186899862
20130919,281.3043186899862
20130920,281.3043186899862
20130921,281.3043186899862
20130922,281.3043186899862
20130923,283.3268556949538
20130924,279.2930620245857
20130925,285.2653852203406
20130926,296.8070383408435
20130927,298.3263884718176
20130928,298.3263884718176
20130929,298.3263884718176
20130930,295.49974599802056
20131001,295.2108262402978
20131002,295.2108262402978
20131003,295.2108262402978
20131004,295.2108262402978
20131005,295.2108262402978
20131006,295.2108262402978
20131007,295.2108262402978
20131008,272.3283267861455
20131009,248.49952591457776
20131010,241.2310519770595
20131011,249.67085729869967
20131012,249.67085729869967
20131013,249.67085729869967
20131014,257.4478621926769
20131015,262.1814859472035
20131016,279.2342606109166
20131017,275.73836513273847
20131018,274.6734201230329
20131019,274.6734201230329
20131020,274.6734201230329
20131021,272.11054873957835
20131022,248.27281398355578
20131023,242.04267572453966
20131024,259.93573975961766
20131025,260.9437007076509
20131026,260.9437007076509
20131027,260.9437007076509
20131028,274.06361262597534
20131029,294.8081804195964
20131030,270.1165428440932
20131031,273.87754874705183
20131101,262.9620837848054
20131102,262.9620837848054
20131103,262.9620837848054
20131104,257.58284680553993
20131105,251.66443266399511
20131106,268.860827973724
20131107,271.19863280463574
20131108,260.6259227461504
20131109,260.6259227461504
20131110,260.6259227461504
20131111,263.04631038295923
