Date,Al Mal Investment Co KSC
20080129,11.68160538853307
20080130,13.384947122934602
20080131,13.384947122934602
20080201,13.384947122934602
20080202,13.384947122934602
20080203,13.384947122934602
20080204,12.957785021701653
20080205,13.36277541057818
20080206,13.36277541057818
20080207,12.738680985384367
20080208,12.738680985384367
20080209,12.738680985384367
20080210,12.738680985384367
20080211,12.060817670575185
20080212,12.511131916680474
20080213,12.803694433885465
20080214,12.803694433885465
20080215,12.803694433885465
20080216,12.803694433885465
20080217,12.803694433885465
20080218,13.477790595676463
20080219,14.15320359678986
20080220,14.180562992714965
20080221,14.180562992714965
20080222,14.180562992714965
20080223,14.180562992714965
20080224,14.180562992714965
20080225,14.23074858076667
20080226,14.23074858076667
20080227,15.196680748641956
20080228,14.717573026548157
20080229,14.717573026548157
20080301,14.717573026548157
20080302,14.717573026548157
20080303,13.923401811325677
20080304,13.751651617483684
20080305,14.479402702375385
20080306,14.302471410380171
20080307,14.302471410380171
20080308,14.302471410380171
20080309,14.302471410380171
20080310,14.497290894620152
20080311,14.565898478685138
20080312,15.337683685960483
20080313,15.337683685960483
20080314,15.337683685960483
20080315,15.337683685960483
20080316,15.337683685960483
20080317,16.294084775843068
20080318,16.3832405776117
20080319,16.052573928535658
20080320,16.052573928535658
20080321,16.052573928535658
20080322,16.052573928535658
20080323,16.052573928535658
20080324,17.832269169258762
20080325,17.89006526210907
20080326,17.014610787254682
20080327,17.014610787254682
20080328,17.014610787254682
20080329,17.014610787254682
20080330,17.014610787254682
20080331,16.726286067492126
20080401,16.476153560806313
20080402,16.77320462699713
20080403,16.77320462699713
20080404,16.77320462699713
20080405,16.77320462699713
20080406,16.77320462699713
20080407,16.69471578621617
20080408,16.181459193841587
20080409,16.669727976501846
20080410,16.669727976501846
20080411,16.669727976501846
20080412,16.669727976501846
20080413,16.669727976501846
20080414,15.51404080216836
20080415,13.832750120232758
20080416,14.92356109486699
20080417,14.92356109486699
20080418,14.92356109486699
20080419,14.92356109486699
20080420,14.92356109486699
20080421,14.996806641607916
20080422,15.102613385408683
20080423,15.227053417588234
20080424,15.227053417588234
20080425,15.227053417588234
20080426,15.227053417588234
20080427,15.227053417588234
20080428,16.636315524378755
20080429,16.598249197205384
20080430,15.874100915097687
20080501,15.874100915097687
20080502,15.874100915097687
20080503,15.874100915097687
20080504,15.874100915097687
20080505,16.228081800435525
20080506,16.39740709859316
20080507,16.88698057731313
20080508,16.88698057731313
20080509,16.88698057731313
20080510,16.88698057731313
20080511,16.88698057731313
20080512,12.881636203797576
20080513,13.181759040268027
20080514,13.181759040268027
20080515,13.181759040268027
20080516,13.181759040268027
20080517,13.181759040268027
20080518,13.181759040268027
20080519,12.764913985071646
20080520,12.86219903851852
20080521,12.29013966740477
20080522,12.443845626406896
20080523,12.443845626406896
20080524,12.443845626406896
20080525,12.443845626406896
20080526,13.0278715715855
20080527,11.223965913465959
20080528,11.223965913465959
20080529,11.223965913465959
20080530,11.223965913465959
20080531,11.223965913465959
20080601,11.223965913465959
20080602,11.370333717292393
20080603,11.029510436288382
20080604,11.029510436288382
20080605,11.556358009634959
20080606,11.556358009634959
20080607,11.556358009634959
20080608,11.556358009634959
20080609,11.481088396910803
20080610,11.502184150343036
20080611,11.745853987113565
20080612,11.54787948948718
20080613,11.54787948948718
20080614,11.54787948948718
20080615,11.54787948948718
20080616,11.754804954937516
20080617,11.687837857220384
20080618,11.368268317781375
20080619,11.368268317781375
20080620,11.368268317781375
20080621,11.368268317781375
20080622,11.368268317781375
20080623,11.597285331375492
20080624,11.309178956966027
20080625,11.231943999884113
20080626,11.231943999884113
20080627,11.231943999884113
20080628,11.231943999884113
20080629,11.231943999884113
20080630,11.317541119429876
20080701,11.148281042512915
20080702,11.472251131668827
20080703,11.390369120696704
20080704,11.390369120696704
20080705,11.390369120696704
20080706,11.390369120696704
20080707,11.525175643653139
20080708,11.613031886230463
20080709,12.260859394093602
20080710,12.396503881195407
20080711,12.396503881195407
20080712,12.396503881195407
20080713,12.396503881195407
20080714,12.70027125810982
20080715,13.658824509206347
20080716,13.576832950985505
20080717,13.161504986154258
20080718,13.161504986154258
20080719,13.161504986154258
20080720,13.161504986154258
20080721,12.49587424119103
20080722,12.566844862959865
20080723,11.590662644668921
20080724,11.495884395735724
20080725,11.495884395735724
20080726,11.495884395735724
20080727,11.495884395735724
20080728,11.2622829405159
20080729,16.67594545901388
20080730,15.018036542396159
20080731,15.018036542396159
20080801,15.018036542396159
20080802,15.018036542396159
20080803,15.018036542396159
20080804,15.382581356229636
20080805,15.665100014556518
20080806,16.232145202980398
20080807,15.931047926873816
20080808,15.931047926873816
20080809,15.931047926873816
20080811,16.606275487281668
20080812,16.211957008021386
20080813,17.071916513112605
20080814,16.469823059350947
20080815,16.469823059350947
20080816,16.469823059350947
20080817,16.469823059350947
20080818,15.664587455890711
20080819,15.780247628229397
20080820,16.208032890262007
20080821,16.135694027158486
20080822,16.135694027158486
20080823,16.135694027158486
20080824,16.135694027158486
20080825,16.008963874436184
20080826,15.934778387197719
20080827,16.451418618994097
20080828,15.59634711585737
20080829,15.59634711585737
20080830,15.59634711585737
20080831,15.59634711585737
20080901,16.402241571129686
20080902,16.402241571129686
20080903,16.621086308375308
20080904,17.105733027445027
20080905,17.105733027445027
20080906,17.105733027445027
20080907,17.105733027445027
20080908,17.245599601624964
20080909,17.342222093092698
20080910,17.342222093092698
20080911,17.16137745085377
20080912,17.16137745085377
20080913,17.16137745085377
20080914,17.16137745085377
20080915,18.548213516185026
20080916,18.65060854902048
20080917,18.213987752236346
20080918,18.55663072827649
20080919,18.55663072827649
20080920,18.55663072827649
20080921,18.55663072827649
20080922,16.968440731154015
20080923,17.921402372506698
20080924,18.057254291725428
20080925,18.77167278203708
20080926,18.77167278203708
20080927,18.77167278203708
20080928,18.77167278203708
20080929,18.714190828553406
20080930,18.714190828553406
20081001,18.714190828553406
20081002,18.714190828553406
20081003,18.714190828553406
20081004,18.714190828553406
20081005,18.714190828553406
20081006,20.91704435943459
20081007,21.511092532339624
20081008,21.972413295549153
20081009,21.54326611403127
20081010,21.54326611403127
20081011,21.54326611403127
20081012,21.54326611403127
20081013,24.636050826570614
20081014,27.00317688618642
20081015,28.094936074290295
20081016,30.126185125409734
20081017,30.126185125409734
20081018,30.126185125409734
20081020,34.55385627004036
20081021,34.14620252533949
20081022,37.07919660115042
20081023,42.44083847624549
20081024,42.44083847624549
20081025,42.44083847624549
20081027,52.7909030703934
20081028,56.87331949004211
20081029,66.57881902927791
20081030,68.15923279891642
20081031,68.15923279891642
20081101,68.15923279891642
20081103,67.15877806050955
20081104,65.29283458946455
20081105,63.19013458781906
20081106,67.33460111773711
20081107,67.33460111773711
20081108,67.33460111773711
20081110,78.15081864917921
20081111,92.01173140296297
20081112,107.86005394968826
20081113,108.51830783050384
20081114,108.51830783050384
20081115,108.51830783050384
20081116,108.51830783050384
20081117,114.65300652397345
20081118,130.20182373796342
20081119,117.24042555234321
20081120,111.64711143840917
20081121,111.64711143840917
20081122,111.64711143840917
20081124,118.3100433916344
20081125,108.89150928850563
20081126,103.71620191632492
20081127,103.71620191632492
20081128,103.71620191632492
20081129,103.71620191632492
20081130,103.71620191632492
20081201,97.76219186721076
20081202,100.77383812888903
20081203,102.2447530643248
20081204,106.21412646882428
20081205,106.21412646882428
20081206,106.21412646882428
20081207,106.21412646882428
20081208,106.21412646882428
20081209,106.21412646882428
20081210,106.21412646882428
20081211,106.21412646882428
20081212,106.21412646882428
20081213,106.21412646882428
20081215,112.70890489538891
20081216,108.20711123033297
20081217,113.35318003129719
20081218,125.99878463525772
20081219,125.99878463525772
20081220,125.99878463525772
20081222,144.39294049051142
20081223,131.89565799008162
20081224,142.19907751192213
20081225,144.28469776874726
20081226,144.28469776874726
20081227,144.28469776874726
20081230,157.29609864329342
20081231,156.1964986739495
20090101,156.1964986739495
20090102,156.1964986739495
20090103,156.1964986739495
20090105,185.59489529024864
20090106,203.5827299029155
20090107,231.63784596453
20090108,243.2589278283486
20090109,243.2589278283486
20090110,243.2589278283486
20090112,293.46699649057086
20090113,293.1521847612854
20090114,266.6933326679903
20090115,262.13640547170377
20090116,262.13640547170377
20090117,262.13640547170377
20090119,302.2760279368649
20090120,307.77995169877545
20090121,308.0538982409774
20090122,318.7123879479564
20090123,318.7123879479564
20090124,318.7123879479564
20090126,308.91744596186567
20090127,293.2233920301785
20090128,269.6657643005692
20090129,242.8843398218877
20090130,242.8843398218877
20090131,242.8843398218877
20090202,196.2175876645206
20090203,174.01226042032272
20090204,157.60819611993577
20090205,151.80518199475165
20090206,151.80518199475165
20090207,151.80518199475165
20090209,179.8257824916006
20090210,182.6435860515361
20090211,164.29582076360057
20090212,155.7942076281535
20090213,155.7942076281535
20090214,155.7942076281535
20090215,155.7942076281535
20090216,176.93769896218083
20090217,193.1992779122828
20090218,182.422492449849
20090219,166.78656331600826
20090220,166.78656331600826
20090221,166.78656331600826
20090223,173.00047542299504
20090224,189.2106347157422
20090225,189.38411191654052
20090226,189.38411191654052
20090227,189.38411191654052
20090228,189.38411191654052
20090302,155.33461740523333
20090303,154.51775644621037
20090304,140.2389518067133
20090305,140.2389518067133
20090306,140.2389518067133
20090307,140.2389518067133
20090309,149.2660542323848
20090310,148.28918033157137
20090311,146.1368498378581
20090312,146.26909620937533
20090313,146.26909620937533
20090314,146.26909620937533
20090316,144.88076450245524
20090317,146.07307812550803
20090318,144.30647160146827
20090319,139.6067008370951
20090320,139.6067008370951
20090321,139.6067008370951
20090323,135.00747197503102
20090324,125.80646582273768
20090325,113.4782198477445
20090326,114.38583311237973
20090327,114.38583311237973
20090328,114.38583311237973
20090330,135.504535063672
20090331,141.1244022851001
20090401,130.8471344970542
20090402,129.58294571973684
20090403,129.58294571973684
20090404,129.58294571973684
20090407,119.99882716131276
20090408,96.20956837482277
20090409,86.81053967518541
20090410,86.81053967518541
20090411,86.81053967518541
20090413,74.53340937788651
20090414,70.27278497317542
20090415,65.99725405592251
20090416,65.99725405592251
20090417,65.99725405592251
20090418,65.99725405592251
20090420,72.24441034301492
20090421,72.80114972493887
20090422,74.59383597921229
20090423,79.18963712107926
20090424,79.18963712107926
20090425,79.18963712107926
20090427,72.60682203921736
20090428,74.51441019252283
20090429,73.92430405787508
20090430,70.57070305657135
20090501,70.57070305657135
20090502,70.57070305657135
20090504,69.93993882609475
20090505,68.4327995450841
20090506,63.302825428012426
20090507,63.302825428012426
20090508,63.302825428012426
20090509,63.302825428012426
20090512,68.6006314684974
20090513,70.68881301169073
20090514,74.26844582739557
20090515,74.26844582739557
20090516,74.26844582739557
20090518,64.48761081110052
20090519,64.53488369709954
20090520,66.25145311042013
20090521,65.48994469781104
20090522,65.48994469781104
20090523,65.48994469781104
20090525,58.30012623058269
20090526,54.63084875329956
20090527,49.335455037779475
20090528,43.937939881323935
20090529,43.937939881323935
20090530,43.937939881323935
20090601,37.11534268280946
20090602,37.85670891799823
20090603,37.79462164659347
20090604,35.62856112908711
20090605,35.655246678725554
20090606,35.655246678725554
20090608,34.22773554727625
20090609,34.05373368992105
20090610,33.330189626445616
20090611,33.817554311353284
20090612,33.817554311353284
20090613,33.817554311353284
20090615,35.953380247247495
20090616,37.846998608271385
20090617,37.52504185847769
20090618,35.545886596764404
20090619,35.545886596764404
20090620,35.545886596764404
20090622,38.006590714507425
20090623,38.95920770453258
20090624,37.769510959366414
20090625,37.72154278122265
20090626,37.72154278122265
20090627,37.72154278122265
20090629,40.411926117358675
20090630,37.18345529062127
20090701,35.76016969400431
20090702,36.758297427494405
20090703,36.758297427494405
20090704,36.758297427494405
20090706,45.22850082219571
20090707,46.157152266103246
20090708,44.390127041443954
20090709,48.93405415947686
20090710,48.93405415947686
20090711,48.93405415947686
20090713,50.02248684658872
20090714,46.26039748401367
20090715,41.9852648453462
20090716,42.11673156009901
20090717,42.11673156009901
20090718,42.11673156009901
20090720,44.09374916898191
20090721,42.32958920291709
20090722,40.32514320489393
20090723,40.32514320489393
20090724,40.32514320489393
20090725,40.32514320489393
20090727,40.51554909122514
20090728,41.32201332331909
20090729,42.862623566309935
20090730,40.18100057880153
20090731,40.18100057880153
20090801,40.18100057880153
20090803,41.231126677400816
20090804,41.73552698314896
20090805,41.66793745880411
20090806,39.47396238083136
20090807,39.47396238083136
20090808,39.47396238083136
20090810,36.380042892361224
20090811,44.74309472833382
20090812,51.49861728899712
20090813,52.213752022751336
20090814,52.213752022751336
20090815,52.213752022751336
20090817,49.10589976687063
20090818,50.06275000055294
20090819,49.502777538373046
20090820,52.28009325433587
20090821,52.28009325433587
20090822,52.28009325433587
20090824,50.136426034227625
20090825,49.01844235144675
20090826,48.82729010018341
20090827,43.961539283456204
20090828,44.00651298940509
20090829,44.00651298940509
20090831,53.06443248529578
20090901,54.84614034283038
20090902,56.00761665630853
20090903,53.4901270443821
20090904,53.4901270443821
20090905,53.4901270443821
20090907,48.99228421430216
20090908,50.772293796060254
20090909,50.14548948876706
20090910,56.20488166538872
20090911,56.20488166538872
20090912,56.20488166538872
20090914,60.25456464898219
20090915,57.21835286054869
20090916,58.02911886257971
20090917,56.09144900877197
20090918,56.09144900877197
20090919,56.09144900877197
20090920,56.09144900877197
20090921,56.09144900877197
20090922,56.09144900877197
20090923,56.09144900877197
20090924,56.09144900877197
20090925,56.09144900877197
20090926,56.09144900877197
20090928,56.14067754470367
20090929,58.18781511055331
20090930,58.54702638047553
20091001,60.69547614713676
20091002,60.69547614713676
20091003,60.69547614713676
20091005,58.24772250195953
20091006,54.18945540538232
20091007,53.29102312214836
20091008,52.5471706569476
20091009,52.5471706569476
20091010,52.5471706569476
20091012,64.71355442058706
20091013,61.079210770840994
20091014,60.81201322606
20091015,61.325428534538766
20091016,61.325428534538766
20091017,61.325428534538766
20091019,61.23476382979357
20091020,59.86083155354301
20091021,61.32601127287066
20091022,60.695961700415694
20091023,60.695961700415694
20091024,60.695961700415694
20091026,70.38035294887192
20091027,65.83267120959468
20091028,68.14876104847694
20091029,63.40254256173387
20091030,63.40254256173387
20091031,63.40254256173387
20091102,67.3042734246835
20091103,66.29582085642255
20091104,59.27763668872452
20091105,58.25103398450545
20091106,58.25103398450545
20091107,58.25103398450545
20091109,61.11504104481104
20091110,60.34851370175468
20091111,55.081595381493955
20091112,58.921010574730666
20091113,58.921010574730666
20091114,58.921010574730666
20091116,64.7780527262861
20091117,71.38707680214635
20091118,77.2906189006705
20091119,72.27230793641102
20091120,72.27230793641102
20091121,72.27230793641102
20091123,75.53434380534891
20091124,69.08963383482511
20091125,60.74174992275339
20091126,60.74174992275339
20091127,60.74174992275339
20091128,60.74174992275339
20091129,60.74174992275339
20091130,60.74174992275339
20091201,67.98339376063952
20091202,73.6350746863392
20091203,72.46212405943045
20091204,72.46212405943045
20091205,72.46212405943045
20091207,76.6535335871356
20091208,73.040645633983
20091209,72.96584054975514
20091210,73.69440529733284
20091211,73.69440529733284
20091212,73.69440529733284
20091214,67.43880737718305
20091215,63.656090441377934
20091216,60.209553858052764
20091217,54.52615870929184
20091218,54.52615870929184
20091219,54.52615870929184
20091220,54.52615870929184
20091221,57.70994539344709
20091222,56.8397832332637
20091223,57.5476642195953
20091224,59.01765085814685
20091225,59.01765085814685
20091226,59.01765085814685
20091228,58.84902530476676
20091229,60.26063952492278
20091230,64.83325280671382
20091231,63.17460217553845
20100101,63.17460217553845
20100102,63.17460217553845
20100103,63.17460217553845
20100104,68.20641517793347
20100105,62.85219095249216
20100106,62.994686796974435
20100107,62.25176627194509
20100108,62.25176627194509
20100109,62.25176627194509
20100111,59.42154184469419
20100112,60.540040407812754
20100113,62.81911566835364
20100114,62.2249251412326
20100115,62.2249251412326
20100116,62.2249251412326
20100118,61.36489901076444
20100119,61.07688352906897
20100120,59.58936225360051
20100121,61.160978752669116
20100122,61.160978752669116
20100123,61.160978752669116
20100125,61.89386125310392
20100126,62.89611387083114
20100127,67.51170880380553
20100128,65.00962307262486
20100129,65.00962307262486
20100130,65.00962307262486
20100201,65.26646898240797
20100202,62.00929048986167
20100203,63.25856259253392
20100204,64.33718082737505
20100205,64.33718082737505
20100206,64.33718082737505
20100208,56.036449446857986
20100209,57.23117376702275
20100210,57.550633623696825
20100211,58.53622162536564
20100212,58.53622162536564
20100213,58.53622162536564
20100214,58.53622162536564
20100215,51.032847187588914
20100216,47.52248366688362
20100217,46.5640914001114
20100218,44.26206733898443
20100219,44.39400810629695
20100220,44.39400810629695
20100221,44.39400810629695
20100222,45.16799925250344
20100223,44.50714283226715
20100224,43.91027658192993
20100225,43.91027658192993
20100226,43.91027658192993
20100227,43.91027658192993
20100228,43.91027658192993
20100301,43.91027658192993
20100302,39.464982742912184
20100303,42.484610935097564
20100304,42.663800950999885
20100305,42.663800950999885
20100306,42.663800950999885
20100308,42.75542710234233
20100309,40.83179307504668
20100310,41.76222631571823
20100311,37.24946700091851
20100312,37.24946700091851
20100313,37.24946700091851
20100315,34.15472035356263
20100316,36.04799415505481
20100317,41.7711423924615
20100318,43.51521076459901
20100319,43.51521076459901
20100320,43.51521076459901
20100322,40.4040491155841
20100323,39.66565365874901
20100324,39.03490222947007
20100325,39.17295580139978
20100326,39.17295580139978
20100327,39.17295580139978
20100329,44.43027958382331
20100330,46.215011745262025
20100331,42.90132696481168
20100401,47.202170874737945
20100402,47.202170874737945
20100403,47.202170874737945
20100405,43.342475260849135
20100406,42.3736467939548
20100407,42.84559307608798
20100408,46.02014241406137
20100409,46.02014241406137
20100410,46.02014241406137
20100412,46.61536879526553
20100413,48.9296362122943
20100414,55.498016141771295
20100415,53.76668241510488
20100416,53.76668241510488
20100417,53.76668241510488
20100419,52.12010089023207
20100420,54.7494322564122
20100421,51.48703130548935
20100422,50.18788755823648
20100423,50.18788755823648
20100424,50.18788755823648
20100426,51.94528233001797
20100427,50.55090745112608
20100428,50.61273618900298
20100429,44.820321120613386
20100430,44.820321120613386
20100501,44.820321120613386
20100503,46.8132385091097
20100504,45.5630294508094
20100505,50.14282428841772
20100506,52.516604340724996
20100507,52.516604340724996
20100508,52.516604340724996
20100510,52.68983431054253
20100511,49.991582839844526
20100512,46.254110513315496
20100513,45.63879153302596
20100514,45.63879153302596
20100515,45.63879153302596
20100517,47.021507705757564
20100518,45.56416846939143
20100519,48.39032953540821
20100520,46.94332312471256
20100521,46.94332312471256
20100522,46.94332312471256
20100524,49.39297083479567
20100525,56.67420064552777
20100526,54.20370972695646
20100527,54.81544213906326
20100528,54.81544213906326
20100529,54.81544213906326
20100531,59.95668053360516
20100601,61.88314727878601
20100602,62.56620340078834
20100603,59.23257019860625
20100604,59.23257019860625
20100605,59.23257019860625
20100607,61.88430486207034
20100608,57.33990827812399
20100609,59.99665697870669
20100610,60.92205047356134
20100611,60.92205047356134
20100612,60.92205047356134
20100614,69.00478250615043
20100615,71.04588078925899
20100616,71.54757223210387
20100617,66.04093804292926
20100618,65.8453180824338
20100619,65.8453180824338
20100620,65.8453180824338
20100621,62.82623351960372
20100622,61.832379857613745
20100623,60.747868633806746
20100624,65.19526817627565
20100625,65.19526817627565
20100626,65.19526817627565
20100628,76.9937364386103
20100629,74.93082195979942
20100630,81.37795551895348
20100701,91.72296614215796
20100702,91.72296614215796
20100703,91.72296614215796
20100705,105.28513021755818
20100706,99.00255353097144
20100707,90.40869734706631
20100708,90.60287275418895
20100709,90.60287275418895
20100710,90.60287275418895
20100711,90.60287275418895
20100712,88.66680394311616
20100713,86.42316105572836
20100714,83.64533923256485
20100715,81.61630472639676
20100716,81.61630472639676
20100717,81.61630472639676
20100719,82.08864142120021
20100720,82.72127020032602
20100721,76.36267464469361
20100722,77.4511857144835
20100723,77.4511857144835
20100724,77.4511857144835
20100725,77.4511857144835
20100726,75.81683580445191
20100727,73.58914865500128
20100728,75.16015295735414
20100729,71.66736252980256
20100730,71.66736252980256
20100731,71.66736252980256
20100802,73.79490493943585
20100803,71.4125544635552
20100804,71.34002034971283
20100805,71.14095867476934
20100806,71.14095867476934
20100807,71.14095867476934
20100809,69.59636593563553
20100810,70.13978411230507
20100811,71.92964562706803
20100812,72.53944276664842
20100813,72.53944276664842
20100814,72.53944276664842
20100816,82.52895454448633
20100817,82.00845638397386
20100818,83.10950963755313
20100819,83.10950963755313
20100820,83.10950963755313
20100821,83.10950963755313
20100823,82.3466141440877
20100824,85.29834625639997
20100825,88.91809947502932
20100826,84.71479510620716
20100827,84.71479510620716
20100828,84.71479510620716
20100830,80.29900635158263
20100831,60.594801403737236
20100901,59.76135804654002
20100902,60.57112714024226
20100903,60.57112714024226
20100904,60.57112714024226
20100906,60.976311084898015
20100907,59.530248238007296
20100908,59.04890592100117
20100909,59.04890592100117
20100910,59.04890592100117
20100911,59.04890592100117
20100912,59.04890592100117
20100913,59.04890592100117
20100914,54.19848145696187
20100915,53.73724391553664
20100916,51.17272108172338
20100917,51.17272108172338
20100918,51.17272108172338
20100920,54.547324889305926
20100921,55.39697152030112
20100922,53.14268720916868
20100923,51.683431239097374
20100924,51.683431239097374
20100925,51.683431239097374
20100926,51.683431239097374
20100927,44.56412691422614
20100928,39.184717143773895
20100929,36.28573657302518
20100930,33.11657046312895
20101001,33.11657046312895
20101002,33.11657046312895
20101004,30.742488086383617
20101005,30.785114160869387
20101006,26.97796953573439
20101007,26.121780579600788
20101008,26.121780579600788
20101009,26.121780579600788
20101012,21.381516128957074
20101013,22.294128758595768
20101014,23.592193445118895
20101015,23.592193445118895
20101016,23.592193445118895
20101018,24.70475824486027
20101019,26.142147837165034
20101020,25.478850113971426
20101021,27.5872327934078
20101022,27.5872327934078
20101023,27.5872327934078
20101025,23.631512334075765
20101026,23.92041597657917
20101027,22.73326659320232
20101028,22.523958619000442
20101029,22.523958619000442
20101030,22.523958619000442
20101101,21.904649119193216
20101102,19.333959268360406
20101103,19.415332370885068
20101104,17.47800067025176
20101105,17.47800067025176
20101106,17.47800067025176
20101108,15.141333617099155
20101109,16.52504579578267
20101110,14.451767645685491
20101111,14.798890086305367
20101112,14.798890086305367
20101113,14.798890086305367
20101114,14.798890086305367
20101115,14.798890086305367
20101116,14.798890086305367
20101117,14.798890086305367
20101118,14.798890086305367
20101119,14.798890086305367
20101120,14.798890086305367
20101122,14.720531404157558
20101123,16.288741276361012
20101124,14.680761688270735
20101125,15.752536936940137
20101126,15.752536936940137
20101127,15.752536936940137
20101129,17.02795915693631
20101130,16.568603080523488
20101201,17.178026686594976
20101202,16.888547129099464
20101203,16.888547129099464
20101204,16.888547129099464
20101206,15.692272771748177
20101207,15.692272771748177
20101208,15.037774272952523
20101209,15.924483885190293
20101210,15.924483885190293
20101211,15.924483885190293
20101213,15.477251807651344
20101214,15.96580518816457
20101215,15.749045541350645
20101216,16.142698561368935
20101217,16.142698561368935
20101218,16.142698561368935
20101220,17.16348279098242
20101221,16.640934378609575
20101222,15.839504536141636
20101223,15.759818676285906
20101224,15.759818676285906
20101225,15.759818676285906
20101227,17.485901085345475
20101228,17.83240686233884
20101229,17.48950929278278
20101230,16.462571757077544
20101231,16.462571757077544
20110101,16.462571757077544
20110102,16.462571757077544
20110103,16.235036650207956
20110104,16.81892883811393
20110105,16.172193871235915
20110106,15.650777583502895
20110107,15.650777583502895
20110108,15.650777583502895
20110110,16.049373460443004
20110111,16.78748169953511
20110112,16.651394951621352
20110113,16.65076478603761
20110114,16.65076478603761
20110115,16.65076478603761
20110117,17.068893051640767
20110118,16.992045275734004
20110119,17.47194215988214
20110120,17.483753942472475
20110121,17.483753942472475
20110122,17.483753942472475
20110124,15.201929564434236
20110125,15.299821925131331
20110126,16.3338915313275
20110127,16.58586455548253
20110128,16.58586455548253
20110129,16.58586455548253
20110131,17.98809766710725
20110201,18.994381634611194
20110202,18.847432626637378
20110203,18.903026788467177
20110204,18.903026788467177
20110205,18.903026788467177
20110207,19.75304664247632
20110208,20.07454445634682
20110209,20.361505313656426
20110210,19.834280450322243
20110211,19.834280450322243
20110212,19.834280450322243
20110214,22.783137804385966
20110215,23.751951908809634
20110216,25.042471308438934
20110217,25.042471308438934
20110218,25.042471308438934
20110219,25.042471308438934
20110221,26.58762737082876
20110222,25.938070226540315
20110223,24.601511413759937
20110224,24.199567253282808
20110225,24.199567253282808
20110226,24.199567253282808
20110227,24.199567253282808
20110228,24.199567253282808
20110301,26.521419210873976
20110302,30.431172325610312
20110303,30.368667208811313
20110304,30.368667208811313
20110305,30.368667208811313
20110307,34.71242983105597
20110308,34.1162912754429
20110309,31.38489659693309
20110310,28.177906967158574
20110311,28.177906967158574
20110312,28.177906967158574
20110314,24.196798378912984
20110315,26.14935402907472
20110316,28.707055031339745
20110317,27.306144408662163
20110318,27.306144408662163
20110319,27.306144408662163
20110321,28.605797428835686
20110322,30.027306633182707
20110323,29.172053303208877
20110324,30.18973374480318
20110325,30.18973374480318
20110326,30.18973374480318
20110328,29.509102004425603
20110329,30.14654430191018
20110330,30.871991807495355
20110331,22.24757472303009
20110401,22.24757472303009
20110402,22.24757472303009
20110404,19.89959930654301
20110405,19.933461332865985
20110406,19.436270886223674
20110407,20.004286759943945
20110408,20.004286759943945
20110409,20.004286759943945
20110411,20.921832443462595
20110412,21.080989720315742
20110413,21.162688530871364
20110414,19.870175324307155
20110415,19.870175324307155
20110416,19.870175324307155
20110418,20.804143118168437
20110419,21.331580126525065
20110420,20.496455207531167
20110421,20.45733430575806
20110422,20.45733430575806
20110423,20.45733430575806
20110425,21.500151039458153
20110426,20.336752971854285
20110427,20.55708172454194
20110428,19.088800896033792
20110429,19.088800896033792
20110430,19.088800896033792
20110502,17.918924328070513
20110503,18.001836850789758
20110504,17.35561048066414
20110505,16.08770360639275
20110506,16.08770360639275
20110507,16.08770360639275
20110509,16.373695310008184
20110510,16.675586576542162
20110511,16.617882917453795
20110512,16.65823284380741
20110513,16.65823284380741
20110514,16.65823284380741
20110516,18.07016152671101
20110517,17.866730155145703
20110518,17.8369222990753
20110519,18.07420155540904
20110520,18.07420155540904
20110521,18.07420155540904
20110523,17.951166899871026
20110524,18.243218257421486
20110525,18.213706377543133
20110526,18.358218805575603
20110527,18.358218805575603
20110528,18.358218805575603
20110530,27.26858141989812
20110531,27.21367238336095
20110601,26.665643786314188
20110602,27.084018799262395
20110603,27.084018799262395
20110604,27.084018799262395
20110606,27.393221594928722
20110607,27.28372896080137
20110608,27.37814138207799
20110609,26.843252439028763
20110610,26.843252439028763
20110611,26.843252439028763
20110613,27.08337772822948
20110614,26.729530727652964
20110615,26.590868663063848
20110616,26.751113006608062
20110617,26.751113006608062
20110618,26.751113006608062
20110620,27.258228283037305
20110621,27.022871577462006
20110622,27.09449390760522
20110623,27.26382717458093
20110624,27.26382717458093
20110625,27.26382717458093
20110627,27.288704423475124
20110628,28.6703338272274
20110629,30.620585017210352
20110630,30.620585017210352
20110701,30.620585017210352
20110702,30.620585017210352
20110703,30.620585017210352
20110704,29.76820606495063
20110705,28.65782108277036
20110706,30.024067164720368
20110707,31.22277257171361
20110708,31.22277257171361
20110709,31.22277257171361
20110710,31.22277257171361
20110711,32.119136823154086
20110712,33.47699913961988
20110713,34.15417160052494
20110714,33.42132665476785
20110715,33.42132665476785
20110716,33.42132665476785
20110718,41.72034056314898
20110719,42.867204038093725
20110720,43.966087210629496
20110721,41.22459211606071
20110722,41.22459211606071
20110723,41.22459211606071
20110725,42.496552868017616
20110726,42.26051508414987
20110727,42.09880383362544
20110728,42.41514117976551
20110729,42.41514117976551
20110730,42.41514117976551
20110802,41.53512097079462
20110803,41.543888021372254
20110804,43.263114920588514
20110805,43.263114920588514
20110806,43.263114920588514
20110808,49.57758436345633
20110809,49.62804318046673
20110810,49.62804318046673
20110811,57.454244909705324
20110812,57.454244909705324
20110813,57.454244909705324
20110815,67.94714494249388
20110816,68.59645452557672
20110817,69.4447497517489
20110818,68.52487817072678
