Date,Australia & New Zealand Banking Group Ltd
20050205,12.650118220762952
20050206,12.650118220762952
20050207,12.77457223752272
20050208,13.10275716070604
20050209,12.980066906165522
20050210,11.519319004255884
20050211,11.738335485416506
20050212,11.738335485416506
20050213,11.738335485416506
20050214,12.60497128371263
20050215,12.70353479588367
20050216,12.173463766842659
20050217,12.441486547244088
20050218,12.468250664455034
20050219,12.468250664455034
20050220,12.468250664455034
20050221,12.892088234989812
20050222,12.008431008396284
20050223,12.835784509766198
20050224,13.291662135181795
20050225,12.930845043973548
20050226,12.930845043973548
20050227,12.930845043973548
20050228,13.490410143515545
20050301,13.752030859472258
20050302,13.902424612070764
20050303,13.404207374065892
20050304,13.102080297687946
20050305,13.102080297687946
20050306,13.102080297687946
20050307,13.088769152042833
20050308,13.106087769920844
20050309,13.043291036746576
20050310,13.518997845500273
20050311,13.796852875172073
20050312,13.796852875172073
20050313,13.796852875172073
20050314,13.708878214704072
20050315,13.317657797869963
20050316,13.136656134049714
20050317,13.28967415750478
20050318,13.677209051515032
20050319,13.677209051515032
20050320,13.677209051515032
20050321,13.962786891981239
20050322,14.283115869076788
20050323,15.146204075986228
20050324,15.2246586131339
20050325,15.2246586131339
20050326,15.2246586131339
20050327,15.2246586131339
20050328,15.2246586131339
20050329,15.849565384027544
20050330,15.674165410563736
20050331,14.784310189069666
20050401,14.602361326518205
20050402,14.602361326518205
20050403,14.602361326518205
20050404,15.022221756286395
20050405,14.914088732945405
20050406,14.644217524255293
20050407,14.461504296769947
20050408,14.26408901665847
20050409,14.26408901665847
20050410,14.26408901665847
20050411,14.501342768919752
20050412,14.025001145584314
20050413,13.689340652304663
20050414,14.2569409247894
20050415,14.837829174887853
20050416,14.837829174887853
20050417,14.837829174887853
20050418,15.147603819808504
20050419,14.818287966203805
20050420,14.62270518103536
20050421,14.54885202386301
20050422,14.776800946529551
20050423,14.776800946529551
20050424,14.776800946529551
20050425,14.776800946529551
20050426,14.688543665689988
20050427,13.796463730744092
20050428,12.573540928412891
20050429,13.118703440292563
20050430,13.118703440292563
20050501,13.118703440292563
20050502,12.828891269531628
20050503,13.146551112921271
20050504,13.67613726135512
20050505,13.660874497819677
20050506,13.107291335544293
20050507,13.107291335544293
20050508,13.107291335544293
20050509,13.572430356965576
20050510,13.608984439019006
20050511,13.274447943930081
20050512,12.851241374362326
20050513,12.653666940663635
20050514,12.653666940663635
20050515,12.653666940663635
20050516,14.093275110813812
20050517,14.245151597978364
20050518,13.329581497547784
20050519,13.333191512507561
20050520,13.583177002257168
20050521,13.583177002257168
20050522,13.583177002257168
20050523,13.66495404129361
20050524,13.356909332703392
20050525,13.649868776537833
20050526,13.60920243761606
20050527,13.60341831047073
20050528,13.60341831047073
20050529,13.60341831047073
20050530,13.380341734010502
20050531,14.575480315897915
20050601,13.795058655398115
20050602,13.714076389676716
20050603,13.602475827022095
20050604,13.602475827022095
20050605,13.602475827022095
20050606,13.8098882527185
20050607,13.25251890631708
20050608,13.155676494068672
20050609,13.361520799332286
20050610,13.587432895427925
20050611,13.587432895427925
20050612,13.587432895427925
20050613,13.587432895427925
20050614,13.93601615683287
20050615,13.055188829884305
20050616,13.105125511470618
20050617,13.06409421659235
20050618,13.06409421659235
20050619,13.06409421659235
20050620,13.398545692451618
20050621,13.402854602679113
20050622,13.412925516903796
20050623,13.719684694837062
20050624,13.747266324730777
20050625,13.747266324730777
20050626,13.747266324730777
20050627,14.010999954290414
20050628,13.594586497363386
20050629,13.982622511914496
20050630,14.210253302775863
20050701,14.250244350154025
20050702,14.250244350154025
20050703,14.250244350154025
20050704,14.583956531903372
20050705,14.73614233907831
20050706,15.154810608481563
20050707,15.795850996465049
20050708,15.812765918199393
20050709,15.812765918199393
20050710,15.812765918199393
20050711,15.893670389807971
20050712,15.773362761623574
20050713,15.43024147214815
20050714,15.114738752566256
20050715,15.334626485071738
20050716,15.334626485071738
20050717,15.334626485071738
20050718,15.738197330929914
20050719,15.93325481695094
20050720,15.827470775881935
20050721,15.374665391264838
20050722,15.074671677986432
20050723,15.074671677986432
20050724,15.074671677986432
20050725,15.12500991585721
20050726,15.055871607676666
20050727,14.822673561625749
20050728,15.069324853297482
20050729,15.33042007367157
20050730,15.33042007367157
20050731,15.33042007367157
20050801,15.775126797949492
20050802,15.906784941988374
20050803,15.531661014422655
20050804,15.361188611422621
20050805,15.486142140311246
20050806,15.486142140311246
20050807,15.486142140311246
20050808,14.962428001673835
20050809,15.08797147009604
20050810,14.874393796587173
20050811,14.520400174144473
20050812,13.96351394811798
20050813,13.96351394811798
20050814,13.96351394811798
20050815,14.463376874050233
20050816,14.138580978632492
20050817,13.72380313300491
20050818,14.43357826138066
20050819,14.193588175288646
20050820,14.193588175288646
20050821,14.193588175288646
20050822,14.461924119995642
20050823,14.957699925337424
20050824,15.202496102480167
20050825,14.728855034599624
20050826,14.767826927698279
20050827,14.767826927698279
20050828,14.767826927698279
20050829,15.563192899456999
20050830,15.169666457944437
20050831,14.89972783159947
20050901,14.528141236413305
20050902,15.068689784094257
20050903,15.068689784094257
20050904,15.068689784094257
20050905,14.695783542920866
20050906,14.421834335632779
20050907,13.83365290616859
20050908,13.606336810148264
20050909,13.790661914547869
20050910,13.790661914547869
20050911,13.790661914547869
20050912,13.935705367916633
20050913,14.099195638143142
20050914,13.900123634086247
20050915,14.00707777532579
20050916,13.316271889456843
20050917,13.316271889456843
20050918,13.316271889456843
20050919,13.754252451794555
20050920,13.296011362701172
20050921,13.267016514288699
20050922,13.514590980922629
20050923,13.817882548812388
20050924,13.817882548812388
20050925,13.817882548812388
20050926,13.001568344374743
20050927,12.893770586669385
20050928,12.59627830951153
20050929,12.235200345026131
20050930,13.068228206214352
20051001,13.068228206214352
20051002,13.068228206214352
20051003,12.858754427950307
20051004,12.931482907890334
20051005,14.18034958221263
20051006,14.729163046552081
20051007,15.279555501524298
20051008,15.279555501524298
20051009,15.279555501524298
20051010,14.822127986235374
20051011,15.538117308169646
20051012,14.713560006464045
20051013,15.173640620055965
20051014,15.475861542155018
20051015,15.475861542155018
20051016,15.475861542155018
20051017,14.474439836889292
20051018,14.478022516028833
20051019,15.064251120744434
20051020,14.29513335204487
20051021,14.470477295586685
20051022,14.470477295586685
20051023,14.470477295586685
20051024,14.219668371093006
20051025,19.29943321675262
20051026,18.58958610322107
20051027,18.694005287408615
20051028,19.26929745906211
20051029,19.26929745906211
20051030,19.26929745906211
20051031,13.82897900735973
20051101,13.84951488554052
20051102,14.413849536488783
20051103,14.460096774220471
20051104,14.318169269749074
20051105,14.318169269749074
20051106,14.318169269749074
20051107,14.42832408371748
20051108,14.967268655660256
20051109,15.404964917222049
20051110,15.248623364641666
20051111,14.739786827400332
20051112,14.739786827400332
20051113,14.739786827400332
20051114,14.343450331401534
20051115,14.544967616111917
20051116,13.678681381594274
20051117,13.265464052184008
20051118,13.266088407825844
20051119,13.266088407825844
20051120,13.266088407825844
20051121,13.421293746474836
20051122,14.0965374905335
20051123,13.76116778232368
20051124,13.364786816728824
20051125,13.810861238385046
20051126,13.810861238385046
20051127,13.810861238385046
20051128,13.647235126303945
20051129,13.808446829106872
20051130,12.76568197555013
20051201,13.552270750798964
20051202,12.887021019303857
20051203,12.887021019303857
20051204,12.887021019303857
20051205,13.077502638987964
20051206,13.184930705696125
20051207,13.484937337237442
20051208,14.327383106897262
20051209,14.60051858252996
20051210,14.60051858252996
20051211,14.60051858252996
20051212,14.045774739822896
20051213,14.485160740097681
20051214,14.183704349090236
20051215,14.396244513939225
20051216,13.977263475692089
20051217,13.977263475692089
20051218,13.977263475692089
20051219,13.33372443095147
20051220,12.909299399177941
20051221,12.559510644867405
20051222,12.798537638476514
20051223,12.539501579947324
20051224,12.539501579947324
20051225,12.539501579947324
20051226,12.539501579947324
20051227,12.539501579947324
20051228,12.440991074508354
20051229,12.37716939754229
20051230,13.036261999730744
20051231,13.036261999730744
20060101,13.036261999730744
20060102,13.036261999730744
20060103,13.103648298380584
20060104,12.72631605621266
20060105,12.388855890879565
20060106,12.30155088252863
20060107,12.30155088252863
20060108,12.30155088252863
20060109,12.051007154120732
20060110,11.979474710178373
20060111,11.997544045543895
20060112,11.88984681949703
20060113,11.866279227960774
20060114,11.866279227960774
20060115,11.866279227960774
20060116,11.761601300052854
20060117,11.535146590655213
20060118,12.284176496384623
20060119,12.057802138388162
20060120,11.848280633925805
20060121,11.848280633925805
20060122,11.848280633925805
20060123,12.019499727226185
20060124,12.177708620587746
20060125,11.68379294142245
20060126,11.68379294142245
20060127,11.412026344890064
20060128,11.412026344890064
20060129,11.412026344890064
20060130,11.462519071515187
20060131,10.967943596823439
20060201,10.575420308813374
20060202,10.941867196674227
20060203,11.12663606769558
20060204,11.12663606769558
20060205,11.12663606769558
20060206,10.823912106808846
20060207,11.073119039784185
20060208,11.524807861165629
20060209,11.120823393143512
20060210,11.422684613796683
20060211,11.422684613796683
20060212,11.422684613796683
20060213,11.848808451368365
20060214,11.285905800506534
20060215,11.460439983330916
20060216,11.311967371139941
20060217,11.493982276751138
20060218,11.493982276751138
20060219,11.493982276751138
20060220,11.203835720065962
20060221,10.619795633133363
20060222,10.301274569251174
20060223,10.21448992000448
20060224,10.133056881578101
20060225,10.133056881578101
20060226,10.133056881578101
20060227,10.237812329069403
20060228,9.415527118317002
20060301,9.928333180268242
20060302,9.408003948223596
20060303,9.65317457063525
20060304,9.65317457063525
20060305,9.65317457063525
20060306,9.299238645486696
20060307,9.377948213918895
20060308,9.400633481348748
20060309,9.170685169175133
20060310,9.14253616014451
20060311,9.14253616014451
20060312,9.14253616014451
20060313,8.764342882788275
20060314,8.8593519282872
20060315,9.040888428517027
20060316,9.377574068365826
20060317,9.62019545338935
20060318,9.62019545338935
20060319,9.62019545338935
20060320,9.462335629492836
20060321,9.555160215541472
20060322,9.520789495339317
20060323,9.176479106515412
20060324,9.350939118977482
20060325,9.350939118977482
20060326,9.350939118977482
20060327,9.264742417658551
20060328,9.2935668037621
20060329,9.284315180813573
20060330,8.776837195599136
20060331,8.671612191125925
20060401,8.671612191125925
20060402,8.671612191125925
20060403,8.314594787389849
20060404,8.821346127354527
20060405,8.322682244103724
20060406,8.394759045489229
20060407,8.289435854530868
20060408,8.289435854530868
20060409,8.289435854530868
20060410,8.530831347789755
20060411,8.139206249250186
20060412,7.999548266064068
20060413,8.100800177879671
20060414,8.100800177879671
20060415,8.100800177879671
20060416,8.100800177879671
20060417,8.100800177879671
20060418,7.582410782525162
20060419,7.44867659944545
20060420,7.528744911502933
20060421,7.40670874871633
20060422,7.40670874871633
20060423,7.40670874871633
20060424,7.248498900184477
20060425,7.248498900184477
20060426,7.022746205864641
20060427,6.780985936092676
20060428,6.823694796156189
20060429,6.823694796156189
20060430,6.823694796156189
20060501,6.579697812697649
20060502,6.735099993544586
20060503,6.587747711970808
20060504,7.081379417705326
20060505,6.728810000923821
20060506,6.728810000923821
20060507,6.728810000923821
20060508,6.443602477273363
20060509,6.4338098479635235
20060510,6.232667054554141
20060511,6.299665387608763
20060512,6.214802976239547
20060513,6.214802976239547
20060514,6.214802976239547
20060515,7.28990533685895
20060516,7.233310748099586
20060517,7.550042843768584
20060518,8.334437111784084
20060519,8.58274644392858
20060520,8.58274644392858
20060521,8.58274644392858
20060522,8.841882424841321
20060523,8.687306947942433
20060524,8.205473890648788
20060525,8.50350880604459
20060526,8.147115199952072
20060527,8.147115199952072
20060528,8.147115199952072
20060529,7.950620084382235
20060530,7.979825557757675
20060531,8.691167090931868
20060601,8.700174177759456
20060602,8.527280935022532
20060603,8.527280935022532
20060604,8.527280935022532
20060605,8.30454518096648
20060606,8.976201545011925
20060607,9.181727229639892
20060608,10.021539824924433
20060609,9.148972275064818
20060610,9.148972275064818
20060611,9.148972275064818
20060612,9.148972275064818
20060613,10.125457120739162
20060614,10.182695799583845
20060615,10.6041630824297
20060616,10.325739524318763
20060617,10.325739524318763
20060618,10.325739524318763
20060619,10.829041733403564
20060620,10.694081363749502
20060621,10.540670348442912
20060622,9.396292055124526
20060623,9.807430397503417
20060624,9.807430397503417
20060625,9.807430397503417
20060626,9.69492610150328
20060627,9.531114941143402
20060628,9.962693480698878
20060629,9.623460580742384
20060630,9.75289592111551
20060701,9.75289592111551
20060702,9.75289592111551
20060703,9.617430468590562
20060704,9.655131073029544
20060705,9.49959446759203
20060706,9.569058055436562
20060707,9.440466394397454
20060708,9.440466394397454
20060709,9.440466394397454
20060710,9.39054997304506
20060711,9.507189607860848
20060712,9.615643217940779
20060713,10.159313961469334
20060714,11.348542476167498
20060715,11.348542476167498
20060716,11.348542476167498
20060717,11.851875601153584
20060718,12.162322116091193
20060719,12.448504531385897
20060720,11.265748923576037
20060721,11.174605470045218
20060722,11.174605470045218
20060723,11.174605470045218
20060724,11.292012457895495
20060725,10.810245932649975
20060726,11.288911738789437
20060727,10.884131763047808
20060728,11.462833820414964
20060729,11.462833820414964
20060730,11.462833820414964
20060731,11.837574268886238
20060801,11.385826937497017
20060802,11.491939424378312
20060803,11.27038203022577
20060804,11.443423720495565
20060805,11.443423720495565
20060806,11.443423720495565
20060807,11.323372591805617
20060808,10.764123222567344
20060809,10.737582502293053
20060810,10.341819812681187
20060811,10.487481566577273
20060812,10.487481566577273
20060813,10.487481566577273
20060814,10.334987965500755
20060815,10.240662811618192
20060816,9.890655117842636
20060817,9.587203323121011
20060818,9.694099425160916
20060819,9.694099425160916
20060820,9.694099425160916
20060821,9.902826529377577
20060822,10.074905194978395
20060823,10.275030003223877
20060824,10.826662656410269
20060825,10.613535048550203
20060826,10.613535048550203
20060827,10.613535048550203
20060828,10.70880445149497
20060829,10.134938366313328
20060830,9.9519354514348
20060831,9.646425304631023
20060901,9.97307506438876
20060902,9.97307506438876
20060903,9.97307506438876
20060904,9.756605420305345
20060905,9.575185148866185
20060906,9.948481653206853
20060907,9.883616362477254
20060908,9.746820300562758
20060909,9.746820300562758
20060910,9.746820300562758
20060911,10.08344965190934
20060912,10.13396676410026
20060913,10.151874963155931
20060914,9.967345917897825
20060915,10.285011653480154
20060916,10.285011653480154
20060917,10.285011653480154
20060918,10.11064162804648
20060919,10.480601108270534
20060920,11.084280087096055
20060921,11.486697686468737
20060922,11.883483626162288
20060923,11.883483626162288
20060924,11.883483626162288
20060925,11.70261917257924
20060926,11.658039748999329
20060927,10.655202878138033
20060928,10.636323934648058
20060929,10.561185446115545
20060930,10.561185446115545
20061001,10.561185446115545
20061002,10.453405375709362
20061003,10.18558516209199
20061004,10.495688418488202
20061005,9.711591006195848
20061006,9.830897053995269
20061007,9.830897053995269
20061008,9.830897053995269
20061009,9.94005689955387
20061010,9.947109106366533
20061011,9.393829237391351
20061012,9.311433473424003
20061013,9.202577153071728
20061014,9.202577153071728
20061015,9.202577153071728
20061016,9.189332097682515
20061017,9.430396374696437
20061018,9.05136893653781
20061019,8.890895190189688
20061020,8.629392554662545
20061021,8.629392554662545
20061022,8.629392554662545
20061023,8.672507772633011
20061024,8.788114636677003
20061025,8.456102829175062
20061026,8.313264196544441
20061027,8.202745183220209
20061028,8.202745183220209
20061029,8.202745183220209
20061030,8.234839183540501
20061031,28.638327947990295
20061101,27.192606567534575
20061102,27.04948582247051
20061103,26.841034900497693
20061104,26.841034900497693
20061105,26.841034900497693
20061106,27.43622189148645
20061107,26.674044942136824
20061108,26.60457413014243
20061109,28.95587096499284
20061110,29.87131271944117
20061111,29.87131271944117
20061112,29.87131271944117
20061113,29.957521110408
20061114,29.4768604160369
20061115,29.512290308131
20061116,29.99520888604656
20061117,30.45082423656219
20061118,30.45082423656219
20061119,30.45082423656219
20061120,32.08790445415686
20061121,32.208558827995375
20061122,31.33672242487969
20061123,30.8005941218444
20061124,31.034392820915592
20061125,31.034392820915592
20061126,31.034392820915592
20061127,31.456699296289045
20061128,32.42330947696916
20061129,30.717803822797237
20061130,30.397254255565574
20061201,31.303477188955203
20061202,31.303477188955203
20061203,31.303477188955203
20061204,32.281261975851564
20061205,33.40121583044055
20061206,32.235452969108216
20061207,32.23438392472144
20061208,33.08113027713595
20061209,33.08113027713595
20061210,33.08113027713595
20061211,32.6785299977469
20061212,32.21452498104323
20061213,31.7891994368752
20061214,31.312076256360754
20061215,31.85376467245783
20061216,31.85376467245783
20061217,31.85376467245783
20061218,31.7173501880028
20061219,32.05785890679241
20061220,31.906353106712942
20061221,32.04423843687155
20061222,31.41299067958579
20061223,31.41299067958579
20061224,31.41299067958579
20061225,31.41299067958579
20061226,31.41299067958579
20061227,31.524067150540994
20061228,31.980579330468363
20061229,32.30174740375405
20061230,32.30174740375405
20061231,32.30174740375405
20070101,32.30174740375405
20070102,32.34211187855663
20070103,32.30351921614182
20070104,32.86629186936697
20070105,33.667855920528154
20070106,33.667855920528154
20070107,33.667855920528154
20070108,35.49086079305869
20070109,34.77193964263762
20070110,35.39813750730401
20070111,34.2659193871434
20070112,33.654274399329985
20070113,33.654274399329985
20070114,33.654274399329985
20070115,33.3128779463971
20070116,34.01808312805236
20070117,34.64731460529199
20070118,33.49125148478328
20070119,33.17907230833791
20070120,33.17907230833791
20070121,33.17907230833791
20070122,32.12639883026654
20070123,31.765436341015956
20070124,31.967292580941265
20070125,31.797223543534443
20070126,31.797223543534443
20070127,31.797223543534443
20070128,31.797223543534443
20070129,32.486056894509794
20070130,31.76870255516806
20070131,31.99785718123071
20070201,30.990635703694977
20070202,31.204592048778206
20070203,31.204592048778206
20070204,31.204592048778206
20070205,31.35899048175223
20070206,29.68768315339422
20070207,29.591320517753207
20070208,30.223688674839906
20070209,30.00727808837518
20070210,30.00727808837518
20070211,30.00727808837518
20070212,31.17140125652102
20070213,30.533953056900053
20070214,30.540930688500247
20070215,30.2076452131474
20070216,31.05748610023134
20070217,31.05748610023134
20070218,31.05748610023134
20070219,29.654958160845
20070220,30.19411649197725
20070221,30.255772424331667
20070222,29.406998926924427
20070223,30.245190211473442
20070224,30.245190211473442
20070225,30.245190211473442
20070226,30.852668232167748
20070227,31.53546986332699
20070228,33.46663979345888
20070301,33.83994822648148
20070302,34.97486302926951
20070303,34.97486302926951
20070304,34.97486302926951
20070305,37.29458982175718
20070306,35.46893000887084
20070307,34.887571642405035
20070308,35.30809543824309
20070309,35.37561952073218
20070310,35.37561952073218
20070311,35.37561952073218
20070312,35.37666793451851
20070313,36.095796997298514
20070314,37.72604239662556
20070315,35.6921881867609
20070316,35.47723597699526
20070317,35.47723597699526
20070318,35.47723597699526
20070319,35.49102455474134
20070320,35.04551871301517
20070321,34.90922632918323
20070322,33.58869662373386
20070323,33.153823393317126
20070324,33.153823393317126
20070325,33.153823393317126
20070326,33.262665197377835
20070327,33.60635658854111
20070328,34.51195687687636
20070329,33.28028115473946
20070330,33.21508590870046
20070331,33.21508590870046
20070401,33.21508590870046
20070402,33.93141988751717
20070403,33.157411121121086
20070404,32.91034346691668
20070405,33.55781815284958
20070406,33.55781815284958
20070407,33.55781815284958
20070408,33.55781815284958
20070409,33.55781815284958
20070410,32.549038728567865
20070411,32.18803518706444
20070412,31.927640280926468
20070413,31.412848722814037
20070414,31.412848722814037
20070415,31.412848722814037
20070416,30.57432341439588
20070417,29.998698575118965
20070418,29.676758213154933
20070419,30.88081200121699
20070420,30.213977492620327
20070421,30.213977492620327
20070422,30.213977492620327
20070423,30.685786169460478
20070424,30.871177447123152
20070425,30.871177447123152
20070426,31.550017580184104
20070427,32.70479851014223
20070428,32.70479851014223
20070429,32.70479851014223
20070430,32.29570357948296
20070501,32.57851102876214
20070502,32.06669092351336
20070503,32.21565770358313
20070504,32.40713865659179
20070505,32.40713865659179
20070506,32.40713865659179
20070507,32.83157451772434
20070508,33.00119145484984
20070509,32.74227605628457
20070510,32.62545506955033
20070511,33.67394289769982
20070512,33.67394289769982
20070513,33.67394289769982
20070514,34.583712868272464
20070515,35.04236457946766
20070516,35.452676320925136
20070517,35.34950821098381
20070518,35.09950734546078
20070519,35.09950734546078
20070520,35.09950734546078
20070521,35.35253598662084
20070522,35.86370493997779
20070523,35.63774891316163
20070524,37.0943268318533
20070525,37.61354607946303
20070526,37.61354607946303
20070527,37.61354607946303
20070528,38.192600462169345
20070529,37.73236515495097
20070530,39.21557476153209
20070531,37.88981690353062
20070601,37.49496048262123
20070602,37.49496048262123
20070603,37.49496048262123
20070604,36.573645504651395
20070605,36.65326792505471
20070606,36.28683981579149
20070607,35.40112306140686
20070608,36.82999025614619
20070609,36.82999025614619
20070610,36.82999025614619
20070611,36.82999025614619
20070612,37.50732456439982
20070613,38.38273520645205
20070614,38.061020658205486
20070615,37.84176496764934
20070616,37.84176496764934
20070617,37.84176496764934
20070618,37.11001702939972
20070619,36.26304769518932
20070620,35.87654349736474
20070621,36.53753038281554
20070622,36.47426353150868
20070623,36.47426353150868
20070624,36.47426353150868
20070625,37.15932853441174
20070626,37.3963615282425
20070627,39.76445358150399
20070628,38.51169433797091
20070629,37.95453290027034
20070630,37.95453290027034
20070701,37.95453290027034
20070702,38.99426534080864
20070703,37.86293100697867
20070704,38.282201778181964
20070705,37.40262452097456
20070706,37.52991478376999
20070707,37.52991478376999
20070708,37.52991478376999
20070709,37.283081560143536
20070710,37.27726032058577
20070711,36.875657800338935
20070712,37.35516499948242
20070713,37.30165676222892
20070714,37.30165676222892
20070715,37.30165676222892
20070716,36.89586898012719
20070717,36.63831491788277
20070718,36.70314217524181
20070719,36.11458281261186
20070720,36.52738514045308
20070721,36.52738514045308
20070722,36.52738514045308
20070723,37.093518464201665
20070724,36.927088539212214
20070725,37.67153944318281
20070726,37.884101286667246
20070727,41.320433785535165
20070728,41.320433785535165
20070729,41.320433785535165
20070730,42.08976796914253
20070731,40.68775805229408
20070801,44.43684540970515
20070802,42.51865482077728
20070803,41.8600164423064
20070804,41.8600164423064
20070805,41.8600164423064
