Date,ALTA SA
20041113,39.233190777074185
20041114,39.233190777074185
20041115,39.136009574952624
20041116,45.922870406349126
20041117,41.05797504690385
20041118,39.45302390711628
20041119,38.88016376582181
20041120,38.88016376582181
20041121,38.88016376582181
20041122,38.53741225230733
20041123,36.109197588192266
20041124,42.66896393324221
20041125,36.59187768942247
20041126,35.34486448423529
20041127,35.34486448423529
20041128,35.34486448423529
20041129,26.809820874124846
20041130,24.924366564290715
20041201,25.720441428343626
20041202,26.132089422196444
20041203,25.617620815721526
20041204,25.617620815721526
20041205,25.617620815721526
20041206,25.25033175455881
20041207,22.78831689264383
20041208,24.163412891086328
20041209,24.74377069552586
20041210,24.929246600079157
20041211,24.929246600079157
20041212,24.929246600079157
20041213,25.291738671186394
20041214,26.88944004879048
20041215,22.739889537453625
20041216,22.41858817798012
20041217,22.23834543012186
20041218,22.23834543012186
20041219,22.23834543012186
20041220,19.75008052579904
20041221,22.00388009716174
20041222,22.832651438202205
20041223,23.177316495176438
20041224,22.862751162085498
20041225,22.862751162085498
20041226,22.862751162085498
20041227,22.980567611600865
20041228,24.51728725779182
20041229,23.21417681905324
20041230,22.3159169888484
20041231,20.715413825907408
20050101,20.715413825907408
20050102,20.715413825907408
20050103,18.23051993085493
20050104,18.43681853818655
20050105,24.07175386351341
20050106,11.834796626625472
20050107,12.501797007691176
20050108,12.501797007691176
20050109,12.501797007691176
20050110,14.969940007290361
20050111,12.879580747978482
20050112,12.971055846575801
20050113,12.825505553701733
20050114,13.312047444143515
20050115,13.312047444143515
20050116,13.312047444143515
20050117,13.407934005093157
20050118,13.642921388450707
20050119,16.680806622789945
20050120,16.94965490069464
20050121,16.86596674096262
20050122,16.86596674096262
20050123,16.86596674096262
20050124,17.765927293587424
20050125,15.109812550866959
20050126,14.98952215388335
20050127,14.68819907781987
20050128,14.579932837837333
20050129,14.579932837837333
20050130,14.579932837837333
20050131,16.529623073222723
20050201,15.969308216871537
20050202,15.147719226305231
20050203,14.992022164251953
20050204,14.866551097234183
20050205,14.866551097234183
20050206,14.866551097234183
20050207,15.21656952505356
20050208,14.909997645725351
20050209,15.244052642925576
20050210,15.076476830498564
20050211,15.563811463539269
20050212,15.563811463539269
20050213,15.563811463539269
20050214,15.179211911546934
20050215,15.035217575501324
20050216,15.091691712298577
20050217,15.194071287428503
20050218,15.177017347267222
20050219,15.177017347267222
20050220,15.177017347267222
20050221,15.02847403262383
20050222,14.989127869201116
20050223,14.911407762081431
20050224,15.65235102610067
20050225,15.435061174314777
20050226,15.435061174314777
20050227,15.435061174314777
20050228,17.247518561799946
20050301,17.694816621557106
20050302,18.124726408798455
20050303,18.084615831995748
20050304,17.858518695851274
20050305,17.858518695851274
20050306,17.858518695851274
20050307,17.83294637959344
20050308,17.98114817466688
20050309,18.633999392262076
20050310,18.760256401160454
20050311,16.90592746444226
20050312,16.90592746444226
20050313,16.90592746444226
20050314,17.547992785724322
20050315,17.73304467254347
20050316,18.355029125167835
20050317,18.54233720354793
20050318,18.05593484041355
20050319,18.05593484041355
20050320,18.05593484041355
20050321,22.114476831076026
20050322,21.806178329583442
20050323,24.138735672102094
20050324,24.17345453863076
20050325,24.17345453863076
20050326,24.17345453863076
20050327,24.17345453863076
20050328,24.17345453863076
20050329,24.192514958831836
20050330,24.046921418443947
20050331,21.316904544875086
20050401,21.520750830173228
20050402,21.520750830173228
20050403,21.520750830173228
20050404,28.063305824801663
20050405,23.207650066813137
20050406,23.06560701405984
20050407,23.01566817341471
20050408,23.01566817341471
20050409,23.01566817341471
20050410,23.01566817341471
20050411,22.816347579059823
20050412,23.033989002620384
20050413,25.425309601061706
20050414,25.42553455907669
20050415,26.28344178907175
20050416,26.28344178907175
20050417,26.28344178907175
20050418,27.03031495281657
20050419,27.123416010349455
20050420,37.28347865254705
20050421,36.88200899942068
20050422,34.37628227192419
20050423,34.37628227192419
20050424,34.37628227192419
20050425,34.8312818337142
20050426,35.97468800172316
20050427,36.78185263967503
20050428,35.874599547787255
20050429,29.667002579062256
20050430,29.667002579062256
20050501,29.667002579062256
20050502,30.070433950986924
20050503,30.070433950986924
20050504,29.76132793871489
20050505,29.817268207443046
20050506,22.161698673876447
20050507,22.161698673876447
20050508,22.161698673876447
20050509,24.604375847394476
20050510,25.23215335461716
20050511,24.58431885831558
20050512,26.860755153858875
20050513,26.85488681788629
20050514,26.85488681788629
20050515,26.85488681788629
20050516,27.289446706177813
20050517,27.053784162486934
20050518,27.02041669258655
20050519,30.813055243805533
20050520,30.78425010084892
20050521,30.78425010084892
20050522,30.78425010084892
20050523,33.36919157289536
20050524,33.38381232151016
20050525,35.030327914916356
20050526,35.030327914916356
20050527,34.172584733014055
20050528,34.172584733014055
20050529,34.172584733014055
20050530,34.31085660324034
20050531,35.55397423983129
20050601,35.89718952694313
20050602,35.670769055111165
20050603,35.4280571521023
20050604,35.4280571521023
20050605,35.4280571521023
20050606,23.820205012214153
20050607,24.07842203987929
20050608,23.44852500216392
20050609,23.334786455945522
20050610,23.26100920926537
20050611,23.26100920926537
20050612,23.26100920926537
20050613,23.514182836111033
20050614,23.05842489665923
20050615,22.97340855174695
20050616,22.951697243430708
20050617,22.436754728470888
20050618,22.436754728470888
20050619,22.436754728470888
20050620,22.688747057334908
20050621,23.02165592951101
20050622,22.770826443963884
20050623,22.892048236635805
20050624,23.13369123698327
20050625,23.13369123698327
20050626,23.13369123698327
20050627,23.606252597727508
20050628,23.54372669010691
20050629,36.797971663579474
20050630,37.05286315592913
20050701,39.11420467348033
20050702,39.11420467348033
20050703,39.11420467348033
20050704,38.78567175957341
20050705,39.276076280016454
20050706,39.779295272299805
20050707,43.52689522010866
20050708,44.469443588599965
20050709,44.469443588599965
20050710,44.469443588599965
20050711,44.60470591903573
20050712,44.424044176131055
20050713,44.463659264976464
20050714,44.43288884317935
20050715,43.94236204844136
20050716,43.94236204844136
20050717,43.94236204844136
20050718,44.76854860852189
20050719,44.96421010852944
20050720,44.983884762830996
20050721,44.63077008342254
20050722,45.122970853530184
20050723,45.122970853530184
20050724,45.122970853530184
20050725,47.46023735887638
20050726,47.147793882330575
20050727,46.58536336350628
20050728,45.49722054286369
20050729,52.78186518600446
20050730,52.78186518600446
20050731,52.78186518600446
20050801,51.402913726641486
20050802,50.34171352990731
20050803,49.842542770971676
20050804,51.45790593975255
20050805,33.246753413601034
20050806,33.246753413601034
20050807,33.246753413601034
20050808,32.25169530884995
20050809,32.22515030855163
20050810,32.33830520424794
20050811,32.03671176981572
20050812,31.895500356707014
20050813,31.895500356707014
20050814,31.895500356707014
20050815,31.895500356707014
20050816,31.280466768571845
20050817,33.3356788782917
20050818,40.24287701236026
20050819,29.447663969870458
20050820,29.447663969870458
20050821,29.447663969870458
20050822,29.36858784927231
20050823,29.44613619976399
20050824,29.71216721501539
20050825,29.65919447971172
20050826,29.219033144701232
20050827,29.219033144701232
20050828,29.219033144701232
20050829,29.60175082045008
20050830,29.27694258437781
20050831,29.265465005010164
20050901,28.905246087465876
20050902,28.768058102150334
20050903,28.768058102150334
20050904,28.768058102150334
20050905,28.970973393565952
20050906,28.807167453167242
20050907,29.107114146326346
20050908,29.353751214216338
20050909,28.86449792923479
20050910,28.86449792923479
20050911,28.86449792923479
20050912,28.92154989464538
20050913,28.965044219041648
20050914,53.84381908210823
20050915,40.68211467003536
20050916,41.241949425212304
20050917,41.241949425212304
20050918,41.241949425212304
20050919,73.47573444339567
20050920,73.44447245473492
20050921,55.82790699665875
20050922,51.68022406396093
20050923,51.49504664824261
20050924,51.49504664824261
20050925,51.49504664824261
20050926,51.606789516331524
20050927,43.97309356915677
20050928,41.17808408362902
20050929,40.339550597978075
20050930,44.41286323412021
20051001,44.41286323412021
20051002,44.41286323412021
20051003,41.23280372582738
20051004,39.284182921690785
20051005,34.75192342836511
20051006,35.7055854813384
20051007,30.486388402332523
20051008,30.486388402332523
20051009,30.486388402332523
20051010,35.379817432470084
20051011,39.011024129519534
20051012,38.192758648003625
20051013,40.917715768008456
20051014,40.150315318709225
20051015,40.150315318709225
20051016,40.150315318709225
20051017,39.839684414612
20051018,43.97995341274563
20051019,46.49419182942787
20051020,41.81163607578821
20051021,39.16411103685415
20051022,39.16411103685415
20051023,39.16411103685415
20051024,37.95422730007107
20051025,35.14606750799268
20051026,34.104824801789114
20051027,34.48662955651207
20051028,33.51850155937934
20051029,33.51850155937934
20051030,33.51850155937934
20051031,27.313123222725075
20051101,27.313123222725075
20051102,28.682116480143332
20051103,26.67888982812579
20051104,21.327390583752177
20051105,21.327390583752177
20051106,21.327390583752177
20051107,20.40508888858544
20051108,21.12290277451074
20051109,21.31454239261449
20051110,20.727569344985447
20051111,20.727569344985447
20051112,20.727569344985447
20051113,20.727569344985447
20051114,20.206748016258643
20051115,17.545488867382627
20051116,17.51669646121869
20051117,15.887068224860473
20051118,15.086127642488263
20051119,15.086127642488263
20051120,15.086127642488263
20051121,15.48892428907288
20051122,15.398382394466482
20051123,13.707315008492337
20051124,12.670168402565885
20051125,14.688802586169292
20051126,14.688802586169292
20051127,14.688802586169292
20051128,15.157884890214117
20051129,14.771980379854943
20051130,16.848335568674397
20051201,16.856067791877937
20051202,17.986666509382037
20051203,17.986666509382037
20051204,17.986666509382037
20051205,17.308837727914927
20051206,16.60073487822756
20051207,14.129628793690541
20051208,16.458065511673336
20051209,14.271735356069069
20051210,14.271735356069069
20051211,14.271735356069069
20051212,13.325819961873986
20051213,14.001327120869181
20051214,13.567904566931086
20051215,13.997216444085478
20051216,13.96246158335716
20051217,13.96246158335716
20051218,13.96246158335716
20051219,14.06010713033356
20051220,14.994333386742664
20051221,15.27272610040971
20051222,14.134734529563824
20051223,11.974578709022696
20051224,11.974578709022696
20051225,11.974578709022696
20051226,11.974578709022696
20051227,13.559315173261224
20051228,13.384996306129864
20051229,12.76336605165331
20051230,12.998306641667511
20051231,12.998306641667511
20060101,12.998306641667511
20060102,11.212684287650802
20060103,10.607784310699355
20060104,8.992689534630172
20060105,9.330109555096058
20060106,8.946409713910068
20060107,8.946409713910068
20060108,8.946409713910068
20060109,8.798918828549285
20060110,9.3157170001353
20060111,10.759004787037725
20060112,10.834607422770409
20060113,10.336544074785374
20060114,10.336544074785374
20060115,10.336544074785374
20060116,10.419298002446236
20060117,10.890538460079433
20060118,12.959125002156192
20060119,12.54278590062474
20060120,13.10671685477795
20060121,13.10671685477795
20060122,13.10671685477795
20060123,14.248254588417574
20060124,13.463854813924529
20060125,12.870909502373307
20060126,13.069927172229038
20060127,13.094168571767392
20060128,13.094168571767392
20060129,13.094168571767392
20060130,13.006721429744339
20060131,13.013888150844753
20060201,13.614152435954114
20060202,13.88945465190565
20060203,13.519827988099852
20060204,13.519827988099852
20060205,13.519827988099852
20060206,13.288041430526537
20060207,11.396024618896536
20060208,12.618865404281117
20060209,12.410781315806663
20060210,12.469467670748783
20060211,12.469467670748783
20060212,12.469467670748783
20060213,13.2106981278641
20060214,16.12097055669912
20060215,17.15012994543895
20060216,22.242055528977115
20060217,21.47842586531259
20060218,21.47842586531259
20060219,21.47842586531259
20060220,21.59580108540894
20060221,21.61511910053569
20060222,21.425453883164575
20060223,18.44622316507361
20060224,18.300915116855077
20060225,18.300915116855077
20060226,18.300915116855077
20060227,16.78091774456516
20060228,18.34245136320868
20060301,18.8483382044702
20060302,19.587298589742932
20060303,20.620900911224872
20060304,20.620900911224872
20060305,20.620900911224872
20060306,22.536184414748977
20060307,24.554862072032183
20060308,25.704316467521185
20060309,25.543511866033608
20060310,25.417929141110683
20060311,25.417929141110683
20060312,25.417929141110683
20060313,24.181626456679602
20060314,22.654944251260925
20060315,22.24173862916954
20060316,21.964835285170512
20060317,22.271373206287592
20060318,22.271373206287592
20060319,22.271373206287592
20060320,14.978025975800549
20060321,15.341162218279559
20060322,16.1899628499979
20060323,15.386404587347574
20060324,14.710432682050369
20060325,14.710432682050369
20060326,14.710432682050369
20060327,15.348947812797446
20060328,14.852971269878807
20060329,14.911900652411084
20060330,14.88248730213471
20060331,12.600632609554284
20060401,12.600632609554284
20060402,12.600632609554284
20060403,11.9906999830566
20060404,12.750548048462717
20060405,13.478742399980126
20060406,13.418108690307145
20060407,13.25677613443326
20060408,13.25677613443326
20060409,13.25677613443326
20060410,14.111302728869715
20060411,14.458867871753695
20060412,14.499129457572767
20060413,14.87883078420603
20060414,14.87883078420603
20060415,14.87883078420603
20060416,14.87883078420603
20060417,14.87883078420603
20060418,14.324069543850356
20060419,13.877998469112972
20060420,13.792980692855371
20060421,14.092769629240639
20060422,14.092769629240639
20060423,14.092769629240639
20060424,14.273780192955517
20060425,14.296988244531294
20060426,14.363394042893397
20060427,14.915335503452074
20060428,15.088772480119562
20060429,15.088772480119562
20060430,15.088772480119562
20060501,15.088772480119562
20060502,16.017134821669043
20060503,16.017134821669043
20060504,16.42184931622318
20060505,17.250293685913547
20060506,17.250293685913547
20060507,17.250293685913547
20060508,18.714830117188612
20060509,19.974498318210262
20060510,19.944759777880392
20060511,18.81604182530145
20060512,19.90902570743463
20060513,19.90902570743463
20060514,19.90902570743463
20060515,20.742559421303486
20060516,20.00772380547174
20060517,21.965047849196456
20060518,22.262398087959447
20060519,20.474811436887713
20060520,20.474811436887713
20060521,20.474811436887713
20060522,25.09532395171103
20060523,23.591649997591187
20060524,26.4888376307919
20060525,27.61839032021594
20060526,25.177024512992183
20060527,25.177024512992183
20060528,25.177024512992183
20060529,26.567542134766434
20060530,25.72756241093648
20060531,25.26517332076529
20060601,24.599435616857967
20060602,23.85641098649964
20060603,23.85641098649964
20060604,23.85641098649964
20060605,23.880210516475856
20060606,24.147013197024638
20060607,24.84504862883514
20060608,25.386888183647304
20060609,25.561618927926016
20060610,25.561618927926016
20060611,25.561618927926016
20060612,29.23599455827536
20060613,33.172240582738276
20060614,33.22047845545432
20060615,33.22047845545432
20060616,32.15213728305403
20060617,32.15213728305403
20060618,32.15213728305403
20060619,32.78501074604123
20060620,33.02675221594446
20060621,32.154122939240956
20060622,34.64606760585554
20060623,35.35747526828622
20060624,35.35747526828622
20060625,35.35747526828622
20060626,36.533445358188246
20060627,34.455856738499506
20060628,33.60762052228244
20060629,37.384261847528364
20060630,33.74498595895443
20060701,33.74498595895443
20060702,33.74498595895443
20060703,32.976837535959355
20060704,33.31681710822171
20060705,33.45558641122283
20060706,31.79981177518091
20060707,30.908807705541967
20060708,30.908807705541967
20060709,30.908807705541967
20060710,34.32217604747427
20060711,33.988487771766174
20060712,34.50866071620956
20060713,36.9078789128153
20060714,35.8784582450509
20060715,35.8784582450509
20060716,35.8784582450509
20060717,37.82885241524081
20060718,36.23043840338264
20060719,34.46767591509936
20060720,32.96745373750501
20060721,33.000799452047914
20060722,33.000799452047914
20060723,33.000799452047914
20060724,28.191431452126405
20060725,27.599592611418682
20060726,28.141111388692046
20060727,28.45048529866053
20060728,29.45970354605706
20060729,29.45970354605706
20060730,29.45970354605706
20060731,28.987258545585508
20060801,27.843143197439097
20060802,30.278531720950145
20060803,32.045404134592715
20060804,30.679626770268868
20060805,30.679626770268868
20060806,30.679626770268868
20060807,35.37229463489385
20060808,35.55126533682714
20060809,33.166186901182904
20060810,34.4433004405367
20060811,36.30450699033677
20060812,36.30450699033677
20060813,36.30450699033677
20060814,35.078204838704046
20060815,35.078204838704046
20060816,35.705208176011695
20060817,35.598107287437905
20060818,37.75206633903839
20060819,37.75206633903839
20060820,37.75206633903839
20060821,37.98819811010317
20060822,37.64873729918135
20060823,37.24910809431261
20060824,37.899946721261884
20060825,38.16544898010773
20060826,38.16544898010773
20060827,38.16544898010773
20060828,35.47151707036363
20060829,36.59387979407465
20060830,35.29018516459749
20060831,31.922661606970166
20060901,29.379493114171318
20060902,29.379493114171318
20060903,29.379493114171318
20060904,26.119502354548892
20060905,26.548805012360003
20060906,27.81367974034745
20060907,31.022340375624893
20060908,30.665703933138555
20060909,30.665703933138555
20060910,30.665703933138555
20060911,32.539333784221384
20060912,30.80550555621344
20060913,30.049135223745026
20060914,31.798294953742225
20060915,31.79911656663865
20060916,31.79911656663865
20060917,31.79911656663865
20060918,31.088672887742412
20060919,33.26059791378612
20060920,35.75802392310617
20060921,37.10644707521323
20060922,36.85616262995722
20060923,36.85616262995722
20060924,36.85616262995722
20060925,36.45718353916087
20060926,35.84824061772522
20060927,38.33092516307401
20060928,38.029746965791176
20060929,36.672667308243966
20060930,36.672667308243966
20061001,36.672667308243966
20061002,34.44387979483037
20061003,34.61516651983206
20061004,35.64922790414719
20061005,34.94038444563378
20061006,33.874091863189506
20061007,33.874091863189506
20061008,33.874091863189506
20061009,31.477261919379497
20061010,30.010394095687317
20061011,29.92711779736999
20061012,29.468492526423365
20061013,26.901067947647036
20061014,26.901067947647036
20061015,26.901067947647036
20061016,27.794736839718727
20061017,27.97715436431757
20061018,28.80439401719121
20061019,27.20275443617161
20061020,28.426297927085503
20061021,28.426297927085503
20061022,28.426297927085503
20061023,29.63633518672842
20061024,32.02668533182399
20061025,31.785606568203306
20061026,30.765556758923836
20061027,29.599833093151883
20061028,29.599833093151883
20061029,29.599833093151883
20061030,30.217355410210388
20061031,29.567127232570673
20061101,29.567127232570673
20061102,30.32591978909695
20061103,30.258482032655557
20061104,30.258482032655557
20061105,30.258482032655557
20061106,29.430766332431308
20061107,27.408189475422464
20061108,27.27441987685583
20061109,25.46332861182973
20061110,25.011107177786673
20061111,25.011107177786673
20061112,25.011107177786673
20061113,25.07383313944438
20061114,24.5873183545505
20061115,25.178677761472343
20061116,24.62555614903037
20061117,25.534603151015833
20061118,25.534603151015833
20061119,25.534603151015833
20061120,25.359736192829043
20061121,24.962116002080737
20061122,17.83366595000128
20061123,17.392832557379943
20061124,14.177078052914093
20061125,14.177078052914093
20061126,14.177078052914093
20061127,15.622840268572437
20061128,16.327186264124396
20061129,14.693456046951045
20061130,9.66652524500852
20061201,10.494423292922251
20061202,10.494423292922251
20061203,10.494423292922251
20061204,10.297551775038746
20061205,9.613765074390955
20061206,9.755695563808175
20061207,9.110876719674737
20061208,9.13272205151318
20061209,9.13272205151318
20061210,9.13272205151318
20061211,8.814029948835085
20061212,8.936283760001297
20061213,7.174256771272032
20061214,7.463162826381237
20061215,8.315781910582576
20061216,8.315781910582576
20061217,8.315781910582576
20061218,9.070217773141774
20061219,11.920500432255972
20061220,13.455819151373559
20061221,14.150497928513888
20061222,12.107210179855304
20061223,12.107210179855304
20061224,12.107210179855304
20061225,12.107210179855304
20061226,12.107210179855304
20061227,10.956973226892925
20061228,11.394396869849754
20061229,12.28640274384269
20061230,12.28640274384269
20061231,12.28640274384269
20070101,12.28640274384269
20070102,11.891637579857468
20070103,11.178302137902232
20070104,13.010503437267536
20070105,13.356165778545689
20070106,13.356165778545689
20070107,13.356165778545689
20070108,13.23406191882377
20070109,12.556534501200655
20070110,12.131546708922992
20070111,10.64574117846596
20070112,10.630840010194456
20070113,10.630840010194456
20070114,10.630840010194456
20070115,10.189042827770606
20070116,7.938318054552393
20070117,8.657822667964243
20070118,7.8861225302424005
20070119,7.406562871223941
20070120,7.406562871223941
20070121,7.406562871223941
20070122,6.643043779643836
20070123,6.567449411515802
20070124,6.412061609418569
20070125,5.899962387290413
20070126,4.468729654614617
20070127,4.468729654614617
20070128,4.468729654614617
20070129,4.014730575229184
20070130,4.284878667079075
20070131,4.630030498996113
20070201,4.5505180995535905
20070202,4.949751006714797
20070203,4.949751006714797
20070204,4.949751006714797
20070205,3.480615961857268
20070206,4.080265338269228
20070207,4.056538223847366
20070208,4.199906565012483
20070209,2.888209588796381
20070210,2.888209588796381
20070211,2.888209588796381
20070212,2.9853893536796656
20070213,2.8735739528116113
20070214,2.807614199442694
20070215,2.511650004726945
20070216,2.4167172069429506
20070217,2.4167172069429506
20070218,2.4167172069429506
20070219,2.463358537729077
20070220,2.5864491454731335
20070221,2.4831571273000623
20070222,1.9134497321452286
20070223,1.8512858152787268
20070224,1.8512858152787268
20070225,1.8512858152787268
20070226,1.8900609894662477
20070227,2.4520855847064187
20070228,2.7856166554111508
20070301,3.0267766630679813
20070302,2.9125840655814437
20070303,2.9125840655814437
20070304,2.9125840655814437
20070305,3.347364547865819
20070306,3.2216197152997252
20070307,3.213109874160697
20070308,2.4936536962039835
20070309,2.521343864616693
20070310,2.521343864616693
20070311,2.521343864616693
20070312,2.4220464191995386
20070313,2.604103577929752
20070314,2.649938585994646
20070315,1.9512889881373032
20070316,2.0190253619060035
20070317,2.0190253619060035
20070318,2.0190253619060035
20070319,1.6665791961352592
20070320,1.6411786203856882
20070321,1.5022083383333475
20070322,1.3049990933176683
20070323,1.215364561746019
20070324,1.215364561746019
20070325,1.215364561746019
20070326,0.9801213420754799
20070327,0.8346428174970079
20070328,0.9139822474163021
20070329,0.6440595496157676
20070330,0.7795709916126732
20070331,0.7795709916126732
20070401,0.7795709916126732
20070402,0.7490127915647156
20070403,1.056960303993564
20070404,1.1840946107862136
20070405,1.195236722972412
20070406,1.195236722972412
20070407,1.195236722972412
20070408,1.195236722972412
20070409,1.195236722972412
20070410,1.8635288348843007
20070411,1.8133114662718854
20070412,2.042196352982888
20070413,1.8948981310186366
20070414,1.8948981310186366
20070415,1.8948981310186366
20070416,1.8651215998467756
20070417,1.9260417602332938
20070418,2.113876813491461
20070419,2.354523908349355
20070420,1.9659281674115168
20070421,1.9659281674115168
20070422,1.9659281674115168
20070423,1.6349269288809651
20070424,1.908491959234806
20070425,1.9734298458953663
20070426,2.077094514909953
20070427,1.6881281238937618
20070428,1.6881281238937618
20070429,1.6881281238937618
20070430,3.1351066665942766
20070501,3.1351066665942766
20070502,2.919011929107829
20070503,2.919011929107829
20070504,2.885325314971125
20070505,2.885325314971125
20070506,2.885325314971125
20070507,3.119453849005468
20070508,3.432241272715132
20070509,3.5249624359765814
20070510,3.8056346257626434
20070511,4.042373804877293
20070512,4.042373804877293
20070513,4.042373804877293
20070514,3.926625912692205
20070515,3.5234716274281612
20070516,4.0207137493319784
20070517,4.114063175154269
20070518,4.2021224546276565
20070519,4.2021224546276565
20070520,4.2021224546276565
20070521,3.8662905891425425
20070522,4.020072999090713
20070523,4.090529222998366
20070524,4.0611529096321775
20070525,4.117857606432133
20070526,4.117857606432133
20070527,4.117857606432133
20070528,4.075114695615551
20070529,4.2612053616170416
20070530,4.347067505541318
20070531,3.4121407880984065
20070601,3.473015315269298
20070602,3.473015315269298
20070603,3.473015315269298
20070604,3.5711279640428835
20070605,3.937287504981803
20070606,4.012168377760991
20070607,4.012168377760991
20070608,4.1814142235223715
20070609,4.1814142235223715
20070610,4.1814142235223715
20070611,4.406688736807568
20070612,4.4674478383174065
20070613,4.5249190696433415
20070614,4.696633611071481
20070615,4.661807447095848
20070616,4.661807447095848
20070617,4.661807447095848
20070618,4.871098281701344
20070619,4.980372839850578
20070620,4.941380648729802
20070621,5.0708565164844455
20070622,4.7895048875543464
20070623,4.7895048875543464
20070624,4.7895048875543464
20070625,5.1506156255359015
20070626,5.128493960119151
20070627,5.241284460318265
20070628,5.247366791188801
20070629,5.025029074416616
20070630,5.025029074416616
20070701,5.025029074416616
20070702,5.268180516277815
20070703,5.336076930907596
20070704,5.400913837474137
20070705,5.599333970571877
20070706,5.665218566334293
20070707,5.665218566334293
20070708,5.665218566334293
20070709,6.206621959920501
20070710,6.991912627254317
20070711,7.278289637155009
20070712,7.428622603908654
20070713,8.014013627193341
20070714,8.014013627193341
20070715,8.014013627193341
20070716,8.531747187584681
20070717,7.940706237186841
20070718,7.320639142815104
20070719,7.335468205558435
20070720,7.9926899162141956
20070721,7.9926899162141956
20070722,7.9926899162141956
20070723,8.43322786736929
20070724,9.091308205490462
20070725,10.033370911840226
20070726,11.073462196853427
20070727,12.206748596045598
20070728,12.206748596045598
20070729,12.206748596045598
20070730,11.793041247489613
20070731,11.110209727763646
20070801,12.488535390760088
20070802,12.198952209853937
20070803,17.44053914135101
20070804,17.44053914135101
20070805,17.44053914135101
20070806,35.64316872180055
20070807,35.680699726475396
20070808,34.95193648514091
20070809,41.25784441177688
20070810,48.46229605793805
20070811,48.46229605793805
20070812,48.46229605793805
20070813,41.383466600103525
20070814,43.01485188551914
20070815,43.01485188551914
20070816,44.075774141375206
20070817,33.47975049096002
20070818,33.47975049096002
20070819,33.47975049096002
20070820,26.650989270961826
20070821,27.31885454032689
20070822,25.79532263280405
20070823,25.65413736283239
20070824,26.258307657017898
20070825,26.258307657017898
20070826,26.258307657017898
20070827,26.361802416668006
20070828,26.410289360357343
20070829,27.728612124039245
20070830,28.751934788993747
20070831,28.947366158212983
20070901,28.947366158212983
20070902,28.947366158212983
20070903,28.287244697088507
20070904,24.629519922676614
20070905,24.61513277925866
20070906,24.029200339823344
20070907,27.425793350636848
20070908,27.425793350636848
20070909,27.425793350636848
20070910,28.844800747714988
20070911,25.337905895994716
20070912,23.207866116082364
20070913,22.626361349390947
20070914,21.93991465665995
20070915,21.93991465665995
20070916,21.93991465665995
20070917,20.337534992062846
20070918,19.573832147333622
20070919,16.820703985834825
20070920,16.424851963631802
20070921,17.668670485598255
20070922,17.668670485598255
20070923,17.668670485598255
20070924,19.489564592311194
20070925,23.885722995775712
20070926,27.24093619034119
20070927,28.34765921940122
20070928,30.988495433491124
20070929,30.988495433491124
20070930,30.988495433491124
20071001,31.166623968218744
20071002,31.825103647663706
20071003,34.41761803644769
20071004,31.89981343913622
20071005,31.09878306134177
20071006,31.09878306134177
20071007,31.09878306134177
20071008,32.40295535719155
20071009,33.14948109974329
20071010,30.24398402123598
20071011,28.80523410422917
20071012,30.099039744385287
20071013,30.099039744385287
20071014,30.099039744385287
20071015,31.645481911729192
20071016,33.618688903743006
20071017,31.666809592484963
20071018,32.44197069502828
20071019,34.06937486010934
20071020,34.06937486010934
20071021,34.06937486010934
20071022,39.38881717964729
20071023,37.993816703152476
20071024,38.7470002517301
20071025,39.199467639667596
20071026,39.66269794977304
20071027,39.66269794977304
20071028,39.66269794977304
20071029,39.82116515533796
20071030,59.89864367578467
20071031,60.83849283262878
20071101,60.83849283262878
20071102,63.725274539850176
20071103,63.725274539850176
20071104,63.725274539850176
20071105,68.21686245467076
20071106,67.1587928105657
20071107,76.47909301737643
20071108,73.99253606800251
20071109,78.26673949075284
20071110,78.26673949075284
20071111,78.26673949075284
20071112,82.94749024387052
20071113,83.12178886785405
20071114,77.51922896568665
20071115,86.95047813931107
20071116,94.53315235250116
20071117,94.53315235250116
20071118,94.53315235250116
20071119,96.89790992572338
20071120,101.57724359764877
20071121,106.79233281213658
20071122,96.83900741746238
20071123,95.94251225076397
20071124,95.94251225076397
20071125,95.94251225076397
20071126,99.30374683868736
20071127,99.31857406534893
20071128,88.14971075171485
20071129,87.61381469938921
20071130,45.59664391230184
20071201,45.59664391230184
20071202,45.59664391230184
20071203,47.7018101393963
20071204,48.643059991443046
20071205,47.280790525899285
20071206,47.27949838555271
20071207,46.88874135313974
20071208,46.88874135313974
20071209,46.88874135313974
20071210,48.65244461592901
20071211,48.76561568286829
20071212,48.46712590609326
20071213,52.93891341827205
20071214,55.25363668259497
20071215,55.25363668259497
20071216,55.25363668259497
20071217,61.51908933235976
20071218,62.49675697860382
20071219,65.20668579546692
20071220,58.687850171483944
20071221,61.349714623024155
20071222,61.349714623024155
20071223,61.349714623024155
20071224,61.349714623024155
20071225,61.349714623024155
20071226,61.349714623024155
20071227,57.619291508226986
20071228,59.25723616205113
20071229,59.25723616205113
20071230,59.25723616205113
20071231,59.25723616205113
20080101,59.25723616205113
20080102,60.90907698604428
20080103,58.90344719316308
20080104,58.9240903765768
20080105,58.9240903765768
20080106,58.9240903765768
20080107,60.620062360669756
20080108,62.01660562057221
20080109,72.8752439666879
20080110,77.55962228249213
20080111,78.82549743506667
20080112,78.82549743506667
20080113,78.82549743506667
20080114,84.69759797892718
20080115,89.26444135475518
