Date,GEK Terna Holding Real Estate Construction SA
20050702,15.583290073179544
20050703,15.583290073179544
20050704,16.351953556087874
20050705,16.4376706192398
20050706,15.59576186021545
20050707,16.572352003300885
20050708,15.227616875981914
20050709,15.227616875981914
20050710,15.227616875981914
20050711,15.034939330100503
20050712,14.983092112577523
20050713,15.1787296069795
20050714,15.17196909417643
20050715,15.590038733809978
20050716,15.590038733809978
20050717,15.590038733809978
20050718,15.66410384893567
20050719,14.328280114717382
20050720,14.808316713213335
20050721,14.584268449932747
20050722,14.41070437054763
20050723,14.41070437054763
20050724,14.41070437054763
20050725,14.664033121675091
20050726,15.061024575657026
20050727,14.797590409410672
20050728,14.441757890848704
20050729,14.06163021272995
20050730,14.06163021272995
20050731,14.06163021272995
20050801,14.36652036177652
20050802,14.439394553926713
20050803,14.585462728416159
20050804,14.537933699844952
20050805,14.756765625212712
20050806,14.756765625212712
20050807,14.756765625212712
20050808,15.04927354757841
20050809,15.468114104648201
20050810,14.746829628054035
20050811,15.138377335137518
20050812,15.507909265731252
20050813,15.507909265731252
20050814,15.507909265731252
20050815,15.507909265731252
20050816,16.005636085561854
20050817,16.358052640497238
20050818,15.896551623118034
20050819,15.688095513039737
20050820,15.688095513039737
20050821,15.688095513039737
20050822,15.773920715406769
20050823,16.29038874079531
20050824,17.099671273074517
20050825,17.36497727246815
20050826,17.75064490351
20050827,17.75064490351
20050828,17.75064490351
20050829,19.692508314385382
20050830,19.435299059047612
20050831,19.25506863816316
20050901,18.74618445201418
20050902,18.984665760854842
20050903,18.984665760854842
20050904,18.984665760854842
20050905,18.9170287163098
20050906,19.150154903763685
20050907,19.206376721938803
20050908,19.528601928200604
20050909,20.410287429755346
20050910,20.410287429755346
20050911,20.410287429755346
20050912,20.84344434210552
20050913,21.151649337493183
20050914,21.585428057535403
20050915,21.590850730293067
20050916,21.08595946133886
20050917,21.08595946133886
20050918,21.08595946133886
20050919,22.361958656014455
20050920,23.041951538927005
20050921,23.658119097174
20050922,23.704826259892318
20050923,22.87863923045105
20050924,22.87863923045105
20050925,22.87863923045105
20050926,22.283182392325735
20050927,22.3278374112845
20050928,22.250330524117068
20050929,22.423566874887225
20050930,19.846980927066227
20051001,19.846980927066227
20051002,19.846980927066227
20051003,20.223728146987526
20051004,19.057882943959083
20051005,18.657005546332716
20051006,19.0741512228337
20051007,19.537156680581482
20051008,19.537156680581482
20051009,19.537156680581482
20051010,19.609967448632055
20051011,20.022737995042238
20051012,19.691738207776254
20051013,19.818464695155235
20051014,20.306425575922994
20051015,20.306425575922994
20051016,20.306425575922994
20051017,20.83744714729542
20051018,20.076797674080805
20051019,21.348698066856432
20051020,21.360517773669738
20051021,22.67947003636841
20051022,22.67947003636841
20051023,22.67947003636841
20051024,22.65732631235173
20051025,22.340104259608644
20051026,23.10230031187374
20051027,23.080190506484048
20051028,23.080190506484048
20051029,23.080190506484048
20051030,23.080190506484048
20051031,23.423493844163886
20051101,23.30520286744596
20051102,21.96850472392173
20051103,20.41870285419604
20051104,20.304438487005317
20051105,20.304438487005317
20051106,20.304438487005317
20051107,20.960727164723846
20051108,20.533532852302397
20051109,20.82975308416318
20051110,21.993484348545312
20051111,22.023935930194927
20051112,22.023935930194927
20051113,22.023935930194927
20051114,21.169865059245417
20051115,21.670663359453084
20051116,21.69523437616619
20051117,21.80338105999986
20051118,22.28513711452162
20051119,22.28513711452162
20051120,22.28513711452162
20051121,22.96664555059246
20051122,23.17271399399719
20051123,23.434866546976334
20051124,23.596842643310755
20051125,24.96226562508242
20051126,24.96226562508242
20051127,24.96226562508242
20051128,24.766803498253946
20051129,24.78949808977881
20051130,28.0542044771543
20051201,27.005675288123673
20051202,27.14399470805551
20051203,27.14399470805551
20051204,27.14399470805551
20051205,26.548970836998347
20051206,27.182487158700273
20051207,26.96393710163683
20051208,27.178289956214982
20051209,26.514350595770818
20051210,26.514350595770818
20051211,26.514350595770818
20051212,26.37363034312541
20051213,26.775169245193748
20051214,26.434952720982366
20051215,25.40675383653391
20051216,25.028139997508784
20051217,25.028139997508784
20051218,25.028139997508784
20051219,24.413835452970698
20051220,24.211641955275404
20051221,22.728378704371085
20051222,23.818189174111787
20051223,23.854153136489245
20051224,23.854153136489245
20051225,23.854153136489245
20051226,23.854153136489245
20051227,22.96835858599446
20051228,23.166531982016192
20051229,22.81261469298212
20051230,22.568192121418214
20051231,22.568192121418214
20060101,22.568192121418214
20060102,21.420365259134517
20060103,21.61508030387848
20060104,21.49505444663438
20060105,21.046786750054395
20060106,21.046786750054395
20060107,21.046786750054395
20060108,21.046786750054395
20060109,21.544630412990692
20060110,21.71057592201546
20060111,21.818757459888758
20060112,20.180680666910217
20060113,19.450752917352336
20060114,19.450752917352336
20060115,19.450752917352336
20060116,19.503686085538828
20060117,19.57137033877788
20060118,19.132454792650766
20060119,17.818241214975817
20060120,17.249209384103608
20060121,17.249209384103608
20060122,17.249209384103608
20060123,17.562864209485674
20060124,17.29789188680636
20060125,17.62086296193521
20060126,18.380395783619242
20060127,18.666717039383606
20060128,18.666717039383606
20060129,18.666717039383606
20060130,18.53133542680987
20060131,16.791287292765677
20060201,14.255039547111787
20060202,14.215027210638619
20060203,14.342768860065298
20060204,14.342768860065298
20060205,14.342768860065298
20060206,14.02285110200571
20060207,13.848722978325101
20060208,14.075437493329176
20060209,14.037994049961966
20060210,14.110179044000175
20060211,14.110179044000175
20060212,14.110179044000175
20060213,15.214745431716906
20060214,15.560744529855707
20060215,16.677113169495104
20060216,16.646097061533943
20060217,16.185993118068474
20060218,16.185993118068474
20060219,16.185993118068474
20060220,16.73619355386334
20060221,16.25500778837696
20060222,15.687595253629059
20060223,16.45943349303308
20060224,16.59704609310764
20060225,16.59704609310764
20060226,16.59704609310764
20060227,17.665199379003052
20060228,17.056821392998188
20060301,18.109817398394657
20060302,18.88463742670686
20060303,19.436388060513824
20060304,19.436388060513824
20060305,19.436388060513824
20060306,19.436388060513824
20060307,23.029409151295237
20060308,22.810277040986975
20060309,21.22549698873419
20060310,21.03942595942028
20060311,21.03942595942028
20060312,21.03942595942028
20060313,20.377640771746922
20060314,20.569419141355326
20060315,18.39701650948564
20060316,18.298278624970138
20060317,18.04967125106241
20060318,18.04967125106241
20060319,18.04967125106241
20060320,17.418055719648848
20060321,17.362579999933143
20060322,17.874437861578627
20060323,17.85972867222176
20060324,18.250720090425727
20060325,18.250720090425727
20060326,18.250720090425727
20060327,19.31331956275863
20060328,20.930978169326135
20060329,20.45457117394087
20060330,3.14174485980656
20060331,3.15557252356865
20060401,3.15557252356865
20060402,3.15557252356865
20060403,3.2061967150125734
20060404,3.3470996120930248
20060405,3.076984207663226
20060406,2.8768692252806725
20060407,2.6830675172800347
20060408,2.6830675172800347
20060409,2.6830675172800347
20060410,2.729264424624377
20060411,2.748319748413644
20060412,2.8500102207750526
20060413,2.8402147031688654
20060414,2.8402147031688654
20060415,2.8402147031688654
20060416,2.8402147031688654
20060417,2.8402147031688654
20060418,2.904866838080923
20060419,2.7682605323113525
20060420,2.706396791837114
20060421,2.706396791837114
20060422,2.706396791837114
20060423,2.706396791837114
20060424,2.706396791837114
20060425,2.5491953014701134
20060426,2.30319588652074
20060427,2.4366453704565134
20060428,2.2826256922402988
20060429,2.2826256922402988
20060430,2.2826256922402988
20060501,2.2826256922402988
20060502,2.0842274050567644
20060503,2.0211543836822243
20060504,2.020046603130747
20060505,1.9802954109630502
20060506,1.9802954109630502
20060507,1.9802954109630502
20060508,1.8209886775905564
20060509,1.8288310914213386
20060510,1.906200830267916
20060511,2.0087377315940382
20060512,2.10781051816458
20060513,2.10781051816458
20060514,2.10781051816458
20060515,2.478991168033993
20060516,2.3259384022676777
20060517,2.8298334118896715
20060518,3.025939252804553
20060519,3.068914959970581
20060520,3.068914959970581
20060521,3.068914959970581
20060522,4.354547212716701
20060523,4.049711361357177
20060524,4.988977904143816
20060525,4.818662965741055
20060526,4.169827005331763
20060527,4.169827005331763
20060528,4.169827005331763
20060529,4.072060704779058
20060530,5.032376083825615
20060531,8.79599034692069
20060601,10.218523625386055
20060602,9.479102529541732
20060603,9.479102529541732
20060604,9.479102529541732
20060605,9.926277614901286
20060606,12.83909454551857
20060607,14.452806767006356
20060608,16.53366173725343
20060609,14.705979208586173
20060610,14.705979208586173
20060611,14.705979208586173
20060612,14.705979208586173
20060613,19.441422164196798
20060614,16.893850505548144
20060615,13.906761059005342
20060616,14.056271800813752
20060617,14.056271800813752
20060618,14.056271800813752
20060619,12.240231240203421
20060620,11.536764977125955
20060621,11.609134111922486
20060622,10.726862854978517
20060623,10.893154188430914
20060624,10.893154188430914
20060625,10.893154188430914
20060626,10.240627323667743
20060627,9.400098271882971
20060628,9.85393450561992
20060629,9.769297246333723
20060630,11.371001655463454
20060701,11.371001655463454
20060702,11.371001655463454
20060703,11.80881550696502
20060704,12.110364845836665
20060705,12.621670741557233
20060706,12.598866212909885
20060707,11.728207742036556
20060708,11.728207742036556
20060709,11.728207742036556
20060710,11.445748600572399
20060711,11.329562539971677
20060712,10.90105506898413
20060713,12.377098974058109
20060714,12.359587052698133
20060715,12.359587052698133
20060716,12.359587052698133
20060717,14.19632341306448
20060718,13.538227839536198
20060719,13.575087860312678
20060720,12.743682124447284
20060721,13.129071515835308
20060722,13.129071515835308
20060723,13.129071515835308
20060724,13.159695065850658
20060725,12.921811087486303
20060726,12.842337801684033
20060727,12.317240741291965
20060728,12.6587469103609
20060729,12.6587469103609
20060730,12.6587469103609
20060731,12.033981080887159
20060801,11.448666353625542
20060802,11.532404848141486
20060803,11.794588163618435
20060804,10.740314897160628
20060805,10.740314897160628
20060806,10.740314897160628
20060807,10.85904501463558
20060808,11.215515902341247
20060809,11.120084434908485
20060810,11.710395432160032
20060811,11.337928261883167
20060812,11.337928261883167
20060813,11.337928261883167
20060814,10.985972838577702
20060815,10.985972838577702
20060816,10.626210893140568
20060817,10.745392608369283
20060818,10.54327873050988
20060819,10.54327873050988
20060820,10.54327873050988
20060821,10.17657609144607
20060822,9.90536201216916
20060823,9.846445381161601
20060824,9.803169696716266
20060825,10.53066722600595
20060826,10.53066722600595
20060827,10.53066722600595
20060828,11.428291563673147
20060829,11.209083853232796
20060830,11.439727247999558
20060831,12.052863129583878
20060901,11.891036968455063
20060902,11.891036968455063
20060903,11.891036968455063
20060904,11.931455365397765
20060905,12.068591157194655
20060906,13.17806012191182
20060907,13.524675436548296
20060908,13.970745672875788
20060909,13.970745672875788
20060910,13.970745672875788
20060911,13.588060182214708
20060912,12.960680588679915
20060913,13.662362816598778
20060914,13.793339774740966
20060915,14.138072173415377
20060916,14.138072173415377
20060917,14.138072173415377
20060918,14.992089537651331
20060919,14.754061871920264
20060920,14.080446291567647
20060921,13.446963879667727
20060922,13.972066969940286
20060923,13.972066969940286
20060924,13.972066969940286
20060925,14.140943888505248
20060926,14.292389669699093
20060927,14.237500228425947
20060928,14.948877551074931
20060929,14.516838056447213
20060930,14.516838056447213
20061001,14.516838056447213
20061002,14.571384242224582
20061003,14.516858756233244
20061004,13.790097472657111
20061005,12.745501180916687
20061006,12.750566598992785
20061007,12.750566598992785
20061008,12.750566598992785
20061009,13.162390946703262
20061010,12.737417646640306
20061011,13.011339259341788
20061012,12.559161924064348
20061013,12.69034257734438
20061014,12.69034257734438
20061015,12.69034257734438
20061016,12.99507008892364
20061017,13.025563411952369
20061018,12.027623118828206
20061019,10.984351547101712
20061020,11.249844744473787
20061021,11.249844744473787
20061022,11.249844744473787
20061023,11.080351836649145
20061024,11.126545430232671
20061025,10.77687201206636
20061026,10.861727274747448
20061027,11.29088613680845
20061028,11.29088613680845
20061029,11.29088613680845
20061030,11.440175316871745
20061031,11.192119908209976
20061101,11.136711786855818
20061102,11.888922754450002
20061103,11.262155769410983
20061104,11.262155769410983
20061105,11.262155769410983
20061106,11.002575079880843
20061107,11.138079528051414
20061108,11.287050680459114
20061109,11.350038476601162
20061110,11.149188711429517
20061111,11.149188711429517
20061112,11.149188711429517
20061113,11.412829990454425
20061114,11.611120813067835
20061115,11.170667386871568
20061116,11.631710867782052
20061117,11.80263126741024
20061118,11.80263126741024
20061119,11.80263126741024
20061120,12.18675964593833
20061121,11.355444195859278
20061122,10.081735695796105
20061123,9.924746079270928
20061124,10.413506295653248
20061125,10.413506295653248
20061126,10.413506295653248
20061127,10.968071924762196
20061128,11.991074704004278
20061129,11.548295245618402
20061130,13.335291445528831
20061201,12.98735175107997
20061202,12.98735175107997
20061203,12.98735175107997
20061204,13.420018932101316
20061205,13.499478945951777
20061206,13.37750593361785
20061207,13.387096331207623
20061208,13.827903078436018
20061209,13.827903078436018
20061210,13.827903078436018
20061211,13.561196545768578
20061212,13.612396974303415
20061213,12.580051112333233
20061214,12.561901568846684
20061215,11.993524811128975
20061216,11.993524811128975
20061217,11.993524811128975
20061218,11.659022981632448
20061219,11.433398703175724
20061220,11.17845999497887
20061221,11.359430696630788
20061222,11.443090773809892
20061223,11.443090773809892
20061224,11.443090773809892
20061225,11.443090773809892
20061226,11.443090773809892
20061227,11.417109397364813
20061228,10.622309177753632
20061229,9.780494665847854
20061230,9.780494665847854
20061231,9.780494665847854
20070101,9.780494665847854
20070102,10.02603780380735
20070103,10.004050198588635
20070104,10.35147310121618
20070105,10.45976322373607
20070106,10.45976322373607
20070107,10.45976322373607
20070108,10.589729932937038
20070109,10.462834179385368
20070110,10.998037818328926
20070111,10.07012489253814
20070112,9.341352983022164
20070113,9.341352983022164
20070114,9.341352983022164
20070115,8.96746719395922
20070116,8.80218842964993
20070117,9.031159201941803
20070118,8.896953071419448
20070119,9.043070419597482
20070120,9.043070419597482
20070121,9.043070419597482
20070122,9.329129487127227
20070123,9.5828945267327
20070124,9.237498249523204
20070125,9.253744931685459
20070126,9.068275765534034
20070127,9.068275765534034
20070128,9.068275765534034
20070129,9.016055293193725
20070130,9.277675793594508
20070131,8.580105073557727
20070201,7.459690418504092
20070202,7.356600825710536
20070203,7.356600825710536
20070204,7.356600825710536
20070205,7.02718584469373
20070206,7.135290227695623
20070207,7.285629656498891
20070208,7.871026736949737
20070209,7.92145718522041
20070210,7.92145718522041
20070211,7.92145718522041
20070212,8.593927181563554
20070213,8.36252136630036
20070214,7.8415077130795865
20070215,7.704947566192235
20070216,7.778724157653377
20070217,7.778724157653377
20070218,7.778724157653377
20070219,7.778724157653377
20070220,7.439564862388408
20070221,8.026824088956747
20070222,7.714817143053482
20070223,7.943002206636116
20070224,7.943002206636116
20070225,7.943002206636116
20070226,8.141955835672496
20070227,9.344503609104132
20070228,9.577038978591226
20070301,10.647317476887157
20070302,10.23840742304618
20070303,10.23840742304618
20070304,10.23840742304618
20070305,10.970111726265646
20070306,10.214641586185595
20070307,10.123295988231526
20070308,8.830611480606764
20070309,8.61367720616771
20070310,8.61367720616771
20070311,8.61367720616771
20070312,8.928659146902133
20070313,9.553640041309965
20070314,10.023980889427799
20070315,9.558385353073586
20070316,8.931105807396548
20070317,8.931105807396548
20070318,8.931105807396548
20070319,8.559602328649033
20070320,8.948982611814209
20070321,8.46496891863273
20070322,7.525332722257562
20070323,6.546596232029342
20070324,6.546596232029342
20070325,6.546596232029342
20070326,5.999319101786956
20070327,5.777436898031397
20070328,5.722843135384617
20070329,5.707600007087052
20070330,6.531340283650301
20070331,6.531340283650301
20070401,6.531340283650301
20070402,6.403744838003174
20070403,6.198665375555238
20070404,5.814535192832246
20070405,5.701341152779897
20070406,5.701341152779897
20070407,5.701341152779897
20070408,5.701341152779897
20070409,5.701341152779897
20070410,6.257198542871456
20070411,5.214319270634264
20070412,5.277549153779921
20070413,5.42486747822418
20070414,5.42486747822418
20070415,5.42486747822418
20070416,5.223422769270607
20070417,5.267450366502582
20070418,5.3534122614022985
20070419,5.64833686493794
20070420,5.573325413068341
20070421,5.573325413068341
20070422,5.573325413068341
20070423,5.312622552855552
20070424,5.512704663977855
20070425,4.992767867003675
20070426,5.121655317291046
20070427,5.393552130842057
20070428,5.393552130842057
20070429,5.393552130842057
20070430,5.570194455997964
20070501,5.570194455997964
20070502,5.605029616248035
20070503,5.922664194284787
20070504,5.906903529150441
20070505,5.906903529150441
20070506,5.906903529150441
20070507,5.9228475123756095
20070508,6.3068444880759005
20070509,6.239882093399779
20070510,5.971491083205502
20070511,5.710757469497289
20070512,5.710757469497289
20070513,5.710757469497289
20070514,5.529445618992191
20070515,5.5801560860342185
20070516,5.738753141551334
20070517,5.586362003205058
20070518,5.5446583103791705
20070519,5.5446583103791705
20070520,5.5446583103791705
20070521,5.392079767874259
20070522,5.258400457796112
20070523,5.201554200705409
20070524,5.054689534466257
20070525,5.398361818657498
20070526,5.398361818657498
20070527,5.398361818657498
20070528,5.398361818657498
20070529,5.306117043522214
20070530,5.409463593790781
20070531,3.8760143020417037
20070601,3.657980637312107
20070602,3.657980637312107
20070603,3.657980637312107
20070604,3.744016999395096
20070605,3.8670767650800557
20070606,4.040185060877296
20070607,4.064459838654051
20070608,3.993638827348834
20070609,3.993638827348834
20070610,3.993638827348834
20070611,3.9181258011485163
20070612,3.5241517909048388
20070613,3.4125772368709093
20070614,3.2670686862880567
20070615,3.2079762709137927
20070616,3.2079762709137927
20070617,3.2079762709137927
20070618,3.160749792975379
20070619,3.169869853665326
20070620,2.9241272468089625
20070621,2.8704059933105657
20070622,3.0856669915623245
20070623,3.0856669915623245
20070624,3.0856669915623245
20070625,3.1182869005715426
20070626,3.282021632518618
20070627,3.3142477821115484
20070628,3.6888315650981482
20070629,3.0492671315570252
20070630,3.0492671315570252
20070701,3.0492671315570252
20070702,3.237764872286409
20070703,2.5319269486547946
20070704,2.5058447376154716
20070705,2.4884886056603155
20070706,2.322076874367084
20070707,2.322076874367084
20070708,2.322076874367084
20070709,2.2706144279461853
20070710,2.39914776856523
20070711,2.292549695065185
20070712,2.206840587628845
20070713,2.090069950283253
20070714,2.090069950283253
20070715,2.090069950283253
20070716,2.1373071114397653
20070717,2.1598060261428245
20070718,2.1204405017036994
20070719,2.0180382086346405
20070720,1.9819507525165247
20070721,1.9819507525165247
20070722,1.9819507525165247
20070723,2.0072923362938218
20070724,2.046798829440606
20070725,2.1340619494222666
20070726,2.261057761793058
20070727,2.525906342983515
20070728,2.525906342983515
20070729,2.525906342983515
20070730,2.5674811500015178
20070731,2.7541048449407857
20070801,3.0371030981312632
20070802,3.015860634531501
20070803,3.080482272764313
20070804,3.080482272764313
20070805,3.080482272764313
20070806,3.229516122761764
20070807,3.0758295746251414
20070808,2.9913753647896515
20070809,3.190320178274451
20070810,3.574527128348924
20070811,3.574527128348924
20070812,3.574527128348924
20070813,3.379122952865653
20070814,3.426109172986506
20070815,3.426109172986506
20070816,4.255524408946436
20070817,3.922247996997204
20070818,3.922247996997204
20070819,3.922247996997204
20070820,3.9491494803514122
20070821,4.214496023057486
20070822,3.8511880053960685
20070823,3.69706661855263
20070824,3.7388595735943397
20070825,3.7388595735943397
20070826,3.7388595735943397
20070827,3.624879995232917
20070828,3.6596062264131164
20070829,3.7957924222869943
20070830,4.518499565882576
20070831,4.738173206582326
20070901,4.738173206582326
20070902,4.738173206582326
20070903,4.9621407491872445
20070904,5.3504227163850375
20070905,5.574124557386284
20070906,5.598142395273838
20070907,5.90216918394838
20070908,5.90216918394838
20070909,5.90216918394838
20070910,6.276656598757165
20070911,6.074711633650196
20070912,6.329298811773302
20070913,6.406177906314967
20070914,6.349760010459087
20070915,6.349760010459087
20070916,6.349760010459087
20070917,6.5445944814848245
20070918,5.997554929482959
20070919,5.295978707053477
20070920,5.308392351350551
20070921,5.1841451184836425
20070922,5.1841451184836425
20070923,5.1841451184836425
20070924,4.950282762446143
20070925,5.055705534710083
20070926,4.702853795414564
20070927,4.718323757690252
20070928,4.789497933271759
20070929,4.789497933271759
20070930,4.789497933271759
20071001,4.893176778936309
20071002,4.6836505568922115
20071003,4.46740887229665
20071004,4.325936444095004
20071005,4.161280246322282
20071006,4.161280246322282
20071007,4.161280246322282
20071008,4.314062431994423
20071009,4.276403204099276
20071010,4.526941208819625
20071011,4.080154820845286
20071012,4.172377323930646
20071013,4.172377323930646
20071014,4.172377323930646
20071015,4.115150820835038
20071016,4.208149576668335
20071017,3.9570690284968792
20071018,4.222994829362918
20071019,4.077162665351598
20071020,4.077162665351598
20071021,4.077162665351598
20071022,4.16277125938065
20071023,3.7689185610395333
20071024,3.814264257551586
20071025,3.7202116435322394
20071026,3.7136399691778603
20071027,3.7136399691778603
20071028,3.7136399691778603
20071029,3.698358863822224
20071030,3.8565941035650826
20071031,4.053006336121916
20071101,4.366873401154367
20071102,4.4016587174011725
20071103,4.4016587174011725
20071104,4.4016587174011725
20071105,4.7895670910230805
20071106,4.8716984291276635
20071107,4.91711299731916
20071108,5.203796663142519
20071109,5.6307119858079036
20071110,5.6307119858079036
20071111,5.6307119858079036
20071112,5.636508229958492
20071113,5.4457693683941155
20071114,5.17433006275318
20071115,5.423170920041749
20071116,5.6266929898340035
20071117,5.6266929898340035
20071118,5.6266929898340035
20071119,6.102048210163416
20071120,6.7183059319520595
20071121,8.195221525160903
20071122,7.472748570702367
20071123,7.442594258189559
20071124,7.442594258189559
20071125,7.442594258189559
20071126,8.260704104387738
20071127,8.589976547389869
20071128,7.5219951539064756
20071129,9.891176523199412
20071130,11.16244773407432
20071201,11.16244773407432
20071202,11.16244773407432
20071203,11.840098115345022
20071204,13.217691772190706
20071205,12.469142643529551
20071206,11.205157557666087
20071207,10.480242574944693
20071208,10.480242574944693
20071209,10.480242574944693
20071210,10.480902314324586
20071211,10.82730344322494
20071212,10.573987953501733
20071213,10.990775807640809
20071214,11.951196076093323
20071215,11.951196076093323
20071216,11.951196076093323
20071217,13.24440156293065
20071218,12.825149584878952
20071219,12.62153592767704
20071220,12.941159966596718
20071221,12.611041727359224
20071222,12.611041727359224
20071223,12.611041727359224
20071224,12.792883708815465
20071225,12.792883708815465
20071226,12.792883708815465
20071227,13.189086638652581
20071228,13.283361606047015
20071229,13.283361606047015
20071230,13.283361606047015
20071231,12.273802831468284
20080101,12.273802831468284
20080102,12.779697007153109
20080103,13.873393259416734
20080104,14.136470953786267
20080105,14.136470953786267
20080106,14.136470953786267
20080107,13.66552277065363
20080108,13.618353302540873
20080109,15.079534606415201
20080110,17.15765617002726
20080111,17.978895747496807
20080112,17.978895747496807
20080113,17.978895747496807
20080114,18.714480808441294
20080115,19.850951958860605
20080116,20.17371807841111
20080117,17.58540979674332
20080118,17.890662801724808
20080119,17.890662801724808
20080120,17.890662801724808
20080121,21.93685575751696
20080122,24.954082129825707
20080123,27.37980814849331
20080124,21.94542624017494
20080125,20.450330446088373
20080126,20.450330446088373
20080127,20.450330446088373
20080128,22.745039837785725
20080129,21.407820377223494
20080130,21.66442095693983
20080131,25.00049862547508
20080201,24.780171415832402
20080202,24.780171415832402
20080203,24.780171415832402
20080204,24.187433033261126
20080205,24.4326274531883
20080206,25.187772310613543
20080207,25.44532799586639
20080208,27.26925647394924
20080209,27.26925647394924
20080210,27.26925647394924
20080211,28.237763079823377
20080212,29.749573490519847
20080213,25.976779789686628
20080214,25.100086567964283
20080215,26.8465257700527
20080216,26.8465257700527
20080217,26.8465257700527
20080218,26.594084436499664
20080219,24.996271026827426
20080220,27.29277021905606
20080221,25.98146924166579
20080222,26.171145155970184
20080223,26.171145155970184
20080224,26.171145155970184
20080225,26.603459955120783
20080226,26.7317073966942
20080227,26.83151794503536
20080228,29.88943813318831
20080229,28.4792344496655
20080301,28.4792344496655
20080302,28.4792344496655
20080303,28.809174879507733
20080304,28.86704919087958
20080305,28.751820890622767
20080306,33.63050434727014
20080307,34.64071127346031
20080308,34.64071127346031
20080309,34.64071127346031
20080310,34.64071127346031
20080311,32.790940444530634
20080312,31.365598835037236
20080313,35.561626654489004
20080314,33.005420843240216
20080315,33.005420843240216
20080316,33.005420843240216
20080317,38.54039256903885
20080318,36.13418370786248
20080319,37.16532405675512
20080320,40.810472670945956
20080321,40.810472670945956
20080322,40.810472670945956
20080323,40.810472670945956
20080324,40.810472670945956
20080325,40.810472670945956
20080326,37.864048560581345
20080327,34.35288377392714
20080328,38.64927924657459
20080329,38.64927924657459
20080330,38.64927924657459
20080331,48.44121007940649
20080401,43.705710341244135
20080402,42.383689355678115
20080403,46.63116407846945
20080404,43.02258229864853
20080405,43.02258229864853
20080406,43.02258229864853
20080407,42.54659287006619
20080408,45.292912451113224
20080409,42.44874695927983
20080410,43.80219950330285
20080411,45.6308738455053
20080412,45.6308738455053
20080413,45.6308738455053
20080414,47.13974582070445
20080415,46.50937153639764
20080416,46.43092523017738
20080417,46.86088485569826
20080418,40.64500656282277
20080419,40.64500656282277
20080420,40.64500656282277
20080421,41.350785627067836
20080422,40.45155835976372
20080423,40.913195118350345
20080424,41.32002756971583
20080425,41.32002756971583
20080426,41.32002756971583
20080427,41.32002756971583
20080428,41.32002756971583
20080429,38.39783452852017
20080430,34.46261004398878
20080501,34.46261004398878
20080502,31.982793999023247
20080503,31.982793999023247
20080504,31.982793999023247
20080505,32.37167626296342
20080506,32.99307152580392
20080507,31.93447652715026
20080508,29.9653000925235
20080509,28.980900046877007
20080510,28.980900046877007
20080511,28.980900046877007
20080512,29.066273521722124
20080513,28.778388167256015
20080514,29.301028427591028
20080515,32.07515938446255
20080516,31.270607383997177
20080517,31.270607383997177
20080518,31.270607383997177
20080519,32.82448169381944
20080520,35.24831090815929
20080521,35.76183576855011
20080522,36.72102137750135
20080523,36.39978852271519
20080524,36.39978852271519
20080525,36.39978852271519
20080526,37.21948922805155
20080527,39.655859608573
20080528,36.73729716892145
20080529,35.76141564819229
20080530,34.345894978475584
20080531,34.345894978475584
20080601,34.345894978475584
20080602,35.26910941563843
20080603,33.499762789382785
20080604,34.551263118517944
20080605,34.6155802887513
20080606,34.97691317274606
20080607,34.97691317274606
20080608,34.97691317274606
20080609,36.90665151593575
20080610,39.15246517966249
20080611,40.11880068922702
20080612,41.20309188256577
20080613,42.619917999399185
20080614,42.619917999399185
20080615,42.619917999399185
20080616,42.619917999399185
20080617,41.025184411294504
20080618,41.87925562188037
20080619,43.262782071318405
20080620,45.042115716970706
20080621,45.042115716970706
20080622,45.042115716970706
20080623,47.728606933630594
20080624,49.671225424203456
20080625,46.338918932226534
20080626,49.368733595064796
20080627,51.86992290351573
20080628,51.86992290351573
20080629,51.86992290351573
20080630,50.94643573525524
20080701,52.87570379823036
20080702,54.48536729778867
20080703,52.60753901148222
20080704,51.41961752459509
20080705,51.41961752459509
20080706,51.41961752459509
20080707,51.57302191587673
20080708,55.58559803627851
20080709,51.25341296371485
20080710,58.91954529211674
20080711,50.250398542442895
20080712,50.250398542442895
20080713,50.250398542442895
20080714,54.56499508505601
20080715,57.628326922634
20080716,59.38902071590601
20080717,53.14854018269089
20080718,53.27630346971196
20080719,53.27630346971196
20080720,53.27630346971196
20080721,52.120732550356394
20080722,52.61685724985662
20080723,49.45702177266992
20080724,48.23545238636642
20080725,52.02230608714301
20080726,52.02230608714301
20080727,52.02230608714301
20080728,50.94459699753154
20080729,50.99077831996239
20080730,48.46528020907562
20080731,47.76318687002859
20080801,48.37043454432789
20080802,48.37043454432789
20080803,48.37043454432789
20080804,48.72252547634208
20080805,46.57465842543559
20080806,45.34900743638154
20080807,45.38982797508445
20080808,49.10951363360408
20080809,49.10951363360408
20080810,49.10951363360408
