Date,AID Life Science Holdings Ltd,ALTA SA,AMP Ltd,AQ Estate PCL,Agat Ejendomme A/S,Akbank T.A.S.,Akita Bank Ltd/The,Al Mal Investment Co KSC,Al-Massaleh Real Estate Co KSC,Allahabad Bank,Alliance Data Systems Corp,Alpha Bank AE,Anadolu Hayat Emeklilik AS,Andhra Bank,Aplus Financial Co Ltd,Arlington Asset Investment Corp,Ashford Hospitality Trust Inc,Asia Orient Holdings Ltd,Asian Pac Holdings Bhd,Australia & New Zealand Banking Group Ltd
2008-06-04,1.0329688490261777,0.4572818802473336,0.2937197287948766,0.5108174177468806,0.15978189604108925,0.5179217001634691,0.32396362383882754,0.11029510436288384,0.1525323278928267,0.33022589341146286,0.12327587731213469,0.5825212580187534,0.3198285889718312,0.23595378290636274,2.7767785096601267,14.738030673624083,3.4193628820563204,0.038565822085877194,0.6706549222119303,0.6637529649906102
2008-06-05,1.029386265721688,0.46777289823609686,0.2901559114754513,0.4968142502792897,0.15978189604108925,0.5186916141816877,0.32390017202916754,0.11556358009634962,0.15247819884689895,0.33079052754649224,0.12458819704844251,0.6157005906054862,0.3204780400646655,0.23584912630846702,2.8006302640239045,13.804103522261084,3.3735409756116,0.04326728799175045,0.6922878133012372,0.651084835694925
2008-06-06,0.7404841011119708,0.441894477350364,0.287846820695685,0.5014731130309478,0.1703524488415081,0.5527854744746646,0.32170301438695864,0.11556358009634962,0.15247819884689895,0.3408261837788514,0.13436359119895946,0.6025702905446808,0.33862159932426217,0.23799909223009877,2.8512380161177204,16.224011997948775,3.7049014614925073,0.04251234398591033,0.6892310091591719,0.6492498769678261
2008-06-07,0.7404841011119708,0.441894477350364,0.287846820695685,0.5014731130309478,0.1703524488415081,0.5527854744746646,0.32170301438695864,0.11556358009634962,0.15247819884689895,0.3408261837788514,0.13436359119895946,0.6025702905446808,0.33862159932426217,0.23799909223009877,2.8512380161177204,16.224011997948775,3.7049014614925073,0.04251234398591033,0.6892310091591719,0.6492498769678261
2008-06-08,0.7404841011119708,0.441894477350364,0.287846820695685,0.5014731130309478,0.1703524488415081,0.5527854744746646,0.32170301438695864,0.11556358009634962,0.15247819884689895,0.3408261837788514,0.13436359119895946,0.6025702905446808,0.33862159932426217,0.23799909223009877,2.8512380161177204,16.224011997948775,3.7049014614925073,0.04251234398591033,0.6892310091591719,0.6492498769678261
2008-06-09,0.7404841011119708,0.43474858036901964,0.287846820695685,0.5295060687077185,0.1795968361054217,0.5524790995707733,0.35262427617709546,0.11481088396910806,0.15289052994276323,0.38662193888908575,0.137468713862412,0.631518686741514,0.35767093319899446,0.2668912328853763,2.856047261624496,17.752428164589706,3.8185753779295886,0.04251234398591033,0.6493223167990554,0.6492498769678261
2008-06-10,0.7946823334410638,0.45402292016188023,0.3128966943411104,0.5657720767683565,0.18513721417435305,0.5595813949399604,0.3556390213372851,0.11502184150343034,0.1489630563121585,0.3828931599321846,0.13680805255338227,0.6634753010037714,0.37374903231248224,0.27142975419467047,3.137899337221425,15.565589486431275,3.8020390522263563,0.041457781120699394,0.6790516574535519,0.7147378231225386
2008-06-11,0.8195054997845571,0.47733995912966726,0.3137590051912948,0.5753476081802813,0.1881259818722164,0.5968804480199151,0.3733236459604503,0.11745853987113565,0.14235639250619905,0.3602818261950284,0.13827535357569035,0.6945615458625453,0.38352374150644564,0.2617603613249173,3.2001022910674504,18.61646551998786,4.066538784850185,0.042887806836785884,0.7219681656979688,0.6920482232037027
2008-06-12,0.8261995585505149,0.46094924116347535,0.3455812548440144,0.5765452730190528,0.18875703974238067,0.5615262640784118,0.37989569811121704,0.11547879489487181,0.1445832238348364,0.3770687496843481,0.12802431056577618,0.7266714088947834,0.6859464071323678,0.27619050283200486,3.266776265220145,18.469149746683645,4.041186221996968,0.0466383056959356,0.6902033945900261,0.7662415703548605
2008-06-13,0.7593720876052995,0.44640149376342037,0.34367284830236394,0.6225870610290094,0.18372045281187868,0.5782923136275728,0.39606299466399814,0.11547879489487181,0.1445832238348364,0.38574888294886867,0.11915290549633324,0.7748200841269316,0.3606980094289618,0.2769703852236086,3.4914540303971133,18.05426791778763,3.8991651412838233,0.04483565964795318,0.6871779540882906,0.7635728069440918
2008-06-14,0.7593720876052995,0.44640149376342037,0.34367284830236394,0.6225870610290094,0.18372045281187868,0.5782923136275728,0.39606299466399814,0.11547879489487181,0.1445832238348364,0.38574888294886867,0.11915290549633324,0.7748200841269316,0.3606980094289618,0.2769703852236086,3.4914540303971133,18.05426791778763,3.8991651412838233,0.04483565964795318,0.6871779540882906,0.7635728069440918
2008-06-15,0.7593720876052995,0.44640149376342037,0.34367284830236394,0.6225870610290094,0.18372045281187868,0.5782923136275728,0.39606299466399814,0.11547879489487181,0.1445832238348364,0.38574888294886867,0.11915290549633324,0.7748200841269316,0.3606980094289618,0.2769703852236086,3.4914540303971133,18.05426791778763,3.8991651412838233,0.04483565964795318,0.6871779540882906,0.7635728069440918
2008-06-16,0.7025904474607256,0.44652510019722086,0.35884875546815787,0.6596327666926497,0.18425998357928872,0.5949399179358814,0.3901752934817326,0.11754804954937516,0.14642220014035034,0.3741317039330896,0.11764867847138838,0.7748200841269316,0.375499734791407,0.2647431350619056,3.406945510347912,15.907834204995044,3.849988876180963,0.044999824957220776,0.6697328303269634,0.7893562199694283
2008-06-17,0.7114432878036273,0.4332451489183365,0.344757886590582,0.6857425622535235,0.18195400311279983,0.5845880797652713,0.37683307508998626,0.11687837857220386,0.14613868843593636,0.3592331679222769,0.11407821388430127,0.7712277385156451,0.3613978523078433,0.2572664581500363,3.225518540090655,17.433233765873073,4.137041419900225,0.045143577795191014,0.7127342436887639,0.7454239843013265
2008-06-18,0.6897716771445529,0.42834342966587785,0.35659800241930256,0.7276343749936889,0.18690970546679492,0.5956339563969322,0.38394216132509074,0.11368268317781376,0.1484489719319985,0.36997181189622075,0.11469194638421663,0.8200091269582452,0.321494218424884,0.26383063328351286,3.1154385318387807,18.323472708891508,4.185897806283635,0.04196294658377546,0.775067187382452,0.762574448933485
2008-06-19,0.7148075345874214,0.43160484263592386,0.3889696067661298,0.8478506462169503,0.19351687165116613,0.6034190777219568,0.41057558878412465,0.11368268317781376,0.1484489719319985,0.3940305938790647,0.11220186601463883,0.8308227855920933,0.3329688829106939,0.2859050445855243,3.213404398546785,16.633036477870846,4.259902636993708,0.04363520174074147,0.8562788226636665,0.8444674258458325
2008-06-20,0.7649863235725521,0.42064381531777767,0.4031821277332944,0.8013870510349724,0.2040008801803786,0.6076651706659305,0.4141669560741212,0.11368268317781376,0.1484489719319985,0.45792965826626353,0.1190928376735986,0.8382989814691365,0.36482580732259995,0.328272642905353,3.126670054468992,13.510187864931313,4.372985734652142,0.04384641387562313,0.7877235734946509,0.8320760176930814
2008-06-21,0.7649863235725521,0.42064381531777767,0.4031821277332944,0.8013870510349724,0.2040008801803786,0.6076651706659305,0.4141669560741212,0.11368268317781376,0.1484489719319985,0.45792965826626353,0.1190928376735986,0.8382989814691365,0.36482580732259995,0.328272642905353,3.126670054468992,13.510187864931313,4.372985734652142,0.04384641387562313,0.7877235734946509,0.8320760176930814
2008-06-22,0.7649863235725521,0.42064381531777767,0.4031821277332944,0.8013870510349724,0.2040008801803786,0.6076651706659305,0.4141669560741212,0.11368268317781376,0.1484489719319985,0.45792965826626353,0.1190928376735986,0.8382989814691365,0.36482580732259995,0.328272642905353,3.126670054468992,13.510187864931313,4.372985734652142,0.04384641387562313,0.7877235734946509,0.8320760176930814
2008-06-23,0.6862852779534367,0.4256785163461293,0.39777934929615055,0.7869045401633052,0.18499756732135922,0.6373544607377215,0.4141763504646698,0.11597285331375491,0.14719606894454626,0.5183690177062172,0.133168327396906,0.8803382749573677,0.3564888848264023,0.3721284767617894,3.2216057691520152,12.868924057161145,4.695950097581613,0.04422038690005552,0.8273785893136518,0.8452500158876856
2008-06-24,0.7151077509445029,0.4314324538651489,0.4241031145431798,0.7876810945861127,0.20532608269163663,0.6357405260599193,0.39599875378253907,0.11309178956966028,0.14752075924219576,0.5468810476236968,0.13175598066449368,0.8679498551778597,0.36339933946120373,0.3836008506610577,3.2252817793165867,13.446348878759174,4.771061645889202,0.047797746178251,0.8215245606605326,0.9066915950225622
2008-06-25,0.6727497523698339,0.43709895108802826,0.42847485271124386,0.744876894742537,0.19009621471805482,0.6413229802173231,0.3758489690526358,0.11231943999884114,0.14501108316637518,0.5889268729096585,0.14025156683816653,0.82106101470953,0.37726266258623326,0.39652885964270546,3.3247554793485508,13.348055904096245,4.407026819761418,0.048311103477621235,0.756524102725463,0.8381704248987897
2008-06-26,0.6711199582514016,0.4340107468183822,0.3947358563855223,0.7531337535429127,0.20703767523133979,0.7381180119569589,0.3807399821178749,0.11231943999884114,0.14501108316637518,0.5691836464006362,0.14294843012248268,0.8475731740899645,0.42726551230677473,0.3977425179948012,3.32068691465766,14.894909269260495,5.059150128917927,0.04768561948270667,0.8003027665033745,0.7961035413724651
2008-06-27,0.6655348827426097,0.43316828526367496,0.3870414511844899,0.7693587261099012,0.21113550824203237,0.8133448802507259,0.3696339746770771,0.11231943999884114,0.14501108316637518,0.6441196075594213,0.1428818726278078,0.8756769075519922,0.46261465032765803,0.4637847244833628,3.333184531725832,16.417887467214317,5.325316969113812,0.05251509725554872,0.8089083114157758,0.7902177943613963
2008-06-28,0.6655348827426097,0.43316828526367496,0.3870414511844899,0.7693587261099012,0.21113550824203237,0.8133448802507259,0.3696339746770771,0.11231943999884114,0.14501108316637518,0.6441196075594213,0.1428818726278078,0.8756769075519922,0.46261465032765803,0.4637847244833628,3.333184531725832,16.417887467214317,5.325316969113812,0.05251509725554872,0.8089083114157758,0.7902177943613963
2008-06-29,0.6655348827426097,0.43316828526367496,0.3870414511844899,0.7693587261099012,0.21113550824203237,0.8133448802507259,0.3696339746770771,0.11231943999884114,0.14501108316637518,0.6441196075594213,0.1428818726278078,0.8756769075519922,0.46261465032765803,0.4637847244833628,3.333184531725832,16.417887467214317,5.325316969113812,0.05251509725554872,0.8089083114157758,0.7902177943613963
2008-06-30,0.6532954971609825,0.4479750436920908,0.4135077872514313,0.7417209114965501,0.20629758442559745,0.8502504873693764,0.35980846540014527,0.11317541119429875,0.1444554034967452,0.7441366741661468,0.14320526741912837,0.8274134839597476,0.5752599692558643,0.5371592212197571,3.433547546056193,17.352551096908766,5.445871120662437,0.02947715060967983,0.8617001634855757,0.8518226421655641
2008-07-01,0.6532954971609825,0.5221490740495228,0.44672257669626037,0.7417209114965501,0.22409109604748248,1.0423794662451529,0.35882815795029654,0.11148281042512914,0.1460579197726987,0.8434794162921295,0.16044137979292342,0.9530825724933297,0.6390094897724982,0.6195144048074082,3.576417901594577,17.378144962218485,5.753911286149912,0.02947715060967983,0.854113626451454,0.9704365558440098
2008-07-02,0.6202813546598749,0.5177937892947938,0.427812959814109,0.7629690494630998,0.23673291114116166,0.9884217408815537,0.3940983491835048,0.11472251131668827,0.15129290015193983,0.7381594708510332,0.1599016311260598,1.048309522321064,0.6339092742754764,0.5677979297067146,3.771093219755569,17.286725721695966,5.829423163594486,0.031059180712723983,0.9132246536152229,0.9114117799228587
2008-07-03,0.6091889228946821,0.5625970882353132,0.4467017816771203,0.8181686854839859,0.2514725687517932,0.8756901042678331,0.3995836422096001,0.11390369120696704,0.15067541263225728,0.8005903404899101,0.16172765835137215,0.9866639399081484,0.7018940825256089,0.6133853153691674,3.8797726428623593,17.890407905945416,5.808668091630609,0.032207795876561335,0.9132246536152229,0.814980799966822
2008-07-04,0.6254810016968121,0.664169608454625,0.404069435340187,0.7983943919935251,0.2666498459714007,0.8204524519314949,0.416794303518722,0.11390369120696704,0.15067541263225728,0.7710027091740159,0.16172765835137215,0.9568753688115248,0.691006232707195,0.611053629042485,3.839354318445769,17.890407905945416,5.808668091630609,0.02872348689527406,0.9851052656219628,0.7287814356550121
2008-07-05,0.6254810016968121,0.664169608454625,0.404069435340187,0.7983943919935251,0.2666498459714007,0.8204524519314949,0.416794303518722,0.11390369120696704,0.15067541263225728,0.7710027091740159,0.16172765835137215,0.9568753688115248,0.691006232707195,0.611053629042485,3.839354318445769,17.890407905945416,5.808668091630609,0.02872348689527406,0.9851052656219628,0.7287814356550121
2008-07-06,0.6254810016968121,0.664169608454625,0.404069435340187,0.7983943919935251,0.2666498459714007,0.8204524519314949,0.416794303518722,0.11390369120696704,0.15067541263225728,0.7710027091740159,0.16172765835137215,0.9568753688115248,0.691006232707195,0.611053629042485,3.839354318445769,17.890407905945416,5.808668091630609,0.02872348689527406,0.9851052656219628,0.7287814356550121
2008-07-07,0.6086559607216344,0.6663221432427062,0.429304874788344,0.875329262472637,0.2638033524335205,0.7794846591721712,0.4412468637095448,0.1152517564365314,0.1528903698401983,0.7678203085679055,0.16610970770052488,0.8953852947157042,0.6517680264329667,0.5913634403823582,3.752087503922581,17.54018772164234,5.9637256316131815,0.029173595884354996,0.9898243319572211,0.7587818764190398
2008-07-08,0.6217794622824928,0.665259457068895,0.44759978383967763,0.9326869510885756,0.28186199682949714,0.7922242559039581,0.46642358298431924,0.11613031886230464,0.1506879034246564,0.7457879231657221,0.15757013901161007,0.9216030132843812,0.657826254640009,0.6047723844645888,3.9784517298358075,16.566856848316657,5.95972547767827,0.031689012764903206,0.9870903522982063,0.8338851645916666
2008-07-09,0.5820703577561038,0.594759447048111,0.42985304379591005,0.9581811955128231,0.27324132199979173,0.7315535688520763,0.46515175280175414,0.12260859394093603,0.1603130214646849,0.6978204245234427,0.1661544055152433,0.8286171095636639,0.6317352942693047,0.5589982417983882,4.009616931459705,18.284227939174226,7.195311173068833,0.029128041519983064,0.9176205062979605,0.8103070052200905
2008-07-10,0.5896162982900203,0.6223177141386647,0.4432480999271467,0.9205968236921734,0.27744212484727415,0.698229043428821,0.46310271641827794,0.12396503881195409,0.1627846610238689,0.701867520144798,0.1643112700377313,0.8712718448568987,0.6166129924687361,0.5545146374354133,3.8859575858835806,16.468025635565287,7.4660336287522115,0.00865062218981441,0.9813539444351629,0.8520430492175015
2008-07-11,0.5559066020367998,0.644919353808086,0.44368964656191606,0.9143157231883958,0.33351966702219515,0.7243123168184382,0.47795549808014476,0.12396503881195409,0.1627846610238689,0.7506470996382856,0.18112238083632168,0.884252922324807,0.6351987488689131,0.5949250539555959,3.8270839704008215,14.967449366708811,7.652615887085782,0.008075551607079018,0.9025038551277114,0.8937296297894319
2008-07-12,0.5559066020367998,0.644919353808086,0.44368964656191606,0.9143157231883958,0.33351966702219515,0.7243123168184382,0.47795549808014476,0.12396503881195409,0.1627846610238689,0.7506470996382856,0.18112238083632168,0.884252922324807,0.6351987488689131,0.5949250539555959,3.8270839704008215,14.967449366708811,7.652615887085782,0.008075551607079018,0.9025038551277114,0.8937296297894319
2008-07-13,0.5559066020367998,0.644919353808086,0.44368964656191606,0.9143157231883958,0.33351966702219515,0.7243123168184382,0.47795549808014476,0.12396503881195409,0.1627846610238689,0.7506470996382856,0.18112238083632168,0.884252922324807,0.6351987488689131,0.5949250539555959,3.8270839704008215,14.967449366708811,7.652615887085782,0.008075551607079018,0.9025038551277114,0.8937296297894319
2008-07-14,0.5687253423084544,0.6266453609850242,0.4612793354518371,0.9460342467429165,0.3356569166112643,0.6483939369734611,0.4854060320824404,0.12700271258109821,0.16324128668024912,0.7480651455501109,0.18802372812376267,0.8812322610107763,0.5897820810753548,0.6037538759087034,3.811147290743023,16.122073206385828,8.257511546901853,0.008232304131224836,0.9015672585859743,0.9127659288919615
2008-07-15,0.5749448593306128,0.6534640923551622,0.5213593951264905,1.067112267876958,0.3605988730059789,0.6558076975441874,0.4649598770196161,0.13658824509206346,0.16125564363498868,0.8367663476135179,0.1910073146633703,1.0182118567698522,0.6161496927309319,0.6774667022364708,3.7073208948591736,15.877413243880856,9.526187446561067,0.00846479594836528,1.0251053426556507,0.9743554135452536
2008-07-16,0.5789613499055314,0.6381412161866976,0.4871355370445838,1.0997032407557912,0.3963511297217889,0.5882660023988978,0.48834721581589363,0.13576832950985504,0.16084760229093384,0.8492435676156755,0.2361863849753685,1.057362874457902,0.5668110043679048,0.6794754707922219,3.757230651505635,12.814318209568324,9.32599108491804,0.009939487132640716,0.9592599256615464,0.8707085455651733
2008-07-17,0.5621055019945276,0.5790760592602558,0.4367817789606447,1.0997032407557912,0.3263894502561393,0.5035187966781567,0.4840716724648185,0.13161504986154257,0.17096608568567043,0.8516874879967912,0.17378659334115515,0.8909571455500328,0.5446320209876396,0.6737376811966996,3.863142795582368,10.973465479966267,8.561168791524773,0.009006684895224834,0.9640507667148823,0.8356576269529683
2008-07-18,0.5914883392151202,0.5853089166596566,0.464035913614336,1.2050675708374432,0.31514457538556945,0.4640152955452498,0.4961663268274129,0.13161504986154257,0.17096608568567043,0.7854908107370426,0.16973591716650013,0.825472747552402,0.5272879381083048,0.6152499106237924,3.9543831908867406,12.439075625998276,8.711432500020551,0.009340948479096056,0.9656438747664312,0.8621998524948257
2008-07-19,0.5914883392151202,0.5853089166596566,0.464035913614336,1.2050675708374432,0.31514457538556945,0.4640152955452498,0.4961663268274129,0.13161504986154257,0.17096608568567043,0.7854908107370426,0.16973591716650013,0.825472747552402,0.5272879381083048,0.6152499106237924,3.9543831908867406,12.439075625998276,8.711432500020551,0.009340948479096056,0.9656438747664312,0.8621998524948257
2008-07-20,0.5914883392151202,0.5853089166596566,0.464035913614336,1.2050675708374432,0.31514457538556945,0.4640152955452498,0.4961663268274129,0.13161504986154257,0.17096608568567043,0.7854908107370426,0.16973591716650013,0.825472747552402,0.5272879381083048,0.6152499106237924,3.9543831908867406,12.439075625998276,8.711432500020551,0.009340948479096056,0.9656438747664312,0.8621998524948257
2008-07-21,0.5611012823532926,0.5452165706100826,0.4307936475150397,1.0470580104829206,0.2538132804446711,0.4306826311122384,0.4961663268274129,0.12495874241191031,0.16669821038463642,0.7838173629272706,0.15534254424947833,0.7548243302310174,0.5211812834973532,0.600985276995543,3.9543831908867406,11.771113655718501,8.625029528928541,0.008662558949587862,0.919366931455697,0.7951497196895021
2008-07-22,0.5579918935903545,0.5321968176082653,0.4544196452546133,1.043064538443997,0.2655152464692792,0.46974398090378744,0.4611251487266222,0.12566844862959864,0.16831798702996092,0.7728003907232777,0.16374069793031512,0.801568081740408,0.5413832077177952,0.5840991364204384,3.985028372072392,10.808088881902588,7.772096221205162,0.00862521821208763,0.9553492608127578,0.8665136237344331
2008-07-23,0.5549816546477687,0.48793459975527925,0.4173943956421718,0.9963281766548296,0.24396072259065854,0.41564776641640205,0.4550077589393136,0.1159066264466892,0.1680882474879893,0.6678978236658584,0.144389600358344,0.7039227030854235,0.5072051974732541,0.5081053188391175,3.872177930635597,11.821648067457122,7.100298661948787,0.007865125242225317,0.833117146783717,0.7871717905118877
2008-07-24,0.564376223427707,0.4872624688171947,0.37420111436281694,0.9397482034720013,0.2564078147836866,0.40320391677561596,0.4285041002449159,0.11495884395735724,0.16671030487206537,0.6906029732431821,0.14730049437134873,0.6750079571066501,0.4652353168083201,0.5223383488637302,3.8163899733503994,15.173599530425356,7.882982241283013,0.007822123411355502,0.8352654927445223,0.7342770570411333
2008-07-25,0.5655908328124907,0.4580021417366229,0.42038469317662724,0.9370995095395819,0.25477225889794397,0.4747699937707832,0.42518436175741975,0.11495884395735724,0.16671030487206537,0.7336666862703127,0.154727567416136,0.7533044602694425,0.4900504737144549,0.5658537390446119,3.83382138282884,12.78509083164571,7.517341748826515,0.007835758269877834,0.8612347174187193,0.9003866477779741
2008-07-26,0.5655908328124907,0.4580021417366229,0.42038469317662724,0.9370995095395819,0.25477225889794397,0.4747699937707832,0.42518436175741975,0.11495884395735724,0.16671030487206537,0.7336666862703127,0.154727567416136,0.7533044602694425,0.4900504737144549,0.5658537390446119,3.83382138282884,12.78509083164571,7.517341748826515,0.007835758269877834,0.8612347174187193,0.9003866477779741
2008-07-27,0.5655908328124907,0.4580021417366229,0.42038469317662724,0.9370995095395819,0.25477225889794397,0.4747699937707832,0.42518436175741975,0.11495884395735724,0.16671030487206537,0.7336666862703127,0.154727567416136,0.7533044602694425,0.4900504737144549,0.5658537390446119,3.83382138282884,12.78509083164571,7.517341748826515,0.007835758269877834,0.8612347174187193,0.9003866477779741
2008-07-28,0.5527562254500071,0.42412006903573257,0.4328619962320685,0.8466218682072899,0.2622583209036685,0.43183188387822563,0.47128097756685655,0.11262282940515898,0.16449160888835745,0.6860226559931243,0.16460279250751955,0.7590091520163805,0.48098709440684595,0.5389545050903947,3.9706561297311196,13.989284058113073,7.807833728559327,0.005861895416450322,0.7504657035556741,1.1221992981220512
2008-07-29,0.5912867154303888,0.43861445224230444,0.457775718343258,0.8393762748193043,0.2535615071748991,0.3900885352333719,0.5290216282830424,0.16675945459013883,0.16428043431726028,0.7351892400471586,0.1504490996103199,0.8117030105785716,0.4646942626593472,0.5723739228705089,4.188063269614103,13.654022415684869,6.864843599283952,0.006439013748812307,0.821312441482062,1.1689495307940678
2008-07-30,0.5940024580448557,0.40728523962696206,0.4442958425269397,0.8174991995402544,0.2342349614099445,0.29868137065780653,0.4620607491192274,0.1501803654239616,0.14960421077906125,0.7046024164234502,0.1446711776374922,0.8139674889796682,0.4358537833268029,0.5524386736397069,4.266224124731373,13.658869510668245,6.911490369719777,0.006402166181529825,0.7649837295584163,1.0861281635560645
2008-07-31,0.5660656253839557,0.3866266084697629,0.47559817063050097,0.7571158009344763,0.24988085277128408,0.3168823088019102,0.4762537875606918,0.1501803654239616,0.14960421077906125,0.7654696870049139,0.16333038328752675,0.7808171167566157,0.4018082617787199,0.6040100520614208,5.5219280050023976,14.43796474908827,1.8105369942521587,0.01319389592128886,0.8113922285649551,1.1508119320766446
2008-08-01,0.5651238754570803,0.37119243840414656,0.5649686410507142,0.7534554719894783,0.2584867833640475,0.2613319563936359,0.498247112849909,0.1501803654239616,0.14960421077906125,0.6915620757341394,0.16356983431203742,0.8016173122574233,0.35515134798963693,0.520241515320205,5.752945725417753,13.477858915196498,1.6757519732343449,0.013069017783319871,0.8107344185436348,1.1610099479686549
2008-08-02,0.5651238754570803,0.37119243840414656,0.5649686410507142,0.7534554719894783,0.2584867833640475,0.2613319563936359,0.498247112849909,0.1501803654239616,0.14960421077906125,0.6915620757341394,0.16356983431203742,0.8016173122574233,0.35515134798963693,0.520241515320205,5.752945725417753,13.477858915196498,1.6757519732343449,0.013069017783319871,0.8107344185436348,1.1610099479686549
2008-08-03,0.5651238754570803,0.37119243840414656,0.5649686410507142,0.7534554719894783,0.2584867833640475,0.2613319563936359,0.498247112849909,0.1501803654239616,0.14960421077906125,0.6915620757341394,0.16356983431203742,0.8016173122574233,0.35515134798963693,0.520241515320205,5.752945725417753,13.477858915196498,1.6757519732343449,0.013069017783319871,0.8107344185436348,1.1610099479686549
2008-08-04,0.5663332816127424,0.37176454227923417,0.543894247445085,0.7449330369123591,0.2629794649289159,0.2703830409655929,0.5326012178142296,0.15382581356229635,0.15994479239364126,0.6734421382917162,0.16925755309753832,0.8175912638747842,0.2959945029076123,0.496120269822566,6.117866392880411,14.280609725704196,1.8765552555277298,0.013110563754769189,0.8024249059334937,1.118721009606152
2008-08-05,0.5852952980716217,0.3629977849546831,0.5230642316458447,0.7521388474637034,0.24528542044450216,0.30570886412965675,0.5143516341508595,0.15665100014556518,0.15865071619625845,0.6015859753288282,0.16640849086128578,0.7596266940336299,0.2927964754392715,0.4433504655295489,6.244024440498845,12.832395200961791,1.5878468604813398,0.01319550333886277,0.8104602497942224,1.0707487432527367
2008-08-06,0.5852952980716217,0.3891340025714992,0.48941689177318687,0.713219713638077,0.23469744288103547,0.30843974668457347,0.47908077591716997,0.16232145202980397,0.15997399073256574,0.601857448565491,0.1672175272558761,0.7883309831708226,0.25507427384467174,0.46075875885769185,6.20533167862152,13.134187949610709,1.8063646697002758,0.01319550333886277,0.8120107861418981,0.9384024267331447
2008-08-07,0.575795015230021,0.43008075944457597,0.4766427970087617,0.6454580006577052,0.23721573814853053,0.30809858103638715,0.5375907621984428,0.15931047926873815,0.15676626620093242,0.6151542716409805,0.16968872618186107,0.775451003119255,0.2417079283285167,0.46201681282074136,6.404205167639734,14.080041004994019,1.6710796566452104,0.013468442126123956,0.8631687440346196,0.9487052928762628
2008-08-08,0.6297121372939507,0.4618474863425374,0.4976313839350478,0.752683965289539,0.2262314923324451,0.33213837610795754,0.5325867359846036,0.15931047926873815,0.15676626620093242,0.6046626765196689,0.24199952875341268,0.8754657041151165,0.26377289599421766,0.46169635551634636,6.454649379187598,12.978581331307876,1.6073507876560293,0.01614838188638975,0.7569806832620658,1.0521509674524308
2008-08-09,0.6297121372939507,0.4618474863425374,0.4976313839350478,0.752683965289539,0.2262314923324451,0.33213837610795754,0.5325867359846036,0.15931047926873815,0.15676626620093242,0.6046626765196689,0.24199952875341268,0.8754657041151165,0.26377289599421766,0.46169635551634636,6.454649379187598,12.978581331307876,1.6073507876560293,0.01614838188638975,0.7569806832620658,1.0521509674524308
2008-08-10,0.6297121372939507,0.4618474863425374,0.4976313839350478,0.752683965289539,0.2262314923324451,0.33213837610795754,0.5325867359846036,0.15931047926873815,0.15676626620093242,0.6046626765196689,0.24199952875341268,0.8754657041151165,0.26377289599421766,0.46169635551634636,6.454649379187598,12.978581331307876,1.6073507876560293,0.01614838188638975,0.7569806832620658,1.0521509674524308
2008-08-11,0.5930545134077232,0.44704198390713856,0.45789290784581965,0.7463054801003232,0.2258849600297243,0.29381069939570065,0.5068432591336548,0.1660627548728167,0.15954892522238454,0.562891666031785,0.23799591193464883,0.784510153179413,0.23860604011098424,0.4273154071130015,6.371778210705294,11.911941101591864,1.5480203299133464,0.01830979230698125,0.7587484729001146,0.988564585983856
2008-08-12,0.6023425756231967,0.48879767697153476,0.4456749344863511,0.7463054801003232,0.23749428742319584,0.31568021835529053,0.5253291204393402,0.16211957008021385,0.1606584838884403,0.5666766732519458,0.24097795307215597,0.7638679640160022,0.24975811963949265,0.43298450344707773,6.336081493181141,12.470557201430006,1.5549300443620981,0.01801382786370741,0.8107957919105273,1.040205360977199
2008-08-13,0.5971622050772047,0.508765002823735,0.4859028335077721,0.8795770115682753,0.22814818467564532,0.3142902735713891,0.5551942815758725,0.17071916513112606,0.1857090792368539,0.5940309050189225,0.2604577437856225,0.8649630668904197,0.2641897049099587,0.4618136975157264,6.531642552780255,12.144773221936127,1.5782634721870394,0.019142167663411046,0.8659307114216505,1.1136923412722948
2008-08-14,0.577056524606715,0.5569097414923668,0.4764096591345421,0.9490056564012569,0.22710937862715702,0.2977559404046744,0.5826088855617213,0.16469823059350946,0.17278117180680574,0.6389367965140955,0.2565097965857881,0.8796872244361954,0.21380045167965173,0.5012573906527004,6.874219425544948,11.967274461905912,1.5157247317963711,0.01951383596261552,0.8590334894775904,1.1319358046728445
2008-08-15,0.5742064040501105,0.5569097414923668,0.484515982781486,0.9566637156048335,0.21125421400694966,0.27881089879765125,0.5595453448893261,0.16469823059350946,0.17278117180680574,0.6389367965140955,0.2573970327184241,0.8796872244361954,0.2239406963162138,0.5012573906527004,7.010704091216037,12.81830383369669,1.455147043126143,0.020233095775801842,0.9158613687994069,1.1125743509317574
2008-08-16,0.5742064040501105,0.5569097414923668,0.484515982781486,0.9566637156048335,0.21125421400694966,0.27881089879765125,0.5595453448893261,0.16469823059350946,0.17278117180680574,0.6389367965140955,0.2573970327184241,0.8796872244361954,0.2239406963162138,0.5012573906527004,7.010704091216037,12.81830383369669,1.455147043126143,0.020233095775801842,0.9158613687994069,1.1125743509317574
