Date,Beh-Property Co Ltd,Beijing Zodi Investment Co Ltd,CBL & Associates Properties Inc,Ecobank Transnational Inc,Ecsponent Ltd,FlexiGroup Ltd/Australia,Harbin Gong Da High-Tech Enterprise Development Co Ltd,Intu Properties PLC,Jahangir Siddiqui & Co Ltd,Metro Land Corp Ltd,Resimac Group Ltd,Soneri Bank Ltd,UACN Property Development Co PLC
2005-01-27,2.150152111674863,0.24299002523115443,0.002489783040779403,,,,1.550385959928947,0.0030482909242439482,0.22145194799270976,3.692304840199238,0.13059803488743502,0.09792257400418755,0.10721037327630568
2005-01-28,2.216699064361773,0.24825667006268887,0.002382046195626252,,,,1.5417606541827058,0.003127155658702066,0.2166988067430449,3.6696994704915284,0.13077389185705915,0.10207304931400614,0.09581621712869444
2005-01-29,2.216699064361773,0.24825667006268887,0.002382046195626252,,,,1.5417606541827058,0.003127155658702066,0.2166988067430449,3.6696994704915284,0.13077389185705915,0.10207304931400614,0.09581621712869444
2005-01-30,2.216699064361773,0.24825667006268887,0.002382046195626252,,,,1.5417606541827058,0.003127155658702066,0.2166988067430449,3.6696994704915284,0.13077389185705915,0.10207304931400614,0.09581621712869444
2005-01-31,2.3357431066898626,0.2527225875850447,0.0028962037893685137,,,,1.7121703667566321,0.002781552302673284,0.22191932894305022,3.8445177674440765,0.12753374896585484,0.10356717690206134,0.09522210076156576
2005-02-01,2.275740268694671,0.24200604462634576,0.002815283800433446,,,,1.6832902326777932,0.002663254539290129,0.22580981502414613,3.882772567317925,0.11774026635391215,0.09630997140004977,0.09363049613750568
2005-02-02,2.1538871188377824,0.23018418679993227,0.0030131113259704266,,,,1.6073116332363926,0.002602548854161253,0.22290658336735997,3.619907899748695,0.11659070310568163,0.09810137128324013,0.09561494645089816
2005-02-03,2.0928729564251927,0.2320193667813189,0.00261380987749906,,,,1.6394843725925423,0.002561355144942611,0.22502342627990482,3.584781814606819,0.1165224812466042,0.09666247878590482,0.09561494645089816
2005-02-04,2.0759360934608098,0.22407290772956248,0.0023157469919168343,,,,1.6330462752135169,0.0025896251932444026,0.22498968300592534,3.5750560435720273,0.11700616895343757,0.09446556372107644,0.08952381311380436
2005-02-05,2.0759360934608098,0.22407290772956248,0.0023157469919168343,,,,1.6330462752135169,0.0025896251932444026,0.22498968300592534,3.5750560435720273,0.11700616895343757,0.09446556372107644,0.08952381311380436
2005-02-06,2.0759360934608098,0.22407290772956248,0.0023157469919168343,,,,1.6330462752135169,0.0025896251932444026,0.22498968300592534,3.5750560435720273,0.11700616895343757,0.09446556372107644,0.08952381311380436
2005-02-07,2.0759360934608098,0.22407290772956248,0.002392603696781055,,,,1.6330462752135169,0.0025162516194292385,0.23264083795539414,3.5750560435720273,0.11659217896655438,0.09170506382202,0.09316596285229801
2005-02-08,2.0759360934608098,0.22407290772956248,0.002334112087431909,,,,1.6330462752135169,0.002433521801331767,0.21926424852457643,3.5750560435720273,0.11683215840377345,0.08743914920392999,0.09631382361024066
2005-02-09,2.0759360934608098,0.22407290772956248,0.002282840543105924,,,,1.6330462752135169,0.0024240252296359927,0.22026872330343317,3.5750560435720273,0.12111782195287635,0.09169645964360094,0.09009151612984212
2005-02-10,2.0759360934608098,0.22407290772956248,0.002211544220563848,,,,1.6330462752135169,0.002441088308394961,0.22387418781430404,3.5750560435720273,0.12124951456015305,0.09003248019729346,0.1016450834594737
2005-02-11,2.0759360934608098,0.22407290772956248,0.0021370714116731404,,,,1.6330462752135169,0.0024299392011692712,0.2261600387432014,3.5750560435720273,0.12103256106244493,0.07782575191807628,0.1016450834594737
2005-02-12,2.0759360934608098,0.22407290772956248,0.0021370714116731404,,,,1.6330462752135169,0.0024299392011692712,0.2261600387432014,3.5750560435720273,0.12103256106244493,0.07782575191807628,0.1016450834594737
2005-02-13,2.0759360934608098,0.22407290772956248,0.0021370714116731404,,,,1.6330462752135169,0.0024299392011692712,0.2261600387432014,3.5750560435720273,0.12103256106244493,0.07782575191807628,0.1016450834594737
2005-02-14,2.0759360934608098,0.22407290772956248,0.0021487019419524776,,,,1.6330462752135169,0.002355520341129503,0.22598292296292719,3.5750560435720273,0.1218836478667408,0.07043698579088588,0.09122167811782025
2005-02-15,2.0759360934608098,0.22407290772956248,0.002092848248090013,,,,1.6330462752135169,0.0023109580494135866,0.2273022473926221,3.5750560435720273,0.14172108503041167,0.07004660411356392,0.08561941475922326
2005-02-16,2.099667742964307,0.22197085227490732,0.002022406132582517,,,,1.594064420577187,0.00219366812738372,0.21787476397591032,3.5313812649360083,0.13224058006283373,0.06785054129801292,0.09034626768847648
2005-02-17,2.079736899901111,0.22407850822130215,0.0020391002574555346,,,,1.5588315102396575,0.0022330844726993746,0.21447751682963848,3.510282778680422,0.12459150098104495,0.055285207261715534,0.09034626768847648
2005-02-18,2.10523365378239,0.22337989686243753,0.002195146663263683,,,,1.5457734171387878,0.0021915226437627653,0.2038869256656778,3.4837406857330286,0.12487402400716861,0.05977322054065863,0.09379228196044334
2005-02-19,2.10523365378239,0.22337989686243753,0.002195146663263683,,,,1.5457734171387878,0.0021915226437627653,0.2038869256656778,3.4837406857330286,0.12487402400716861,0.05977322054065863,0.09379228196044334
2005-02-20,2.10523365378239,0.22337989686243753,0.002195146663263683,,,,1.5457734171387878,0.0021915226437627653,0.2038869256656778,3.4837406857330286,0.12487402400716861,0.05977322054065863,0.09379228196044334
2005-02-21,1.9779191678364385,0.22423266259605554,0.002195146663263683,,,,1.5305780486554343,0.002421445284240171,0.18322906289211172,3.3908146073822554,0.10076690401070554,0.05959654603333237,0.08852435200251092
2005-02-22,1.9617741187031055,0.21784556270923514,0.0024034666236637343,,,,1.498183616624884,0.002488726280609265,0.18033234385236746,3.369216296820655,0.10050126994842057,0.057775917483986916,0.08852435200251092
2005-02-23,1.9619457403122738,0.21161955310056488,0.0025311345682372077,,,,1.5045648512498386,0.002647974189558471,0.1906403804389848,3.3816473592129848,0.11438432714540679,0.05659461950091679,0.10282832047294342
2005-02-24,1.9585322395298785,0.21034037587511714,0.0026236336610125466,,,,1.4981958035787182,0.0026360207561865927,0.19138861481915442,3.4080985694674477,0.11507386639336913,0.058339192645705494,0.10515336735453529
2005-02-25,1.9730951408430062,0.20905194082055714,0.0024243954198161425,,,,1.4999844815416388,0.0026881814466394646,0.19704186107738386,3.3448520987398482,0.11598935739070082,0.06060359623542423,0.10240064954647415
2005-02-26,1.9730951408430062,0.20905194082055714,0.0024243954198161425,,,,1.4999844815416388,0.0026881814466394646,0.19704186107738386,3.3448520987398482,0.11598935739070082,0.06060359623542423,0.10240064954647415
2005-02-27,1.9730951408430062,0.20905194082055714,0.0024243954198161425,,,,1.4999844815416388,0.0026881814466394646,0.19704186107738386,3.3448520987398482,0.11598935739070082,0.06060359623542423,0.10240064954647415
2005-02-28,1.9889221515723212,0.19938206565313876,0.0020846892649485104,,,,1.451964776560331,0.00264144876206076,0.18925065019891238,3.199097585423248,0.10413636401295047,0.06823646354002827,0.09894276076719027
2005-03-01,1.945789497834876,0.19755697842135703,0.002050700678500353,,,,1.3735105003766381,0.002604979864403156,0.1984662426856665,3.1687008799374734,0.10493364799557221,0.06686006933341487,0.1020472674568725
2005-03-02,1.9888472750686252,0.20085083422514838,0.0021722257242466556,,,,1.416348065805997,0.0027301127078653347,0.20644560900347375,3.3234086990349865,0.11326524146723366,0.07193692382445517,0.1020472674568725
2005-03-03,1.970142268014866,0.1973061375066998,0.00214105917941727,,,,1.4318603771304868,0.002615854023882637,0.20722769813346212,3.2530182839544097,0.12142463278085208,0.07070067622600763,0.12315654458314615
2005-03-04,1.9618252765842414,0.19892634320821823,0.0019889072791026796,,,,1.4122519639470408,0.0025275803334696228,0.20104160867870033,3.3124997675602987,0.12248484332466454,0.07228234874160494,0.1269868128319453
