Date,Urstadt Biddle Properties Inc
20140107,0.0015256
20140108,0.0016065
20140109,0.0016177
20140110,0.0015503
20140111,0.0015503
20140112,0.0015503
20140113,0.0015089
20140114,0.0013866
20140115,0.0013808
20140116,0.0013715
20140117,0.0013457
20140118,0.0013457
20140119,0.0013457
20140120,0.0013457
20140121,0.0013098
20140122,0.0013263
20140123,0.0013252
20140124,0.001339
20140125,0.001339
20140126,0.001339
20140127,0.0013863
20140128,0.0013325
20140129,0.001371
20140130,0.0012552
20140131,0.001295
20140201,0.001295
20140202,0.001295
20140203,0.001332
20140204,0.00127
20140205,0.0013206
20140206,0.0012865
20140207,0.0012667
20140208,0.0012667
20140209,0.0012667
20140210,0.0012175
20140211,0.0011415
20140212,0.0011583
20140213,0.001129
20140214,0.0011067
20140215,0.0011067
20140216,0.0011067
20140217,0.0011067
20140218,0.0010574
20140219,0.0010418
20140220,0.001041
20140221,0.0010262
20140222,0.0010262
20140223,0.0010262
20140224,0.001
20140225,0.0010352
20140226,0.00099068
20140227,0.0010081
20140228,0.00077161
20140301,0.00077161
20140302,0.00077161
20140303,0.00073414
20140304,0.00063358
20140305,0.00061559
20140306,0.00064308
20140307,0.00063266
20140308,0.00063266
20140309,0.00063266
20140310,0.00064907
20140311,0.0015147
20140312,0.0014657
20140313,0.0014726
20140314,0.0014513
20140315,0.0014513
20140316,0.0014513
20140317,0.0014318
20140318,0.0014253
20140319,0.0014832
20140320,0.0015107
20140321,0.001406
20140322,0.001406
20140323,0.001406
20140324,0.0014145
20140325,0.0014141
20140326,0.0014017
20140327,0.0014019
20140328,0.0013729
20140329,0.0013729
20140330,0.0013729
20140331,0.0010102
20140401,0.00099941
20140402,0.00094755
20140403,0.0010369
20140404,0.0010491
20140405,0.0010491
20140406,0.0010491
20140407,0.0010508
20140408,0.0010279
20140409,0.0010374
20140410,0.0010124
20140411,0.00098822
20140412,0.00098822
20140413,0.00098822
20140414,0.0010298
20140415,0.0010176
20140416,0.00098239
20140417,0.00097783
20140418,0.00097783
20140419,0.00097783
20140420,0.00097783
20140421,0.00098656
20140422,0.00096262
20140423,0.0010285
20140424,0.0010338
20140425,0.0010419
20140426,0.0010419
20140427,0.0010419
20140428,0.00099951
20140429,0.0010157
20140430,0.00067894
20140501,0.00070075
20140502,0.00069596
20140503,0.00069596
20140504,0.00069596
20140505,0.00069984
20140506,0.00071129
20140507,0.00061652
20140508,0.00064753
20140509,0.00059893
20140510,0.00059893
20140511,0.00059893
20140512,0.00060092
20140513,0.00061728
20140514,0.00062626
20140515,0.00061593
20140516,0.00059612
20140517,0.00059612
20140518,0.00059612
20140519,0.00060316
20140520,0.0006168
20140521,0.00063958
20140522,0.00066532
20140523,0.00061401
20140524,0.00061401
20140525,0.00061401
20140526,0.00061401
20140527,0.00057487
20140528,0.00061169
20140529,0.00061905
20140530,0.00054098
20140531,0.00054098
20140601,0.00054098
20140602,0.0005268
20140603,0.0005316
20140604,0.00052905
20140605,0.00048123
20140606,0.00045626
20140607,0.00045626
20140608,0.00045626
20140609,0.00061135
20140610,0.00066755
20140611,0.00071262
20140612,0.0007258
20140613,0.00073886
20140614,0.00073886
20140615,0.00073886
20140616,0.00076623
20140617,0.00075171
20140618,0.00071615
20140619,0.00069027
20140620,0.00069152
20140621,0.00069152
20140622,0.00069152
20140623,0.00071336
20140624,0.00070138
20140625,0.00072549
20140626,0.00071614
20140627,0.00067944
20140628,0.00067944
20140629,0.00067944
20140630,0.0003028
20140701,0.00030871
20140702,0.00030326
20140703,0.00032453
20140704,0.00032453
20140705,0.00032453
20140706,0.00032453
20140707,0.00030977
20140708,0.00029978
20140709,0.00029046
20140710,0.00028915
20140711,0.0002869
20140712,0.0002869
20140713,0.0002869
20140714,0.00027554
20140715,0.00025956
20140716,0.00026927
20140717,0.00026646
20140718,0.00026517
20140719,0.00026517
20140720,0.00026517
20140721,0.00026291
20140722,0.00025277
20140723,0.00025001
20140724,0.00026689
20140725,0.00028052
20140726,0.00028052
20140727,0.00028052
20140728,0.0002663
20140729,0.00026255
20140730,0.0002717
20140731,0.00017601
20140801,0.00017287
20140802,0.00017287
20140803,0.00017287
20140804,0.00016741
20140805,0.00017065
20140806,0.0001681
20140807,0.00016702
20140808,0.00016578
20140809,0.00016578
20140810,0.00016578
20140811,0.00015823
20140812,0.0001596
20140813,0.00015319
20140814,0.00014847
20140815,0.00015119
20140816,0.00015119
20140817,0.00015119
20140818,0.00014206
20140819,0.0001405
20140820,0.00013849
20140821,0.00012917
20140822,0.00013384
20140823,0.00013384
20140824,0.00013384
20140825,0.00013958
20140826,0.00013904
20140827,0.00014113
20140828,0.00014071
20140829,0.000060039
20140830,0.000060039
20140831,0.000060039
20140901,0.000060039
20140902,0.000054418
20140903,0.000050369
20140904,0.000049576
20140905,0.000046814
20140906,0.000046814
20140907,0.000046814
20140908,0.000055371
20140909,0.000055684
20140910,0.000060615
20140911,0.000062117
20140912,0.000074927
20140913,0.000074927
20140914,0.000074927
20140915,0.000074918
20140916,0.000071734
20140917,0.000070304
20140918,0.000069975
20140919,0.000068522
20140920,0.000068522
20140921,0.000068522
20140922,0.000072038
20140923,0.000077261
20140924,0.000077049
20140925,0.000079835
20140926,0.000073496
20140927,0.000073496
20140928,0.000073496
20140929,0.000072381
20140930,0.000054229
20141001,0.000059929
20141002,0.000058016
20141003,0.000057832
20141004,0.000057832
20141005,0.000057832
20141006,0.00005592
20141007,0.000056234
20141008,0.000047313
20141009,0.000046105
20141010,0.000044444
20141011,0.000044444
20141012,0.000044444
20141013,0.000039085
20141014,0.000036374
20141015,0.000035524
20141016,0.000035196
20141017,0.000036977
20141018,0.000036977
20141019,0.000036977
20141020,0.000033589
20141021,0.000031865
20141022,0.000031324
20141023,0.00002986
20141024,0.000029563
20141025,0.000029563
20141026,0.000029563
20141027,0.000028292
20141028,0.000027387
20141029,0.000036323
20141030,0.000031906
20141031,0.00011633
20141101,0.00011633
20141102,0.00011633
20141103,0.00010493
20141104,0.00010563
20141105,0.0001053
20141106,0.00010576
20141107,0.0001088
20141108,0.0001088
20141109,0.0001088
20141110,0.000097393
20141111,0.00010002
20141112,0.00010152
20141113,0.000099092
20141114,0.00010251
20141115,0.00010251
20141116,0.00010251
20141117,0.000105
20141118,0.00010479
20141119,0.00011021
20141120,0.00010915
20141121,0.00011162
20141122,0.00011162
20141123,0.00011162
20141124,0.00010257
20141125,0.00010246
20141126,0.000096847
20141127,0.000096847
20141128,0.000089813
20141129,0.000089813
20141130,0.000089813
20141201,0.000087286
20141202,0.000086072
20141203,0.000086748
20141204,0.000086516
20141205,0.000088522
20141206,0.000088522
20141207,0.000088522
20141208,0.000088136
20141209,0.000083517
20141210,0.000079403
20141211,0.000083565
20141212,0.0003095
20141213,0.0003095
20141214,0.0003095
20141215,0.00031456
20141216,0.00031289
20141217,0.00029487
20141218,0.00029137
20141219,0.00030985
20141220,0.00030985
20141221,0.00030985
20141222,0.00028971
20141223,0.00029079
20141224,0.00029121
20141225,0.00029121
20141226,0.00028525
20141227,0.00028525
20141228,0.00028525
20141229,0.00028387
20141230,0.0002928
20141231,0.0025447
20150101,0.0025447
20150102,0.0024987
20150103,0.0024987
20150104,0.0024987
20150105,0.0024477
20150106,0.002453
20150107,0.0023346
20150108,0.0024099
20150109,0.002461
20150110,0.002461
20150111,0.002461
20150112,0.0023623
20150113,0.0020058
20150114,0.0019044
20150115,0.0018365
20150116,0.0017648
20150117,0.0017648
20150118,0.0017648
20150119,0.0017648
20150120,0.0019215
20150121,0.0019152
20150122,0.001717
20150123,0.001773
20150124,0.001773
20150125,0.001773
20150126,0.0017302
20150127,0.0016912
20150128,0.0017387
20150129,0.0016421
20150130,0.0021804
20150131,0.0021804
20150201,0.0021804
20150202,0.0023836
20150203,0.0022699
20150204,0.0022826
20150205,0.0021523
20150206,0.0025387
20150207,0.0025387
20150208,0.0025387
20150209,0.0025576
20150210,0.0026284
20150211,0.0027111
20150212,0.0026355
20150213,0.002752
20150214,0.002752
20150215,0.002752
20150216,0.002752
20150217,0.0027636
20150218,0.0025547
20150219,0.0028571
20150220,0.0027772
20150221,0.0027772
20150222,0.0027772
20150223,0.0026206
20150224,0.0028851
20150225,0.002869
20150226,0.0029405
20150227,0.0035912
20150228,0.0035912
20150301,0.0035912
20150302,0.0035581
20150303,0.0035768
20150304,0.003677
20150305,0.0036961
20150306,0.0042735
20150307,0.0042735
20150308,0.0042735
20150309,0.0042585
20150310,0.0040783
20150311,0.00452
20150312,0.0041591
20150313,0.0041477
20150314,0.0041477
20150315,0.0041477
20150316,0.0041566
20150317,0.0042268
20150318,0.0039654
20150319,0.0039232
20150320,0.0038553
20150321,0.0038553
20150322,0.0038553
20150323,0.0036089
20150324,0.0037711
20150325,0.0039262
20150326,0.0041641
20150327,0.0041111
20150328,0.0041111
20150329,0.0041111
20150330,0.0038417
20150331,0.0061662
20150401,0.0065395
20150402,0.006556
20150403,0.006556
20150404,0.006556
20150405,0.006556
20150406,0.0067542
20150407,0.0072245
20150408,0.0073065
20150409,0.0081907
20150410,0.0083257
20150411,0.0083257
20150412,0.0083257
20150413,0.0087567
20150414,0.0086791
20150415,0.0089202
20150416,0.0089684
20150417,0.0091746
20150418,0.0091746
20150419,0.0091746
20150420,0.0094139
20150421,0.0093544
20150422,0.0095638
20150423,0.0097555
20150424,0.0095582
20150425,0.0095582
20150426,0.0095582
20150427,0.0091398
20150428,0.0092076
20150429,0.0097033
20150430,0.01082498346238061
20150501,0.010462944861295807
20150502,0.010462944861295807
20150503,0.010462944861295807
20150504,0.010457768382972321
20150505,0.011038905170200437
20150506,0.011097444401816802
20150507,0.01094109375031713
20150508,0.011002876699203325
20150509,0.011002876699203325
20150510,0.011002876699203325
20150511,0.011633308576303297
20150512,0.011959995615339104
20150513,0.012528266561599893
20150514,0.012034131380008676
20150515,0.011937091381404273
20150516,0.011937091381404273
20150517,0.011937091381404273
20150518,0.012087061240764144
20150519,0.012054414372535963
20150520,0.012098417537095714
20150521,0.012256548914877092
20150522,0.012422445973508639
20150523,0.012422445973508639
20150524,0.012422445973508639
20150525,0.012422445973508639
20150526,0.012749100677392988
20150527,0.012497211867575974
20150528,0.012933808416349352
20150529,0.012976978221473909
20150530,0.012976978221473909
20150531,0.012976978221473909
20150601,0.012755398582271085
20150602,0.01293586805510059
20150603,0.013542923048933285
20150604,0.013627870510366485
20150605,0.014644307031964803
20150606,0.014644307031964803
20150607,0.014644307031964803
20150608,0.01507515273830078
20150609,0.01567074417938881
20150610,0.015828001360506664
20150611,0.015517443496613948
20150612,0.015372706382677029
20150613,0.015372706382677029
20150614,0.015372706382677029
20150615,0.01585031922027642
20150616,0.015837026336011306
20150617,0.016007560111101365
20150618,0.015743173847609856
20150619,0.014920472268987179
20150620,0.014920472268987179
20150621,0.014920472268987179
20150622,0.015677364667788483
20150623,0.016170362794995036
20150624,0.016252256501527628
20150625,0.016596798912929377
20150626,0.01644457782829193
20150627,0.01644457782829193
20150628,0.01644457782829193
20150629,0.01733834202324196
20150630,0.017698084831013223
20150701,0.01723375205988048
20150702,0.017374565451939362
20150703,0.017374565451939362
20150704,0.017374565451939362
20150705,0.017374565451939362
20150706,0.01704866177614453
20150707,0.01659715444523624
20150708,0.016469539743691523
20150709,0.01682222495031105
20150710,0.01638970763166263
20150711,0.01638970763166263
20150712,0.01638970763166263
20150713,0.017041222825012588
20150714,0.01682893080641337
20150715,0.016771032654610416
20150716,0.015722915266456344
20150717,0.015873468933755477
20150718,0.015873468933755477
20150719,0.015873468933755477
20150720,0.01648931598578498
20150721,0.01650190461509954
20150722,0.016689470501958636
20150723,0.01812973682394506
20150724,0.018106984714908004
20150725,0.018106984714908004
20150726,0.018106984714908004
20150727,0.01839053469096782
20150728,0.019014952989728155
20150729,0.019155329056672374
20150730,0.019718531838239267
20150731,0.01993679690475434
20150801,0.01993679690475434
20150802,0.01993679690475434
20150803,0.01967264405745896
20150804,0.020463987120615968
20150805,0.021573435407191966
20150806,0.021950251645967374
20150807,0.02189949547672533
20150808,0.02189949547672533
20150809,0.02189949547672533
20150810,0.02214157988615891
20150811,0.022051946603705817
20150812,0.022356279424734237
20150813,0.022184346733504192
20150814,0.021759946499542517
20150815,0.021759946499542517
20150816,0.021759946499542517
20150817,0.022115843074581962
20150818,0.0224932863136092
20150819,0.02356083016205296
20150820,0.022952469559854576
20150821,0.02314567474537692
20150822,0.02314567474537692
20150823,0.02314567474537692
20150824,0.026850962286383926
20150825,0.027394122187189764
20150826,0.024959522296901442
20150827,0.025036738713034766
20150828,0.025777650218635265
20150829,0.025777650218635265
20150830,0.025777650218635265
20150831,0.029113914008931246
20150901,0.030841793134503782
20150902,0.030049209041382006
20150903,0.02996382806997484
20150904,0.04277689492293335
20150905,0.04277689492293335
20150906,0.04277689492293335
20150907,0.04277689492293335
20150908,0.04030267139998561
20150909,0.04081761256204245
20150910,0.04189144388448717
20150911,0.03663168365843844
20150912,0.03663168365843844
20150913,0.03663168365843844
20150914,0.035584542799377006
20150915,0.03448147609492373
20150916,0.03417947082335957
20150917,0.031548753525366846
20150918,0.0327156175915053
20150919,0.0327156175915053
20150920,0.0327156175915053
20150921,0.03295032653766621
20150922,0.03613380911777293
20150923,0.03556904487236223
20150924,0.036459544189539526
20150925,0.03644985529834004
20150926,0.03644985529834004
20150927,0.03644985529834004
20150928,0.03666462819911789
20150929,0.03626407537896108
20150930,0.04001877748801334
20151001,0.040794959947850526
20151002,0.04097477932275384
20151003,0.04097477932275384
20151004,0.04097477932275384
20151005,0.04095204736089313
20151006,0.04081222002212862
20151007,0.04118208814311132
20151008,0.03971437174271371
20151009,0.04086244215284784
20151010,0.04086244215284784
20151011,0.04086244215284784
20151012,0.039645537841691475
20151013,0.0419253401195515
20151014,0.042577378088783736
20151015,0.040691050729918486
20151016,0.040567705171092296
20151017,0.040567705171092296
20151018,0.040567705171092296
20151019,0.036181306647584725
20151020,0.03729605013771873
20151021,0.03753717257385579
20151022,0.03629611524628898
20151023,0.037377624999644525
20151024,0.037377624999644525
20151025,0.037377624999644525
20151026,0.037203688072281714
20151027,0.03819663911795466
20151028,0.03677950557287461
20151029,0.03886568221216715
20151030,0.025880642947894845
20151031,0.025880642947894845
20151101,0.025880642947894845
20151102,0.02468455262153618
20151103,0.025878229377410515
20151104,0.026067272433732473
20151105,0.025394186895197523
20151106,0.027273136923382874
20151107,0.027273136923382874
20151108,0.027273136923382874
20151109,0.02962882793869149
20151110,0.02864591314142498
20151111,0.02861539826569951
20151112,0.029566866789213133
20151113,0.031293063520792426
20151114,0.031293063520792426
20151115,0.031293063520792426
20151116,0.03252105009121258
20151117,0.03234657393210621
20151118,0.030672365846418758
20151119,0.02978777971671735
20151120,0.029461748513292488
20151121,0.029461748513292488
20151122,0.029461748513292488
20151123,0.030583096935853916
20151124,0.03132797527047469
20151125,0.029419884058331455
20151126,0.029419884058331455
20151127,0.027817706637060284
20151128,0.027817706637060284
20151129,0.027817706637060284
20151130,0.030796247826187576
20151201,0.029018020298021283
20151202,0.02971656730680646
20151203,0.03027716637631761
20151204,0.0297735448019392
20151205,0.0297735448019392
20151206,0.0297735448019392
20151207,0.02871871767047644
20151208,0.029834390873068467
20151209,0.029491016115213473
20151210,0.031097762644643617
20151211,0.029326880211841693
20151212,0.029326880211841693
20151213,0.029326880211841693
20151214,0.032157313441980556
20151215,0.03268927551374963
20151216,0.032063589601352145
20151217,0.031324802442996326
20151218,0.016769819659871565
20151219,0.016769819659871565
20151220,0.016769819659871565
20151221,0.01632908065804878
20151222,0.015876924473065886
20151223,0.015403307815672139
20151224,0.015508972023274526
20151225,0.015508972023274526
20151226,0.015508972023274526
20151227,0.015508972023274526
20151228,0.015132088950687034
20151229,0.014184430205604164
20151230,0.014428130160352482
20151231,0.0041409
20160101,0.0041409
20160102,0.0041409
20160103,0.0041409
20160104,0.0043567
20160105,0.0042108
20160106,0.0038428
20160107,0.0039885
20160108,0.004229
20160109,0.004229
20160110,0.004229
20160111,0.0042291
20160112,0.0043137
20160113,0.0042905
20160114,0.0043518
20160115,0.0040028
20160116,0.0040028
20160117,0.0040028
20160118,0.0040028
20160119,0.003775
20160120,0.0041217
20160121,0.0039293
20160122,0.003474
20160123,0.003474
20160124,0.003474
20160125,0.0034394
20160126,0.0029467
20160127,0.0032328
20160128,0.003241
20160129,0.0029776
20160130,0.0029776
20160131,0.0029776
20160201,0.0029369
20160202,0.0029514
20160203,0.0027958
20160204,0.0029751
20160205,0.003201
20160206,0.003201
20160207,0.003201
20160208,0.0032418
20160209,0.0032425
20160210,0.0034026
20160211,0.0034297
20160212,0.0034148
20160213,0.0034148
20160214,0.0034148
20160215,0.0034148
20160216,0.0032784
20160217,0.0033384
20160218,0.0032025
20160219,0.0032069
20160220,0.0032069
20160221,0.0032069
20160222,0.0031607
20160223,0.0031078
20160224,0.0031515
20160225,0.0029457
20160226,0.003226
20160227,0.003226
20160228,0.003226
20160229,0.0024124
20160301,0.0022686
20160302,0.0021651
20160303,0.002137
20160304,0.0020705
20160305,0.0020705
20160306,0.0020705
20160307,0.0020957
20160308,0.002192
20160309,0.0020845
20160310,0.0027888
20160311,0.0027645
20160312,0.0027645
20160313,0.0027645
20160314,0.0027035
20160315,0.0028934
20160316,0.0026261
20160317,0.0024541
20160318,0.0026057
20160319,0.0026057
20160320,0.0026057
20160321,0.0027753
20160322,0.0028342
20160323,0.0028999
20160324,0.002459
20160325,0.002459
20160326,0.002459
20160327,0.002459
20160328,0.0025229
20160329,0.0021529
20160330,0.0020602
20160331,0.0010391
20160401,0.00096152
20160402,0.00096152
20160403,0.00096152
20160404,0.0010187
20160405,0.0010133
20160406,0.0010309
20160407,0.001054
20160408,0.00099493
20160409,0.00099493
20160410,0.00099493
20160411,0.0009451
20160412,0.00095576
20160413,0.00093728
20160414,0.0009803
20160415,0.00094482
20160416,0.00094482
20160417,0.00094482
20160418,0.00092177
20160419,0.00095613
20160420,0.0010306
20160421,0.0011596
20160422,0.001098
20160423,0.001098
20160424,0.001098
20160425,0.0010524
20160426,0.00097859
20160427,0.00094948
20160428,0.00093336
20160429,0.00099938
20160430,0.00099938
20160501,0.00099938
20160502,0.00091951
20160503,0.00091896
20160504,0.00083944
20160505,0.00084571
20160506,0.00083092
20160507,0.00083092
20160508,0.00083092
20160509,0.00073725
20160510,0.00077958
20160511,0.0008552
20160512,0.00081551
20160513,0.00085867
20160514,0.00085867
20160515,0.00085867
20160516,0.00079173
20160517,0.00093711
20160518,0.00096543
20160519,0.00094735
20160520,0.00091564
20160521,0.00091564
20160522,0.00091564
20160523,0.00093312
20160524,0.00087804
20160525,0.00090057
20160526,0.00089311
20160527,0.00081028
20160528,0.00081028
20160529,0.00081028
20160530,0.00081028
20160531,0.0010477
20160601,0.0010344
20160602,0.00096541
20160603,0.0009458
20160604,0.0009458
20160605,0.0009458
20160606,0.00095064
20160607,0.00098627
20160608,0.00076174
20160609,0.00072557
20160610,0.00071649
20160611,0.00071649
20160612,0.00071649
20160613,0.00068291
20160614,0.00067317
20160615,0.00068027
20160616,0.00065012
20160617,0.00066052
20160618,0.00066052
20160619,0.00066052
20160620,0.00062868
20160621,0.00062973
20160622,0.00065144
20160623,0.00066159
20160624,0.00060027
20160625,0.00060027
20160626,0.00060027
20160627,0.00053192
20160628,0.00049115
20160629,0.00051273
20160630,0.00066613
20160701,0.00065321
20160702,0.00065321
20160703,0.00065321
20160704,0.00065321
20160705,0.00062761
20160706,0.00063314
20160707,0.00066041
20160708,0.00064679
20160709,0.00064679
20160710,0.00064679
20160711,0.0006338
20160712,0.00062564
20160713,0.00062546
20160714,0.00064065
20160715,0.00063408
20160716,0.00063408
20160717,0.00063408
20160718,0.00065349
20160719,0.00064782
20160720,0.00066205
20160721,0.00056155
20160722,0.00056126
20160723,0.00056126
20160724,0.00056126
20160725,0.00055865
20160726,0.00054983
20160727,0.00053663
20160728,0.00049261
20160729,0.00048947
20160730,0.00048947
20160731,0.00048947
20160801,0.00050269
20160802,0.00053409
20160803,0.00054793
20160804,0.0005699
20160805,0.00058826
20160806,0.00058826
20160807,0.00058826
20160808,0.00062386
20160809,0.00061187
20160810,0.00062676
20160811,0.00068407
20160812,0.00068334
20160813,0.00068334
20160814,0.00068334
20160815,0.00069959
20160816,0.00077327
20160817,0.00074891
20160818,0.00074144
20160819,0.00077766
20160820,0.00077766
20160821,0.00077766
20160822,0.00077961
20160823,0.00075951
20160824,0.00077779
20160825,0.00071542
20160826,0.00070793
20160827,0.00070793
20160828,0.00070793
20160829,0.00066771
20160830,0.0006778
20160831,0.00055889
20160901,0.00056647
20160902,0.00053016
20160903,0.00053016
20160904,0.00053016
20160905,0.00053016
20160906,0.00050441
20160907,0.0004729
20160908,0.000258
20160909,0.00035476
20160910,0.00035476
20160911,0.00035476
20160912,0.000362
20160913,0.00039767
20160914,0.0003916
20160915,0.00038404
20160916,0.00037368
20160917,0.00037368
20160918,0.00037368
20160919,0.00034928
20160920,0.00035064
20160921,0.00031995
20160922,0.00029845
20160923,0.00028573
20160924,0.00028573
20160925,0.00028573
20160926,0.00028513
20160927,0.00031147
20160928,0.00031821
20160929,0.00032966
20160930,0.001329
20161001,0.001329
20161002,0.001329
20161003,0.0013657
20161004,0.0013723
20161005,0.0014878
20161006,0.0015121
20161007,0.001506
20161008,0.001506
20161009,0.001506
20161010,0.0014809
20161011,0.0015291
20161012,0.0014237
20161013,0.0014166
20161014,0.0013435
20161015,0.0013435
20161016,0.0013435
20161017,0.001375
20161018,0.0013004
20161019,0.0012867
20161020,0.0012754
20161021,0.0012936
20161022,0.0012936
20161023,0.0012936
20161024,0.0012518
20161025,0.0012481
20161026,0.0013867
20161027,0.0014987
20161028,0.0014956
20161029,0.0014956
20161030,0.0014956
20161031,0.0014271
20161101,0.0015905
20161102,0.0016936
20161103,0.0016094
20161104,0.0016011
20161105,0.0016011
20161106,0.0016011
20161107,0.0014733
20161108,0.0014304
20161109,0.0014376
20161110,0.0015153
20161111,0.0014514
20161112,0.0014514
20161113,0.0014514
20161114,0.0014
20161115,0.0014355
20161116,0.0013107
20161117,0.0012767
20161118,0.001262
20161119,0.001262
20161120,0.001262
20161121,0.0012756
20161122,0.0012349
20161123,0.0011774
20161124,0.0011774
20161125,0.0011493
20161126,0.0011493
20161127,0.0011493
20161128,0.0011022
20161129,0.0010131
20161130,0.0011794
20161201,0.0012743
20161202,0.001273
20161203,0.001273
20161204,0.001273
20161205,0.0012023
20161206,0.0012337
20161207,0.0012523
20161208,0.0012252
20161209,0.0011556
20161210,0.0011556
20161211,0.0011556
20161212,0.0011352
20161213,0.0011631
20161214,0.0012733
20161215,0.0017013
20161216,0.0012062
20161217,0.0012062
20161218,0.0012062
20161219,0.0012061
20161220,0.001225
20161221,0.0012933
20161222,0.0012868
20161223,0.0012772
20161224,0.0012772
20161225,0.0012772
20161226,0.0012772
20161227,0.0013008
20161228,0.001386
20161229,0.0013243
20161230,0.0016966
20161231,0.0016966
20170101,0.0016966
20170102,0.0016966
20170103,0.0017276
20170104,0.0016906
20170105,0.0017549
20170106,0.0018426
20170107,0.0018426
20170108,0.0018426
20170109,0.0019797
20170110,0.0021351
20170111,0.0021307
20170112,0.0021068
20170113,0.0021393
20170114,0.0021393
20170115,0.0021393
20170116,0.0021393
20170117,0.0021061
20170118,0.0021842
20170119,0.0022107
20170120,0.0022548
20170121,0.0022548
20170122,0.0022548
20170123,0.0022636
20170124,0.0022572
20170125,0.0023092
20170126,0.0023343
20170127,0.0025009
20170128,0.0025009
20170129,0.0025009
20170130,0.0026096
20170131,0.0019478
20170201,0.0020149
20170202,0.0020308
20170203,0.0019736
20170204,0.0019736
20170205,0.0019736
20170206,0.0020754
20170207,0.0022586
20170208,0.0022866
20170209,0.0022665
20170210,0.0021279
20170211,0.0021279
20170212,0.0021279
20170213,0.0021735
20170214,0.0022906
20170215,0.0023741
20170216,0.0022682
20170217,0.0022466
20170218,0.0022466
20170219,0.0022466
20170220,0.0022466
20170221,0.0021655
20170222,0.002238
20170223,0.0021948
20170224,0.0021888
20170225,0.0021888
20170226,0.0021888
20170227,0.0020517
20170228,0.0022534
20170301,0.0022672
20170302,0.0022738
20170303,0.0023699
20170304,0.0023699
20170305,0.0023699
20170306,0.0025259
20170307,0.002546
20170308,0.0030225
20170309,0.0034268
20170310,0.0045332
20170311,0.0045332
20170312,0.0045332
20170313,0.0048147
20170314,0.004847
20170315,0.0044891
20170316,0.0041963
20170317,0.0041045
20170318,0.0041045
20170319,0.0041045
20170320,0.0040556
20170321,0.0040991
20170322,0.0044151
20170323,0.00444
20170324,0.0043752
20170325,0.0043752
20170326,0.0043752
20170327,0.0045841
20170328,0.0044572
20170329,0.0044619
20170330,0.0044725
20170331,0.0040657
20170401,0.0040657
20170402,0.0040657
20170403,0.0042737
20170404,0.004079
20170405,0.0040676
20170406,0.0040023
20170407,0.0040657
20170408,0.0040657
20170409,0.0040657
20170410,0.0040262
20170411,0.0038752
20170412,0.0038603
20170413,0.0039465
20170414,0.0039465
20170415,0.0039465
20170416,0.0039465
20170417,0.0038722
20170418,0.0038394
20170419,0.0038836
20170420,0.0038881
20170421,0.0040764
20170422,0.0040764
20170423,0.0040764
20170424,0.0044848
20170425,0.0043714
20170426,0.0044345
20170427,0.0045661
20170428,0.0052267
20170429,0.0052267
20170430,0.0052267
20170501,0.0049536
20170502,0.0049195
20170503,0.0050594
20170504,0.0057262
20170505,0.0057829
20170506,0.0057829
20170507,0.0057829
20170508,0.0059244
20170509,0.0057812
20170510,0.0055345
20170511,0.0062093
20170512,0.0065142
20170513,0.0065142
20170514,0.0065142
20170515,0.0066691
20170516,0.0070668
20170517,0.0070383
20170518,0.0069582
20170519,0.0067562
20170520,0.0067562
20170521,0.0067562
20170522,0.0065745
20170523,0.006753
20170524,0.0064763
20170525,0.0062493
20170526,0.0063461
20170527,0.0063461
20170528,0.0063461
20170529,0.0063461
20170530,0.0066628
20170531,0.0061832
20170601,0.0061109
20170602,0.0059909
20170603,0.0059909
20170604,0.0059909
20170605,0.0058082
20170606,0.005665
20170607,0.0054418
20170608,0.0031601
20170609,0.0030463
20170610,0.0030463
20170611,0.0030463
20170612,0.0026197
20170613,0.002492
20170614,0.0025341
20170615,0.0024228
20170616,0.0026779
20170617,0.0026779
20170618,0.0026779
20170619,0.002978
20170620,0.0029598
20170621,0.0030483
20170622,0.0030725
20170623,0.0030053
20170624,0.0030053
20170625,0.0030053
20170626,0.0031533
20170627,0.0030918
20170628,0.0029902
20170629,0.0027237
20170630,0.0048485
20170701,0.0048485
20170702,0.0048485
20170703,0.0043046
20170704,0.0043046
20170705,0.0047474
20170706,0.0047476
20170707,0.0047323
20170708,0.0047323
20170709,0.0047323
20170710,0.0047023
20170711,0.0046543
20170712,0.0046288
20170713,0.0045743
20170714,0.0043233
20170715,0.0043233
20170716,0.0043233
20170717,0.004174
20170718,0.0042197
20170719,0.0042877
20170720,0.0041625
20170721,0.0038357
20170722,0.0038357
20170723,0.0038357
20170724,0.0041286
20170725,0.0041422
20170726,0.0038875
20170727,0.0037266
20170728,0.0038215
20170729,0.0038215
20170730,0.0038215
20170731,0.0040519
20170801,0.0038619
20170802,0.0040853
20170803,0.0040476
20170804,0.0040198
20170805,0.0040198
20170806,0.0040198
20170807,0.0040145
20170808,0.0041135
20170809,0.0040396
20170810,0.0040093
20170811,0.0044873
20170812,0.0044873
20170813,0.0044873
20170814,0.0045109
20170815,0.0047177
20170816,0.0046642
20170817,0.004654
20170818,0.004862
20170819,0.004862
20170820,0.004862
20170821,0.0045614
20170822,0.0047361
20170823,0.0047252
20170824,0.0047688
20170825,0.0046188
20170826,0.0046188
20170827,0.0046188
20170828,0.0047885
20170829,0.0049289
20170830,0.0048865
20170831,0.0047455
